"","ds","dep_var","trend","season","holiday","cag_V","Influencer_S","Social_Media_S","Radio_S","beef","chicken","intercept","depVarHat","solID"
"661","2020-05-03",14732596.16,2643100.21065617,-2606512.68795937,0,-815362.632530507,1180.22618929173,3.59106066515468e-16,0,74755820.6496624,17027141.4184229,46664674.5449922,91005367.1844409,"4_36_11"
"662","2020-05-10",15541169.5,2654645.16090696,-2660299.20113993,0,-843956.1636492,1261.45674722288,6.51461777081092e-20,0,74834497.4957477,17060955.1254263,46664674.5449922,91047103.8740391,"4_36_11"
"663","2020-05-17",16024383.67,2666190.11115775,-2013561.41481991,0,-1325512.37966826,1263.87743700034,1.18183034643714e-23,0,74837803.1326481,17061887.5469739,46664674.5449922,91228070.8737286,"4_36_11"
"664","2020-05-24",298070926.3,2677705.43474512,-527524.401216088,2686855.32632891,-1078004.50385077,1263.94816017344,2.14398298856123e-27,3608738.25476303,74837942.277872,17061913.280608,46664674.5449922,99268889.6174104,"4_36_11"
"665","2020-05-31",308051668.1,2689220.75833248,1178733.43435922,0,-1211422.06195397,118607.249907108,3.88944408907547e-31,3621442.1575534,74837948.1354125,17061913.9908398,46664674.5449922,98296443.6644506,"4_36_11"
"666","2020-06-07",314923043.7,2700736.08191985,2212150.6068631,0,-1146330.98143712,125902.421326278,0.0117079679691074,3621570.0631781,76060503.0421136,18179489.5329626,46664674.5449922,101754020.778634,"4_36_11"
"667","2020-06-14",327659351.5,2712223.04324502,2261732.20342899,0,-1474830.21152754,126119.244396378,1.15384953112406,3621571.36541446,76110442.3183,18209368.6571921,46664674.5449922,101566627.774299,"4_36_11"
"668","2020-06-21",323526762.1,2723710.00457019,1902726.52343499,0,-1528058.16945618,131522.002330619,1.28405788544303,3625362.16554392,76112541.9920023,18210192.5633022,46664674.5449922,101177998.365786,"4_36_11"
"669","2020-06-28",276481175.9,2735196.96589536,1995862.97762899,-801021.522821113,-1571352.89076791,90837.5207526954,1.29052528307189,3625400.63391051,76112630.3768103,18210215.3020361,46664674.5449922,100397770.65397,"4_36_11"
"670","2020-07-05",430608370.9,2746655.96310628,2825506.98856347,0,-995203.881479764,2095651.43534802,55.1964595180996,3625401.02559699,73977671.2554098,18215907.631107,46664674.5449922,102491645.614111,"4_36_11"
"671","2020-07-12",434401710.2,2758114.96031719,3889812.94747569,0,-999276.5084927,3535661.57504359,69.6989282949006,3625401.02958529,73882904.3421506,18216064.7089651,46664674.5449922,104908752.753973,"4_36_11"
"672","2020-07-19",432281508.5,2769551.46706417,4497213.1942032,0,-885626.091257161,3578294.71303804,101.951243931218,3630304.23753113,73878905.7117814,18216069.044196,46664674.5449922,105684814.227801,"4_36_11"
"673","2020-07-26",658511352.4,2780987.97381114,4444060.72737906,0,-817895.607867821,5199644.28270881,3637.92357524207,3630353.94345215,73878737.3660295,18216069.1638457,46664674.5449922,107335595.772934,"4_36_11"
"674","2020-08-02",409350240.6,2792424.48055812,4058901.1777623,0,-765036.598727805,5449962.84230063,17931.015132066,6296.56300414235,73459576.8387336,17472172.8317075,46664674.5449922,102492229.15047,"4_36_11"
"675","2020-08-09",446638042.6,2803840.49019125,3710448.4175058,0,-547995.378648199,5453489.4226361,19375.6327796911,1.05640540429431,73441749.977489,17451204.2911721,46664674.5449922,102332113.909531,"4_36_11"
"676","2020-08-16",439431871.1,2815256.49982437,3461707.70032127,0,-1052632.17946356,5455090.55236388,20100.3596949185,0.000176986217753582,73440999.1988764,17450625.2409692,46664674.5449922,101591147.372764,"4_36_11"
"677","2020-08-23",438484282.8,2826672.5094575,3238610.66691258,0,-880276.333822051,5454238.44662271,19350.1351275794,2.96516031360093e-08,73440967.5929655,17450609.2592907,46664674.5449922,101550172.276555,"4_36_11"
"678","2020-08-30",426700660.6,2838066.92311557,3148868.41345749,0,-953796.475125251,5454213.56356392,4343.89876441145,4.96771771079023e-12,73440966.2624586,17450608.8182062,46664674.5449922,101383271.404441,"4_36_11"
"679","2020-09-06",467858576.1,2849461.33677364,3408114.28269254,496343.872085885,-1000631.68577401,5885818.32321822,3905.01174094069,8.32272681544464e-16,72943400.0697916,17774415.1604892,46664674.5449922,102360826.371018,"4_36_11"
"680","2020-09-13",454795389.4,2860837.57020743,3918716.62286004,0,-1093471.97229711,5886331.13363919,105.336466393218,1.3943582481361e-19,72922198.8932121,17783271.292115,46664674.5449922,102277988.876203,"4_36_11"
"681","2020-09-20",476726733.8,2872213.80364123,4103023.45314277,0,-1146997.92732426,5887685.79881699,227.911040411645,2.33605519832421e-23,72921305.9336032,17783515.6542313,46664674.5449922,102420974.627152,"4_36_11"
"682","2020-09-27",463851577.8,2883590.03707503,3351716.14387332,0,-1427583.48107608,5887725.34564701,235.360927869556,3.91373873745313e-27,72921268.3420991,17783522.398427,46664674.5449922,101400474.146973,"4_36_11"
"683","2020-10-04",521614117.1,2894947.60613429,1674090.22182682,0,-808593.84129298,6070383.79789171,478.765099066312,6.55693021125071e-31,72579301.8460925,17783522.5845626,46664674.5449922,100194130.980314,"4_36_11"
"684","2020-10-11",229153894.2,2906305.17519356,-195002.993282236,-351254.913632077,-715093.704051756,3460039.35625697,105.560950011316,1.09852334760573e-34,72564786.2746127,17934534.7985653,46664674.5449922,95604419.5546125,"4_36_11"
"685","2020-10-18",107775008.9,2917662.74425283,-1412333.21431192,0,-920527.227627595,153651.906921483,65.5759414716532,1.84042456813752e-38,72564175.0016948,17938684.5350925,46664674.5449922,91241379.3219636,"4_36_11"
"686","2020-10-25",79028066.41,2929019.78326211,-1737280.48306486,0,-959068.185701228,5414.10892303979,63.9595328427358,3.08337788030324e-42,72564149.2687162,17938799.051441,46664674.5449922,90741097.5031091,"4_36_11"
"687","2020-11-01",80045288.67,2940376.82227139,-1610525.20889805,0,-712624.585235551,4362.54398338538,63.8827250224945,5.16577496157014e-46,72564148.185441,17869279.6071374,46664674.5449922,91055081.2474246,"4_36_11"
"688","2020-11-08",3940610.98,2951732.85802953,-1593553.71645949,-543358.278445879,-1066120.09575553,20.3211774598371,4.25258257577404,8.65454446049295e-50,72660313.2121317,17867357.0565379,46664674.5449922,90276395.6097982,"4_36_11"
"689","2020-11-15",4121432.76,2963088.89378766,-1833814.95480691,0,-970604.930514874,81.622101173814,3.39135161418403,1.44994972440462e-53,72664352.0385557,17867303.9923982,46664674.5449922,90690410.0528726,"4_36_11"
"690","2020-11-22",101570.51,2974444.9295458,-2087657.58039588,41161.7624005849,-673388.300598735,84.187894095663,0.000615253711415802,2.42919106013963e-57,72664522.0433636,17867302.5278587,46664674.5449922,90786469.5706833,"4_36_11"
"691","2020-11-29",8557029.85,2985800.96217895,-2134450.76698806,0,-1460299.30539079,84.2635291530775,30881.9786857674,4.06977504622469e-61,72664529.1999826,17867302.4874383,46664674.5449922,89953848.8194358,"4_36_11"
"692","2020-12-06",7991773.83,2997156.99481211,-2023002.73588441,0,-1012991.47019306,134.696694472952,33731.6682621481,6.81834755555256e-65,72277343.2937746,18561486.4822447,46664674.5449922,90833858.9297106,"4_36_11"
"693","2020-12-13",9361922.85,3008513.02744526,-1914626.18644966,0,-1191243.40128361,84.2565462506597,33867.9374094443,1.14232022311493e-68,72260890.5252739,18580245.2035168,46664674.5449922,90777731.3624584,"4_36_11"
"694","2020-12-20",9594209.12,3019869.05710621,-1828486.01352456,-226822.028461021,-594170.738578832,82.9926906378717,33874.4666143332,1.91380020086346e-72,72260197.6421359,18580762.6273742,46664674.5449922,91245308.0053569,"4_36_11"
"695","2020-12-27",9373672.97,3031225.08676715,-1656384.9437151,-304232.182904939,-562930.709418633,82.9559596736921,33874.7795052021,3.20630864683251e-76,72260168.4735256,18580776.9077189,46664674.5449922,91382580.3674379,"4_36_11"
"696","2021-01-03",108552561.5,3042581.11738694,-1386816.59983725,0,-2047630.30104198,299332.043012669,52725.3709486521,5.37172852950617e-80,72332072.663833,17904782.373735,46664674.5449922,90197046.668037,"4_36_11"
"697","2021-01-10",126812036.4,3053937.14800673,-1182943.01776317,0,-1926891.80996337,314126.19493635,51041.8619483259,8.99959129736829e-84,72335094.3459516,17885745.0414765,46664674.5449922,90530109.7645929,"4_36_11"
"698","2021-01-17",161617871.4,3065293.17862651,-1185542.29525202,59696.1751258047,-1179706.65646996,338274.558918204,57058.2283940248,1.50775756955672e-87,72335221.539639,17885219.3339717,46664674.5449922,91375514.0629532,"4_36_11"
"699","2021-01-24",138491001.1,3076649.2031868,-1318414.01213521,0,-1584493.14377828,333005.930743898,34659.8447068611,2.52604014275666e-91,72335226.8940623,17885204.8245509,46664674.5449922,90761839.5413373,"4_36_11"
"700","2021-01-31",129906901.8,3088005.22774708,-1384288.67158912,0,-1294499.39591644,339016.770137428,33460.814669417,4.23203234502353e-95,72335227.119466,17885204.4240998,46664674.5449922,91002126.2886141,"4_36_11"
"701","2021-02-07",142642873.6,3099361.25230737,-1335989.8573119,0,-1011274.43929213,339193.166558104,33403.2685132361,7.09018731182161e-99,72447722.8533235,17692786.8103141,46664674.5449922,91265203.0544124,"4_36_11"
"702","2021-02-14",140125960.3,3110717.27686765,-1349764.29701955,-132213.67891056,-1099864.71957699,203265.04568896,33400.5106121721,1.18786323020026e-102,72452445.7060422,17687447.096192,46664674.5449922,90905432.939896,"4_36_11"
"703","2021-02-21",97489595.67,3122073.30142794,-1583624.52373594,0,-1458653.22617999,109801.371883486,25788.7165012655,1.99010123654867e-106,72452644.5000548,17687299.7012527,46664674.5449922,90355329.8412043,"4_36_11"
"704","2021-02-28",86607398.28,3133429.32598822,-1938070.49542177,0,-1420098.07776833,107561.367222399,26544.1389323337,3.3341405231012e-110,72452652.8685947,17687295.6332271,46664674.5449922,90049314.7607747,"4_36_11"
"705","2021-03-07",37962702.24,3144785.35054851,-2153634.02914649,0,-1324107.53620386,11920.1711369835,2312.46274463513,5.58589323177561e-114,72452653.2208829,17563743.0264541,46664674.5449922,89697672.6664168,"4_36_11"
"706","2021-03-14",3438460.58,3156141.37510879,-2134367.84627818,0,-1282501.46511701,13.7694843441424,1846.46152909505,9.35839475889107e-118,72731285.9222803,17560321.2982041,46664674.5449922,90032739.5152114,"4_36_11"
"707","2021-03-21",2895546.44,3167497.39966908,-2069102.06388141,0,-1220972.15944423,0.568489355833279,1825.74205118344,1.56787014769705e-121,72742936.7044662,17560226.8516848,46664674.5449922,90182413.0430349,"4_36_11"
"708","2021-03-28",2545133.94,3178853.42422937,-2176954.62741811,0,-978090.333822621,0.467486990388995,1542.22073733868,2.62675048806219e-125,72743427.0260372,17560224.2450127,46664674.5449922,90329002.4222629,"4_36_11"
"709","2021-04-04",3319059.77,3190209.44878965,-2411318.2284359,0,-1464293.88554459,6.78871048627504e-05,280.692928340263,4.40075865764117e-129,73013395.4638935,17864704.2153831,46664674.5449922,90192977.707082,"4_36_11"
"710","2021-04-11",2381882.16,3201565.47334994,-2531223.86129183,0,-1172675.34397899,9.85836798686688e-09,158.772403879771,7.37286500976001e-133,73024686.1690336,17873035.3878319,46664674.5449922,90395546.5973485,"4_36_11"
"711","2021-04-18",2634096.81,3212921.49791022,-2456754.30778385,0,-1034787.82939817,3.65545607668819,154.013666582533,1.23522198514018e-136,73025161.3406922,17873265.26786,46664674.5449922,90619963.6384031,"4_36_11"
"712","2019-10-20",16903252.55,2319245.21553842,-1529978.46150042,0,-1471965.15556838,523.85448249447,2.16396701482049,0,71659728.6956691,15590865.356934,46664602.3844201,86568421.6695222,"4_42_5"
"713","2019-10-27",17041206.68,2330813.28136368,-1729077.07885043,0,-1080680.40477649,681.830796470266,3.28657384630234,0,71661244.3252943,15591264.4726858,46664602.3844201,86774249.7130872,"4_42_5"
"714","2019-11-03",44838814.19,2342381.34994016,-1588157.32673443,0,-951817.823288818,222451.639307927,3.34814175851681,0,71507377.2452766,15707625.5908019,46664602.3844201,87239864.0234452,"4_42_5"
"715","2019-11-10",34654156.8,2353949.41851664,-1621453.98703378,-543348.436018012,-1231318.08055916,340995.022951601,3.35111081479049,0,71500875.9364731,15710829.1844088,46664602.3844201,86510532.40985,"4_42_5"
"716","2019-11-17",36825456.94,2365517.48144272,-1887316.15264883,0,-1568537.59233904,354783.907076309,0.0275527850806361,0,71500602.2098195,15710917.5955668,46664602.3844201,86475967.4764703,"4_42_5"
"717","2019-11-24",39523546.72,2377085.5443688,-2113397.9797068,41161.0167936927,-619316.603364972,364332.996108848,4.99840941663419e-06,0,71500590.6867435,15710920.0356553,46664602.3844201,87261375.6966034,"4_42_5"
"718","2019-12-01",58638124.42,2388653.60729488,-2121192.08336822,0,-1505433.09945547,364613.895840643,9.06771838444384e-10,0,71500590.2016595,15659284.6609442,46664602.3844201,86286517.1829155,"4_42_5"
"719","2019-12-08",34595451,2400221.66942179,-2000134.62903632,0,-1166546.2213806,370764.967410183,1.64499363380882e-13,0,71765392.1285774,15657857.9955588,46664602.3844201,87027555.9105513,"4_42_5"
"720","2019-12-15",38934322.21,2411789.7315487,-1900177.51673254,0,-4147924.86998526,370945.412474177,0.263848295918194,0,71776468.7608173,15657818.6192926,46664602.3844201,84168920.4012633,"4_42_5"
"721","2019-12-22",45290872.74,2423357.79367561,-1806924.88805296,-226817.919791765,-1222967.05873276,369094.040547606,0.301296552408763,0,71776934.926693,15657817.5325312,46664602.3844201,86970494.7281665,"4_42_5"
"722","2019-12-29",64776493.72,2434925.84829277,-1612452.60450144,-304226.672023015,-831909.353564025,355386.757944076,5.46590038670153e-05,0,71776954.5505373,15657817.5025372,46664602.3844201,87476496.0292775,"4_42_5"
"723","2020-01-05",64894467.84,2446493.90290994,-1339619.63296963,0,-2015647.18572233,445796.030436463,9.91580347230731e-09,0,71902852.6373219,16749350.5232219,46664602.3844201,88189226.2751983,"4_42_5"
"724","2020-01-12",24732351.93,2458061.96042388,-1167237.73348108,0,-1710490.77303632,11639.3705921084,0.157399803586851,0,71908136.5059134,16778712.912318,46664602.3844201,88278822.4001298,"4_42_5"
"725","2020-01-19",26557621.63,2469630.01793781,-1205328.24457622,59695.093785332,-1200219.92536367,13381.5599815223,0.179673611569671,0,71908358.9112616,16779522.7040214,46664602.3844201,88825040.2967214,"4_42_5"
"726","2020-01-26",26292907.18,2481198.07545174,-1339800.01548639,0,-1391768.38436724,14031.473404682,0.180789261711432,0,71908368.2737519,16779545.0533184,46664602.3844201,88451574.6568624,"4_42_5"
"727","2020-02-02",28287255.18,2492766.1270393,-1381175.65016493,0,-1329486.93186758,14050.7275660979,0.180842838337004,0,71798276.7962013,16445059.2585694,46664602.3844201,88039490.5081864,"4_42_5"
"728","2020-02-09",32890363.52,2504334.17862686,-1327162.45993712,0,-1089719.65864805,13983.4487006938,0.296449043641001,0,71793629.9998056,16435752.6656347,46664602.3844201,88330818.4706317,"4_42_5"
"729","2020-02-16",5841619.91,2515902.23021442,-1374338.26277509,-132211.283983218,-1593157.8520991,864.787694082567,0.302938081814877,0,71793434.362943,16435495.7526424,46664602.3844201,87645990.0375745,"4_42_5"
"730","2020-02-23",5115095.26,2527470.27493758,-1645171.62187703,0,-2517027.7782136,566.94388873717,0.303251336824525,0,71793426.1272298,16435488.6619601,46664602.3844201,86594752.9111769,"4_42_5"
"731","2020-03-01",3178917.26,2539038.31966075,-1993420.60094998,0,-1916563.0567456,334.284864745327,4.48943441473188,0,71793425.780533,16146277.4510524,46664602.3844201,86569096.6678498,"4_42_5"
"732","2020-03-08",36760762.07,2550606.3592701,-2165123.14248264,0,-2563756.60552765,699.118884708519,1.39004199705665,0,71877374.8134084,16138241.8595129,46664602.3844201,85838043.7931079,"4_42_5"
"733","2020-03-15",44275947.01,2562174.39887945,-2117943.66403182,0,-3224650.93863152,467.341064985245,1.29548475600806,0,71880901.6621459,16138020.041624,46664602.3844201,85238970.1365358,"4_42_5"
"734","2020-03-22",52300359.72,2573742.43848879,-2072663.87472524,0,-2153045.26360521,253.187162542295,1.29106122248438,0,71881050.1183783,16138013.9195572,46664602.3844201,86367351.8163175,"4_42_5"
"735","2020-03-29",31399641.03,2585309.16836432,-2215703.63715391,0,-2427110.61627145,160.925845300881,1.29084948318195,0,71881056.3678796,16138013.7505919,46664602.3844201,85961727.2501052,"4_42_5"
"736","2020-04-05",32570266.98,2596875.89823984,-2447576.23414308,0,-1563244.59124941,158.601395713752,0.331552450094605,0,72758310.2491648,15774311.6497507,46664602.3844201,87118835.904711,"4_42_5"
"737","2020-04-12",928.58,2608442.62811537,-2529052.61163235,0,-1288299.43679347,2.62903532752254,6.01478250407965e-05,0,72794467.8369972,15764193.2340475,46664602.3844201,87349754.2798298,"4_42_5"
"738","2020-04-19",1324.52,2619999.16637782,-2437279.94380296,0,-1159550.37811737,1.90300946890479,1.09115419277704e-08,0,72795988.6208249,15763913.9112879,46664602.3844201,87583073.2795798,"4_42_5"
"739","2020-04-26",1688.79,2631555.70464028,-2420131.63670259,0,-1209500.41520983,1.88389770469264,1.97948549405939e-12,0,72796052.6385093,15763906.2021069,46664602.3844201,87561884.3772418,"4_42_5"
"740","2020-05-03",14732596.16,2643100.65683998,-2606517.2060911,0,-815363.403777148,1180.2274210518,3.59102576622895e-16,0,74755979.3850442,17027176.0159712,46664602.3844201,91005555.6754081,"4_42_5"
"741","2020-05-10",15541169.5,2654645.60903968,-2660303.81250526,0,-843956.961942291,1261.45806376038,6.51455445994459e-20,0,74834656.3981907,17060989.7916809,46664602.3844201,91047292.4825275,"4_42_5"
"742","2020-05-17",16024383.67,2666190.56123938,-2013564.90512931,0,-1325513.63346249,1263.87875606423,1.18181886108133e-23,0,74837962.0421103,17061922.2151231,46664602.3844201,91228260.158637,"4_42_5"
"743","2020-05-24",298070926.3,2677705.88677066,-527525.31562742,2686806.65645345,-1078005.52352879,1263.94947931115,2.1439621527386e-27,3612973.04891847,74838101.1876297,17061947.9488094,46664602.3844201,99273267.8389048,"4_42_5"
"744","2020-05-31",308051668.1,2689221.21230194,1178735.47757695,0,-1211423.20783086,118607.373693273,3.88940629037669e-31,3620364.9999073,74838107.0451826,17061948.6590427,46664602.3844201,98295561.5598739,"4_42_5"
"745","2020-06-07",314923043.7,2700736.53783321,2212154.4414072,0,-1146332.06574475,125902.552726154,0.0117078541878203,3620408.54538268,76060664.5478383,18179526.4719738,46664602.3844201,101753061.043124,"4_42_5"
"746","2020-06-14",327659351.5,2712223.50109751,2261736.12391789,0,-1474831.60656062,126119.376022545,1.15383831769359,3620408.80358374,76110603.930065,18209405.6569148,46664602.3844201,101565666.938879,"4_42_5"
"747","2020-06-21",323526762.1,2723710.4643618,1902729.82162308,0,-1528059.61483727,131522.139595452,1.28404540661157,3624214.60345877,76112703.6082257,18210229.564699,46664602.3844201,101177051.871172,"4_42_5"
"748","2020-06-28",276481175.9,2735197.42762609,1995866.4372599,-801007.01306416,-1571354.37710121,90837.6155565826,1.29051274138846,3624237.09404051,76112791.9932214,18210252.3034791,46664602.3844201,100396822.771531,"4_42_5"
"749","2020-07-05",430608370.9,2746656.42677141,2825511.88630015,0,-995204.822837168,2095653.62250484,55.1959231035634,3624237.22739995,73977828.3384809,18215944.6441163,46664602.3844201,102490682.518659,"4_42_5"
"750","2020-07-12",434401710.2,2758115.42591673,3889819.69008139,0,-999277.453702377,3535665.26508773,69.6982509413416,3624237.22819073,73883061.2239951,18216101.7222936,46664602.3844201,104907792.800114,"4_42_5"
"751","2020-07-19",432281508.5,2769551.93459431,4497220.98967711,0,-885626.928965587,3578298.44757687,101.950253140691,3629159.83138377,73879062.5851353,18216106.0575333,46664602.3844201,105683874.867188,"4_42_5"
"752","2020-07-26",658511352.4,2780988.44327189,4444068.43071843,0,-817896.381510388,5199649.70939248,3637.88822088956,3629188.89197777,73878894.2390259,18216106.1771832,46664602.3844201,107334637.39828,"4_42_5"
"753","2020-08-02",409350240.6,2792424.95194947,4058908.21346571,0,-765037.322371351,5449968.53023287,17930.8408734768,3206.40558648033,73459732.8216908,17472208.3335177,46664602.3844201,102489342.774945,"4_42_5"
"754","2020-08-09",446638042.6,2803840.96350975,3710454.84920085,0,-547995.896993752,5453495.1142489,19375.444481906,0.192917471859053,73441905.922593,17451239.7503762,46664602.3844201,102332316.340334,"4_42_5"
"755","2020-08-16",439431871.1,2815256.97507002,3461713.7008489,0,-1052633.17514205,5455096.24564773,20100.1643540358,1.15987126248634e-05,73441155.1423862,17450660.6989968,46664602.3844201,101591349.752173,"4_42_5"
"756","2020-08-23",438484282.8,2826672.98663029,3238616.28072359,0,-880277.166470174,5454244.13901724,19349.9470775876,6.9734548867617e-10,73441123.5364082,17450644.7172858,46664602.3844201,101550374.440672,"4_42_5"
"757","2020-08-30",426700660.6,2838067.40221186,3148873.87170919,0,-953797.377315636,5454219.25593249,4343.85654919581,4.19262677077889e-14,73441122.2058984,17450644.2762003,46664602.3844201,101383473.491186,"4_42_5"
"758","2020-09-06",467858576.1,2849461.81779343,3408120.19032129,496334.88128009,-1000632.63226554,5885824.46603731,3904.97379095114,2.52071885808307e-18,72943554.9567069,17774451.2764274,46664602.3844201,102361019.930092,"4_42_5"
"759","2020-09-13",454795389.4,2860838.05314766,3918723.4155674,0,-1093473.00660571,5886337.27699348,105.335442704158,1.51552330051912e-22,72922353.7351091,17783307.4260479,46664602.3844201,102278192.235703,"4_42_5"
"760","2020-09-20",476726733.8,2872214.28850188,4103030.56532778,0,-1146999.01226274,5887691.94358509,227.908825508803,9.11172964430875e-27,72921460.7736041,17783551.7886608,46664602.3844201,102421178.256242,"4_42_5"
"761","2020-09-27",463851577.8,2883590.52385611,3351721.95374148,0,-1427584.83141876,5887731.49045639,235.358640566637,5.47821449413126e-31,72921423.1820202,17783558.5328702,46664602.3844201,101400676.210166,"4_42_5"
"762","2020-10-04",521614117.1,2894948.09483266,1674093.12369651,0,-808594.606137062,6070390.13333522,478.760446293999,3.29364843067472e-35,72579455.9598871,17783558.7190062,46664602.3844201,100194330.185067,"4_42_5"
"763","2020-10-11",229153894.2,2906305.66580921,-195003.331300622,-351248.550977292,-715094.380454617,3460042.96737689,105.559924140661,1.98022914154009e-39,72564940.3575852,17934571.2398515,46664602.3844201,95604619.5278144,"4_42_5"
"764","2020-10-18",107775008.9,2917663.23678575,-1412335.66245175,0,-920528.098348798,153652.067282509,65.5753041864262,1.19056649048645e-43,72564329.0833693,17938720.9848106,46664602.3844201,91241567.1867518,"4_42_5"
"765","2020-10-25",79028066.41,2929020.27771223,-1737283.49446861,0,-959069.092878092,5414.11457355257,63.9589112662172,7.15800277116832e-48,72564303.3503361,17938835.5013917,46664602.3844201,90741284.6155781,"4_42_5"
"766","2020-11-01",80045288.67,2940377.3186387,-1610528.00058407,0,-712625.259302887,4362.54853641726,63.8821041924156,4.30358187312316e-52,72564302.2670585,17869315.9158312,46664602.3844201,91055268.6722821,"4_42_5"
"767","2020-11-08",3940610.98,2951733.35631385,-1593556.47872711,-543348.436018012,-1066121.10419216,20.3211986683268,4.2525412479945,2.5874280201838e-56,72660467.4979446,17867393.3613252,46664602.3844201,90276592.7703863,"4_42_5"
"768","2020-11-15",4121432.76,2963089.39398901,-1833818.13354361,0,-970605.848604277,81.6221863598958,3.39131865608636,1.55563062514105e-60,72664506.3329446,17867340.2970777,46664602.3844201,90690597.0553685,"4_42_5"
"769","2020-11-22",101570.51,2974445.43166417,-2087661.19914365,41161.0167936927,-673388.937552703,84.1879819595716,0.000615247732209216,9.35286555992705e-65,72664676.3381135,17867338.8325352,46664602.3844201,90786655.6710074,"4_42_5"
"770","2020-11-29",8557029.85,2985801.46621434,-2134454.46684719,0,-1460300.68667918,84.2636170959236,30881.6785661144,5.62319182769612e-69,72664683.4947477,17867338.7921147,46664602.3844201,89954034.5417336,"4_42_5"
"771","2020-12-06",7991773.83,2997157.50076452,-2023006.2425594,0,-1012992.42837563,134.696835051098,33731.3404484198,3.38081266414729e-73,72277496.766395,18561524.1974377,46664602.3844201,90834045.8309457,"4_42_5"
"772","2020-12-13",9361922.85,3008513.53531469,-1914629.50526463,0,-1191244.52807362,84.2566341862181,33867.6082714145,2.03263459975927e-77,72261043.9629587,18580282.9568257,46664602.3844201,90777918.2866665,"4_42_5"
"773","2020-12-20",9594209.12,3019869.56689266,-1828489.18302407,-226817.919791765,-594171.300601383,82.9927772543889,33874.1374128507,1.22207404744818e-81,72260351.0783495,18580800.3817345,46664602.3844201,91245499.7537495,"4_42_5"
"774","2020-12-27",9373672.97,3031225.59847063,-1656387.81489444,-304226.672023015,-562931.241891426,82.9560462518745,33874.4503006789,7.34743459362172e-86,72260321.9096773,18580814.6621082,46664602.3844201,91382773.8477941,"4_42_5"
"775","2021-01-03",108552561.5,3042581.63100743,-1386819.00374655,0,-2047632.23788324,299332.355414868,52724.8585488414,4.41747332907325e-90,72332226.2526649,17904818.754567,46664602.3844201,90197232.6105733,"4_42_5"
"776","2021-01-10",126812036.4,3053937.66354424,-1182945.0682778,0,-1926893.63259881,314126.522778679,51041.3659093236,2.65590259626313e-94,72335247.9411997,17885781.3836264,46664602.3844201,90530296.1761817,"4_42_5"
"777","2021-01-17",161617871.4,3065293.69608104,-1185544.35027224,59695.093785332,-1179707.77234744,338274.911963321,57057.6738863011,1.59679936365729e-98,72335375.1351571,17885255.6750535,46664602.3844201,91375700.0633069,"4_42_5"
"778","2021-01-24",138491001.1,3076649.72255835,-1318416.2974754,0,-1584494.64254088,333006.278290335,34659.5078728561,9.6003829785169e-103,72335380.4895918,17885241.1656033,46664602.3844201,90762026.2239003,"4_42_5"
"779","2021-01-31",129906901.8,3088005.74903565,-1384291.07111651,0,-1294500.62037569,339017.123957165,33460.4894879191,5.77200589077753e-107,72335380.714996,17885240.7651513,46664602.3844201,91002313.1511358,"4_42_5"
"780","2021-02-07",142642873.6,3099361.77551296,-1335992.17311807,0,-1011275.39585058,339193.520561939,33402.9438909878,3.47028364157169e-111,72447876.6877253,17692822.7603912,46664602.3844201,91265390.1191137,"4_42_5"
"781","2021-02-14",140125960.3,3110717.80199026,-1349766.63670235,-132211.283983218,-1099865.75993246,203265.257829453,33400.1860167258,2.08642693386749e-115,72452599.5504724,17687483.0354193,46664602.3844201,90905622.1511101,"4_42_5"
"782","2021-02-21",97489595.67,3122073.82846757,-1583627.2687923,0,-1458654.60591136,109801.486479269,25788.4658793502,1.25441543112486e-119,72452798.3449071,17687335.6401805,46664602.3844201,90355515.8912101,"4_42_5"
"783","2021-02-28",86607398.28,3133429.85494487,-1938073.85487513,0,-1420099.42103061,107561.47948037,26543.8809690132,7.54187960432123e-124,72452806.7134648,17687331.5721465,46664602.3844201,90049500.2250999,"4_42_5"
"784","2021-03-07",37962702.24,3144785.88142218,-2153637.7622579,0,-1324108.78866927,11920.1835776419,2312.44027147939,4.53437884729073e-128,72452807.0657538,17563778.7143263,46664602.3844201,89697857.7344242,"4_42_5"
"785","2021-03-14",3438460.58,3156141.90789948,-2134371.54599357,0,-1282502.67822748,13.7694987148631,1846.44358466866,2.72618930683767e-132,72731440.3587956,17560356.9791237,46664602.3844201,90032925.2346811,"4_42_5"
"786","2021-03-21",2895546.44,3167497.93437679,-2069105.65046503,0,-1220973.3143545,0.568489949145386,1825.7243081147,1.63905760568654e-136,72743091.1657206,17560262.5324125,46664602.3844201,90182598.9604884,"4_42_5"
"787","2021-03-28",2545133.94,3178853.96085409,-2176958.40095346,0,-978091.258992422,0.467487478288527,1542.20574960887,9.85445078234569e-141,72743581.4883328,17560259.9257351,46664602.3844201,90329188.3882132,"4_42_5"
"788","2021-04-04",3319059.77,3190209.9873314,-2411322.40821736,0,-1464295.27061143,6.78871757141054e-05,280.690200488363,5.92475821989171e-145,73013550.4994359,17864740.5147801,46664602.3844201,90193164.0129871,"4_42_5"
"789","2021-04-11",2381882.16,3201566.0138087,-2531228.24891783,0,-1172676.45320559,9.85837827569465e-09,158.770860885417,3.56212240940523e-149,73024841.2285506,17873071.7041571,46664602.3844201,90395733.0152538,"4_42_5"
