"","ds","Influencer_S","Social_Media_S","Radio_S","beef","chicken","type","solID"
"7906","2021-02-14",3696065.96593196,1119948.42676067,1.03790425422621e-48,4.27765446225388,3.45522108831691,"saturatedSpendReversed","8_73_9"
"7907","2021-02-21",2876168.55403828,984939.584032632,1.28848485494231e-50,4.27775610335484,3.45511585620561,"saturatedSpendReversed","8_73_9"
"7908","2021-02-28",2860381.2954172,995905.68008401,1.59956297958661e-52,4.27776301199384,3.45510991376287,"saturatedSpendReversed","8_73_9"
"7909","2021-03-07",1165077.30917313,391639.459119648,1.98574450902534e-54,4.27776348158038,3.43410957819395,"saturatedSpendReversed","8_73_9"
"7910","2021-03-14",67433.753938775,351205.937216307,2.46516161316972e-56,4.33276351349861,3.43292369215355,"saturatedSpendReversed","8_73_9"
"7911","2021-03-21",21298.4479494361,348500.391817957,3.06032410082216e-58,4.33650191619243,3.43285672533313,"saturatedSpendReversed","8_73_9"
"7912","2021-03-28",20410.1050950126,328319.354511338,3.79917631040452e-60,4.33675601885772,3.43285294372605,"saturatedSpendReversed","8_73_9"
"7913","2021-04-04",392.999908212967,181968.972203574,4.71640916518e-62,4.3907732904493,3.48485273017923,"saturatedSpendReversed","8_73_9"
"7914","2021-04-11",7.56727744107215,147176.167007283,5.85508899717934e-64,4.39444489402094,3.48778915091671,"saturatedSpendReversed","8_73_9"
"7915","2021-04-18",47000.1457091635,144848.061278093,7.26867961710914e-66,4.39469445628852,3.48795497018897,"saturatedSpendReversed","8_73_9"
"7916","2019-10-20",274.915838499901,12.9932969506507,0,0.435167683935115,0.464176991953612,"decompMedia","8_73_9"
"7917","2019-10-27",367.194030891157,19.8929520997085,0,0.435322104627413,0.464300909603932,"decompMedia","8_73_9"
"7918","2019-11-03",315579.087251189,20.4253961146344,0,0.431610941627887,0.468525378091087,"decompMedia","8_73_9"
"7919","2019-11-10",499647.623828605,20.4613555690648,0,0.431358014126302,0.468763345191622,"decompMedia","8_73_9"
"7920","2019-11-17",519890.327412043,0.180552201050546,0,0.43134081929855,0.468776781272296,"decompMedia","8_73_9"
"7921","2019-11-24",535288.933645003,6.34320473243239e-05,0,0.431339650535933,0.468777539999886,"decompMedia","8_73_9"
"7922","2019-12-01",535587.76686035,2.22850909125129e-08,0,0.431339571093998,0.466906093552092,"decompMedia","8_73_9"
"7923","2019-12-08",545683.951459288,7.82924874448911e-12,0,0.437746809313884,0.466800297295401,"decompMedia","8_73_9"
"7924","2019-12-15",545879.326652246,1.38135907222438,0,0.438180276745593,0.46679432262691,"decompMedia","8_73_9"
"7925","2019-12-22",542832.806669533,1.67118739713502,0,0.438209730450696,0.466793985237033,"decompMedia","8_73_9"
"7926","2019-12-29",520363.804810871,0.000587128611382369,0,0.438211732402299,0.466793966184669,"decompMedia","8_73_9"
"7927","2020-01-05",669504.488222395,2.06271357408052e-07,0,0.441265365692129,0.506352551219498,"decompMedia","8_73_9"
"7928","2020-01-12",9075.63771447448,0.80891653392359,0,0.441472448715862,0.508526136565006,"decompMedia","8_73_9"
"7929","2020-01-19",11829.5998501274,0.977631864466457,0,0.441486522137706,0.5086486777101,"decompMedia","8_73_9"
"7930","2020-01-26",12512.45020488,0.989682250089681,0,0.441487478710944,0.508655596949511,"decompMedia","8_73_9"
"7931","2020-02-02",12525.8455831961,0.990492063079049,0,0.438817282843454,0.496560338628497,"decompMedia","8_73_9"
"7932","2020-02-09",12454.8269347132,1.63843780759044,0,0.438635423979679,0.495871317862948,"decompMedia","8_73_9"
"7933","2020-02-16",454.092368986129,1.68967261891073,0,0.438623061191681,0.495832390071898,"decompMedia","8_73_9"
"7934","2020-02-23",292.987415829667,1.69313814988183,0,0.438622220873891,0.495830191764761,"decompMedia","8_73_9"
"7935","2020-03-01",158.048975523317,26.7283305504813,0,0.438622163756683,0.485359334559629,"decompMedia","8_73_9"
"7936","2020-03-08",379.666437285186,8.4332773826883,0,0.440658109862029,0.484763858929651,"decompMedia","8_73_9"
"7937","2020-03-15",234.240628594206,7.66080066599787,0,0.44079628394414,0.484730219331423,"decompMedia","8_73_9"
"7938","2020-03-22",114.1112488175,7.6108493732261,0,0.440805674786636,0.484728319666002,"decompMedia","8_73_9"
"7939","2020-03-29",67.3725473631067,7.60751465596294,0,0.440806313086314,0.484728212392025,"decompMedia","8_73_9"
"7940","2020-04-05",66.6261527591762,1.92531741791065,0,0.462191800612581,0.471551903244075,"decompMedia","8_73_9"
"7941","2020-04-12",0.489037770756207,0.000676411214242126,0,0.463620460619244,0.470801731068165,"decompMedia","8_73_9"
"7942","2020-04-19",0.378083523325458,2.37638324319841e-07,0,0.463717451161538,0.470759349867832,"decompMedia","8_73_9"
"7943","2020-04-26",0.376128512737734,8.34876357304995e-11,0,0.463724043157765,0.470756956546546,"decompMedia","8_73_9"
"7944","2020-05-03",713.930897322543,2.9331065769012e-14,0,0.511896817747613,0.516518631603841,"decompMedia","8_73_9"
"7945","2020-05-10",751.685028785981,1.03046566311115e-17,0,0.515021171084065,0.519018423419972,"decompMedia","8_73_9"
"7946","2020-05-17",752.424576710785,3.62025536751186e-21,0,0.515232837127356,0.519159304853254,"decompMedia","8_73_9"
"7947","2020-05-24",752.438821518921,1.27187633660966e-24,3401085.93369518,0.515247221032069,0.519167259508819,"decompMedia","8_73_9"
"7948","2020-05-31",153404.422970806,4.46838482761341e-28,3419790.16142446,0.515248198704359,0.519167708704248,"decompMedia","8_73_9"
"7949","2020-06-07",160563.94942644,0.0545795243385656,3420020.88305501,0.545207649927626,0.559368765165797,"decompMedia","8_73_9"
"7950","2020-06-14",160703.80259077,6.45280262786902,3420023.74707489,0.547175246442252,0.561556486387874,"decompMedia","8_73_9"
"7951","2020-06-21",168732.319342477,7.5260832413131,3424632.53063861,0.54730866931774,0.561679758847829,"decompMedia","8_73_9"
"7952","2020-06-28",109483.942198424,7.60182474013201,3424689.65515346,0.547317736731639,0.561686719171726,"decompMedia","8_73_9"
"7953","2020-07-05",2987004.53558081,358.025329483254,3424690.36430009,0.495051465705717,0.561890506572988,"decompMedia","8_73_9"
"7954","2020-07-12",4199904.17719703,472.694491959558,3424690.37310364,0.491297028578828,0.56190201208117,"decompMedia","8_73_9"
"7955","2020-07-19",4218701.98995694,700.647469380946,3430676.57835326,0.49104091070698,0.561902661788167,"decompMedia","8_73_9"
"7956","2020-07-26",5068691.36416452,26231.16686813,3430750.7403649,0.491023497869348,0.561902698477007,"decompMedia","8_73_9"
"7957","2020-08-02",5161101.39512615,113083.923297237,162424.013770185,0.480730029258298,0.535240920873682,"decompMedia","8_73_9"
"7958","2020-08-09",5161422.02263182,122002.43526906,3042.66021064299,0.480023646601949,0.533698079481951,"decompMedia","8_73_9"
"7959","2020-08-16",5161994.06519303,125679.515974924,55.6569017755841,0.479975602167776,0.533610838502194,"decompMedia","8_73_9"
"7960","2020-08-23",5161665.61287373,122221.370374341,1.01763770169906,0.479972336400472,0.53360591164363,"decompMedia","8_73_9"
"7961","2020-08-30",5161659.28697404,33798.4950681244,0.0186064640996048,0.479972114422608,0.533605633423422,"decompMedia","8_73_9"
"7962","2020-09-06",5314630.46173225,29377.5140762117,0.000340200107258592,0.467776659535093,0.545247860561191,"decompMedia","8_73_9"
"7963","2020-09-13",5313452.94851553,849.567099255595,6.22020992528892e-06,0.466938792890416,0.545898437108629,"decompMedia","8_73_9"
"7964","2020-09-20",5313876.19048486,1613.97601957797,1.13730156714345e-07,0.466881801321556,0.54593515306256,"decompMedia","8_73_9"
"7965","2020-09-27",5313884.33701548,1676.91120218772,2.07943923141098e-09,0.466877927362916,0.545937226337171,"decompMedia","8_73_9"
"7966","2020-10-04",5373058.52898036,3449.10560994042,3.80204128970976e-11,0.458516856770613,0.545937343414477,"decompMedia","8_73_9"
"7967","2020-10-11",4116034.60127595,761.609674119934,6.95164241892719e-13,0.457944563407643,0.551354146493061,"decompMedia","8_73_9"
"7968","2020-10-18",183629.198334136,453.225196327899,1.27103649430164e-14,0.457905645793141,0.551658481100007,"decompMedia","8_73_9"
"7969","2020-10-25",3747.80502888819,436.213146473673,2.32395982487246e-16,0.457903000442577,0.551675661872627,"decompMedia","8_73_9"
"7970","2020-11-01",3182.31207412833,435.090064033069,4.24912210769264e-18,0.457902820635278,0.549184464609308,"decompMedia","8_73_9"
"7971","2020-11-08",4.77620483780078,28.736273646658,7.76908382530804e-20,0.460252213213413,0.549043456654334,"decompMedia","8_73_9"
"7972","2020-11-15",30.9958977411547,20.9606395372572,1.42049726872733e-21,0.460411593442727,0.549035492902368,"decompMedia","8_73_9"
"7973","2020-11-22",31.8274225043333,0.0073644523586093,2.59723351663256e-23,0.460422425228334,0.549035043187042,"decompMedia","8_73_9"
"7974","2020-11-29",31.8435759036459,166378.192789123,4.74877501592325e-25,0.460423161468122,0.54903501779167,"decompMedia","8_73_9"
"7975","2020-12-06",55.3523799413024,180330.324739415,8.68264790495048e-27,0.450977097356443,0.573857129407509,"decompMedia","8_73_9"
"7976","2020-12-13",31.647433187558,181217.080701842,1.58753308776588e-28,0.450330129361774,0.575224035328638,"decompMedia","8_73_9"
"7977","2020-12-20",31.273424739329,181276.205868628,2.90264137431453e-30,0.450286131820065,0.575301112544004,"decompMedia","8_73_9"
"7978","2020-12-27",31.2662518189681,181280.161192554,5.30718194966217e-32,0.450283141162686,0.575305464727137,"decompMedia","8_73_9"
"7979","2021-01-03",441543.959972229,232834.544989844,9.70363769222837e-34,0.452035001752221,0.551175696662306,"decompMedia","8_73_9"
"7980","2021-01-10",454268.462753747,229749.452060581,1.77421059528643e-35,0.452153911534372,0.549780230611323,"decompMedia","8_73_9"
"7981","2021-01-17",493254.828115397,242735.438772789,3.24396204420092e-37,0.452161993174555,0.549701325114167,"decompMedia","8_73_9"
"7982","2021-01-24",484225.56517484,185539.617234845,5.93125177595805e-39,0.452162542487518,0.549696869001142,"decompMedia","8_73_9"
"7983","2021-01-31",494137.429835111,180062.316985643,1.08446853417088e-40,0.452162579824809,0.549696617364003,"decompMedia","8_73_9"
"7984","2021-02-07",494329.346391323,179687.5197658,1.98283945114904e-42,0.454906052579146,0.542792388147092,"decompMedia","8_73_9"
"7985","2021-02-14",275809.190041346,179662.403666799,3.6254185023809e-44,0.455092117336877,0.542400024894629,"decompMedia","8_73_9"
"7986","2021-02-21",135805.712076614,151621.025147261,6.6287057733238e-46,0.455104762424115,0.542377860310112,"decompMedia","8_73_9"
"7987","2021-02-28",133688.050485972,154069.770318365,1.21199084189701e-47,0.455105621913507,0.542376608653953,"decompMedia","8_73_9"
"7988","2021-03-07",9905.61811743886,19006.6427096775,2.21600090737722e-49,0.45510568033375,0.537936562801493,"decompMedia","8_73_9"
"7989","2021-03-14",2.41234659107955,14038.0727105772,4.05173030334991e-51,0.461912452563293,0.537684837816698,"decompMedia","8_73_9"
"7990","2021-03-21",0.0832918138329142,13736.7965658718,7.40817316294061e-53,0.462372515067818,0.537670619773478,"decompMedia","8_73_9"
"7991","2021-03-28",0.0735467700507152,11611.6328045665,1.35450845696069e-54,0.462403773875812,0.537669816872446,"decompMedia","8_73_9"
"7992","2021-04-04",7.18524373268956e-07,2114.07333589252,2.47657974459354e-56,0.469013794116171,0.548607567189695,"decompMedia","8_73_9"
"7993","2021-04-11",7.01971369146194e-12,1136.28398129614,4.52817197250548e-58,0.469460545660578,0.549219055083164,"decompMedia","8_73_9"
"7994","2021-04-18",0.840535931283556,1084.4147914043,8.27929787334561e-60,0.469490900008061,0.549253565946719,"decompMedia","8_73_9"
"7995","2019-10-06",90003.23,30000,0,3.841,2.93,"rawMedia","9_120_12"
"7996","2019-10-13",90003.23,30000,0,3.841,2.93,"rawMedia","9_120_12"
"7997","2019-10-20",339515.58,30000,0,3.841,2.93,"rawMedia","9_120_12"
"7998","2019-10-27",370265.58,35000,0,3.841,2.93,"rawMedia","9_120_12"
"7999","2019-11-03",3872465.58,35000,0,3.812,2.948,"rawMedia","9_120_12"
"8000","2019-11-10",4517212.35,35000,0,3.812,2.948,"rawMedia","9_120_12"
"8001","2019-11-17",4572212.35,5000,0,3.812,2.948,"rawMedia","9_120_12"
"8002","2019-11-24",4622212.35,0,0,3.812,2.948,"rawMedia","9_120_12"
"8003","2019-12-01",4622212.35,0,0,3.812,2.94,"rawMedia","9_120_12"
"8004","2019-12-08",4655412.35,0,0,3.862,2.94,"rawMedia","9_120_12"
"8005","2019-12-15",4655412.35,15000,0,3.862,2.94,"rawMedia","9_120_12"
"8006","2019-12-22",4645412.35,15000,0,3.862,2.94,"rawMedia","9_120_12"
"8007","2019-12-29",4571012.35,0,0,3.862,2.94,"rawMedia","9_120_12"
"8008","2020-01-05",5040559.92,0,0,3.886,3.113,"rawMedia","9_120_12"
"8009","2020-01-12",1031847.57,12500,0,3.886,3.113,"rawMedia","9_120_12"
"8010","2020-01-19",1216447.57,12500,0,3.886,3.113,"rawMedia","9_120_12"
"8011","2020-01-26",1238447.57,12500,0,3.886,3.113,"rawMedia","9_120_12"
"8012","2020-02-02",1238447.57,12500,0,3.865,3.059,"rawMedia","9_120_12"
"8013","2020-02-09",1235977.57,15000,0,3.865,3.059,"rawMedia","9_120_12"
"8014","2020-02-16",381000,15000,0,3.865,3.059,"rawMedia","9_120_12"
"8015","2020-02-23",341000,15000,0,3.865,3.059,"rawMedia","9_120_12"
"8016","2020-03-01",275638.66,40000,0,3.865,3.013,"rawMedia","9_120_12"
"8017","2020-03-08",375735.12,25000,0,3.881,3.013,"rawMedia","9_120_12"
"8018","2020-03-15",315735.12,25000,0,3.881,3.013,"rawMedia","9_120_12"
"8019","2020-03-22",246335.12,25000,0,3.881,3.013,"rawMedia","9_120_12"
"8020","2020-03-29",206000,25000,0,3.881,3.013,"rawMedia","9_120_12"
"8021","2020-04-05",206000,15000,0,4.052,2.956,"rawMedia","9_120_12"
"8022","2020-04-12",35000,0,0,4.052,2.956,"rawMedia","9_120_12"
"8023","2020-04-19",35000,0,0,4.052,2.956,"rawMedia","9_120_12"
"8024","2020-04-26",35000,0,0,4.052,2.956,"rawMedia","9_120_12"
"8025","2020-05-03",472500,0,0,4.461,3.158,"rawMedia","9_120_12"
"8026","2020-05-10",472500,0,0,4.461,3.158,"rawMedia","9_120_12"
"8027","2020-05-17",472500,0,0,4.461,3.158,"rawMedia","9_120_12"
"8028","2020-05-24",472500,0,14593572,4.461,3.158,"rawMedia","9_120_12"
"8029","2020-05-31",2992500,0,14593572,4.461,3.158,"rawMedia","9_120_12"
"8030","2020-06-07",2992500,5000,14593572,4.737,3.348,"rawMedia","9_120_12"
"8031","2020-06-14",2992500,25000,14593572,4.737,3.348,"rawMedia","9_120_12"
"8032","2020-06-21",3045294.65,25000,14638572,4.737,3.348,"rawMedia","9_120_12"
"8033","2020-06-28",2607794.65,25000,14638572,4.737,3.348,"rawMedia","9_120_12"
"8034","2020-07-05",10339724.99,97500,14638572,4.264,3.349,"rawMedia","9_120_12"
"8035","2020-07-12",13694724.99,102500,14638572,4.264,3.349,"rawMedia","9_120_12"
"8036","2020-07-19",13697724.99,117500,14697234,4.264,3.349,"rawMedia","9_120_12"
"8037","2020-07-26",18195430.34,432500,14697234,4.264,3.349,"rawMedia","9_120_12"
"8038","2020-08-02",18875430.34,795000,58662,4.177,3.221,"rawMedia","9_120_12"
"8039","2020-08-09",18863500,805000,0,4.177,3.221,"rawMedia","9_120_12"
"8040","2020-08-16",18868500,817500,0,4.177,3.221,"rawMedia","9_120_12"
"8041","2020-08-23",18865500,802500,0,4.177,3.221,"rawMedia","9_120_12"
"8042","2020-08-30",18865500,427500,0,4.177,3.221,"rawMedia","9_120_12"
"8043","2020-09-06",20386569.66,427500,0,4.076,3.276,"rawMedia","9_120_12"
"8044","2020-09-13",20344069.66,102500,0,4.076,3.276,"rawMedia","9_120_12"
"8045","2020-09-20",20349069.66,157000,0,4.076,3.276,"rawMedia","9_120_12"
"8046","2020-09-27",20349069.66,157000,0,4.076,3.276,"rawMedia","9_120_12"
"8047","2020-10-04",21049399.2,204000,0,4.008,3.276,"rawMedia","9_120_12"
"8048","2020-10-11",13176399.2,114000,0,4.008,3.302,"rawMedia","9_120_12"
"8049","2020-10-18",2936399.2,99000,0,4.008,3.302,"rawMedia","9_120_12"
"8050","2020-10-25",773399.2,99000,0,4.008,3.302,"rawMedia","9_120_12"
"8051","2020-11-01",773399.2,99000,0,4.008,3.29,"rawMedia","9_120_12"
"8052","2020-11-08",70000,35000,0,4.027,3.29,"rawMedia","9_120_12"
"8053","2020-11-15",160000,35000,0,4.027,3.29,"rawMedia","9_120_12"
"8054","2020-11-22",160000,0,0,4.027,3.29,"rawMedia","9_120_12"
"8055","2020-11-29",160000,1053000,0,4.027,3.29,"rawMedia","9_120_12"
"8056","2020-12-06",194000,1053000,0,3.951,3.412,"rawMedia","9_120_12"
"8057","2020-12-13",159000,1053000,0,3.951,3.412,"rawMedia","9_120_12"
"8058","2020-12-20",159000,1053000,0,3.951,3.412,"rawMedia","9_120_12"
"8059","2020-12-27",159000,1053000,0,3.951,3.412,"rawMedia","9_120_12"
"8060","2021-01-03",4382765.2,1413000,0,3.965,3.293,"rawMedia","9_120_12"
"8061","2021-01-10",4347765.2,1360000,0,3.965,3.293,"rawMedia","9_120_12"
"8062","2021-01-17",4484565.2,1495000,0,3.965,3.293,"rawMedia","9_120_12"
"8063","2021-01-24",4450565.2,1045000,0,3.965,3.293,"rawMedia","9_120_12"
"8064","2021-01-31",4485565.2,1045000,0,3.965,3.293,"rawMedia","9_120_12"
"8065","2021-02-07",4485565.2,1045000,0,3.987,3.26,"rawMedia","9_120_12"
"8066","2021-02-14",3608000.2,1045000,0,3.987,3.26,"rawMedia","9_120_12"
"8067","2021-02-21",2805000.2,910000,0,3.987,3.26,"rawMedia","9_120_12"
"8068","2021-02-28",2805000.2,930000,0,3.987,3.26,"rawMedia","9_120_12"
"8069","2021-03-07",1110000.2,325000,0,3.987,3.239,"rawMedia","9_120_12"
"8070","2021-03-14",45000,325000,0,4.042,3.239,"rawMedia","9_120_12"
"8071","2021-03-21",20000,325000,0,4.042,3.239,"rawMedia","9_120_12"
"8072","2021-03-28",20000,305000,0,4.042,3.239,"rawMedia","9_120_12"
"8073","2021-04-04",0,160000,0,4.096,3.291,"rawMedia","9_120_12"
"8074","2021-04-11",0,135000,0,4.096,3.291,"rawMedia","9_120_12"
"8075","2021-04-18",47000,135000,0,4.096,3.291,"rawMedia","9_120_12"
"8076","2021-04-25",47000,135000,0,4.096,3.291,"rawMedia","9_120_12"
"8077","2021-05-02",47000,135000,0,4.101,3.406,"rawMedia","9_120_12"
"8078","2021-05-09",47000,0,0,4.101,3.406,"rawMedia","9_120_12"
"8079","2021-05-16",97000,0,0,4.101,3.406,"rawMedia","9_120_12"
"8080","2019-10-06",90003.23,30000,0,NA,NA,"rawSpend","9_120_12"
"8081","2019-10-13",90003.23,30000,0,NA,NA,"rawSpend","9_120_12"
"8082","2019-10-20",339515.58,30000,0,NA,NA,"rawSpend","9_120_12"
"8083","2019-10-27",370265.58,35000,0,NA,NA,"rawSpend","9_120_12"
"8084","2019-11-03",3872465.58,35000,0,NA,NA,"rawSpend","9_120_12"
"8085","2019-11-10",4517212.35,35000,0,NA,NA,"rawSpend","9_120_12"
"8086","2019-11-17",4572212.35,5000,0,NA,NA,"rawSpend","9_120_12"
"8087","2019-11-24",4622212.35,0,0,NA,NA,"rawSpend","9_120_12"
"8088","2019-12-01",4622212.35,0,0,NA,NA,"rawSpend","9_120_12"
"8089","2019-12-08",4655412.35,0,0,NA,NA,"rawSpend","9_120_12"
"8090","2019-12-15",4655412.35,15000,0,NA,NA,"rawSpend","9_120_12"
"8091","2019-12-22",4645412.35,15000,0,NA,NA,"rawSpend","9_120_12"
"8092","2019-12-29",4571012.35,0,0,NA,NA,"rawSpend","9_120_12"
"8093","2020-01-05",5040559.92,0,0,NA,NA,"rawSpend","9_120_12"
"8094","2020-01-12",1031847.57,12500,0,NA,NA,"rawSpend","9_120_12"
"8095","2020-01-19",1216447.57,12500,0,NA,NA,"rawSpend","9_120_12"
"8096","2020-01-26",1238447.57,12500,0,NA,NA,"rawSpend","9_120_12"
"8097","2020-02-02",1238447.57,12500,0,NA,NA,"rawSpend","9_120_12"
"8098","2020-02-09",1235977.57,15000,0,NA,NA,"rawSpend","9_120_12"
"8099","2020-02-16",381000,15000,0,NA,NA,"rawSpend","9_120_12"
"8100","2020-02-23",341000,15000,0,NA,NA,"rawSpend","9_120_12"
"8101","2020-03-01",275638.66,40000,0,NA,NA,"rawSpend","9_120_12"
"8102","2020-03-08",375735.12,25000,0,NA,NA,"rawSpend","9_120_12"
"8103","2020-03-15",315735.12,25000,0,NA,NA,"rawSpend","9_120_12"
"8104","2020-03-22",246335.12,25000,0,NA,NA,"rawSpend","9_120_12"
"8105","2020-03-29",206000,25000,0,NA,NA,"rawSpend","9_120_12"
"8106","2020-04-05",206000,15000,0,NA,NA,"rawSpend","9_120_12"
"8107","2020-04-12",35000,0,0,NA,NA,"rawSpend","9_120_12"
"8108","2020-04-19",35000,0,0,NA,NA,"rawSpend","9_120_12"
"8109","2020-04-26",35000,0,0,NA,NA,"rawSpend","9_120_12"
"8110","2020-05-03",472500,0,0,NA,NA,"rawSpend","9_120_12"
"8111","2020-05-10",472500,0,0,NA,NA,"rawSpend","9_120_12"
"8112","2020-05-17",472500,0,0,NA,NA,"rawSpend","9_120_12"
"8113","2020-05-24",472500,0,14593572,NA,NA,"rawSpend","9_120_12"
"8114","2020-05-31",2992500,0,14593572,NA,NA,"rawSpend","9_120_12"
"8115","2020-06-07",2992500,5000,14593572,NA,NA,"rawSpend","9_120_12"
"8116","2020-06-14",2992500,25000,14593572,NA,NA,"rawSpend","9_120_12"
"8117","2020-06-21",3045294.65,25000,14638572,NA,NA,"rawSpend","9_120_12"
"8118","2020-06-28",2607794.65,25000,14638572,NA,NA,"rawSpend","9_120_12"
"8119","2020-07-05",10339724.99,97500,14638572,NA,NA,"rawSpend","9_120_12"
"8120","2020-07-12",13694724.99,102500,14638572,NA,NA,"rawSpend","9_120_12"
"8121","2020-07-19",13697724.99,117500,14697234,NA,NA,"rawSpend","9_120_12"
"8122","2020-07-26",18195430.34,432500,14697234,NA,NA,"rawSpend","9_120_12"
"8123","2020-08-02",18875430.34,795000,58662,NA,NA,"rawSpend","9_120_12"
"8124","2020-08-09",18863500,805000,0,NA,NA,"rawSpend","9_120_12"
"8125","2020-08-16",18868500,817500,0,NA,NA,"rawSpend","9_120_12"
"8126","2020-08-23",18865500,802500,0,NA,NA,"rawSpend","9_120_12"
"8127","2020-08-30",18865500,427500,0,NA,NA,"rawSpend","9_120_12"
"8128","2020-09-06",20386569.66,427500,0,NA,NA,"rawSpend","9_120_12"
"8129","2020-09-13",20344069.66,102500,0,NA,NA,"rawSpend","9_120_12"
"8130","2020-09-20",20349069.66,157000,0,NA,NA,"rawSpend","9_120_12"
"8131","2020-09-27",20349069.66,157000,0,NA,NA,"rawSpend","9_120_12"
"8132","2020-10-04",21049399.2,204000,0,NA,NA,"rawSpend","9_120_12"
"8133","2020-10-11",13176399.2,114000,0,NA,NA,"rawSpend","9_120_12"
"8134","2020-10-18",2936399.2,99000,0,NA,NA,"rawSpend","9_120_12"
"8135","2020-10-25",773399.2,99000,0,NA,NA,"rawSpend","9_120_12"
"8136","2020-11-01",773399.2,99000,0,NA,NA,"rawSpend","9_120_12"
"8137","2020-11-08",70000,35000,0,NA,NA,"rawSpend","9_120_12"
"8138","2020-11-15",160000,35000,0,NA,NA,"rawSpend","9_120_12"
"8139","2020-11-22",160000,0,0,NA,NA,"rawSpend","9_120_12"
"8140","2020-11-29",160000,1053000,0,NA,NA,"rawSpend","9_120_12"
"8141","2020-12-06",194000,1053000,0,NA,NA,"rawSpend","9_120_12"
"8142","2020-12-13",159000,1053000,0,NA,NA,"rawSpend","9_120_12"
"8143","2020-12-20",159000,1053000,0,NA,NA,"rawSpend","9_120_12"
"8144","2020-12-27",159000,1053000,0,NA,NA,"rawSpend","9_120_12"
"8145","2021-01-03",4382765.2,1413000,0,NA,NA,"rawSpend","9_120_12"
"8146","2021-01-10",4347765.2,1360000,0,NA,NA,"rawSpend","9_120_12"
"8147","2021-01-17",4484565.2,1495000,0,NA,NA,"rawSpend","9_120_12"
"8148","2021-01-24",4450565.2,1045000,0,NA,NA,"rawSpend","9_120_12"
"8149","2021-01-31",4485565.2,1045000,0,NA,NA,"rawSpend","9_120_12"
"8150","2021-02-07",4485565.2,1045000,0,NA,NA,"rawSpend","9_120_12"
"8151","2021-02-14",3608000.2,1045000,0,NA,NA,"rawSpend","9_120_12"
"8152","2021-02-21",2805000.2,910000,0,NA,NA,"rawSpend","9_120_12"
"8153","2021-02-28",2805000.2,930000,0,NA,NA,"rawSpend","9_120_12"
"8154","2021-03-07",1110000.2,325000,0,NA,NA,"rawSpend","9_120_12"
"8155","2021-03-14",45000,325000,0,NA,NA,"rawSpend","9_120_12"
"8156","2021-03-21",20000,325000,0,NA,NA,"rawSpend","9_120_12"
"8157","2021-03-28",20000,305000,0,NA,NA,"rawSpend","9_120_12"
"8158","2021-04-04",0,160000,0,NA,NA,"rawSpend","9_120_12"
"8159","2021-04-11",0,135000,0,NA,NA,"rawSpend","9_120_12"
"8160","2021-04-18",47000,135000,0,NA,NA,"rawSpend","9_120_12"
"8161","2021-04-25",47000,135000,0,NA,NA,"rawSpend","9_120_12"
"8162","2021-05-02",47000,135000,0,NA,NA,"rawSpend","9_120_12"
"8163","2021-05-09",47000,0,0,NA,NA,"rawSpend","9_120_12"
"8164","2021-05-16",97000,0,0,NA,NA,"rawSpend","9_120_12"
"8165","2019-10-20",339515.58,30000,0,3.841,2.93,"predictedExposure","9_120_12"
"8166","2019-10-27",370265.58,35000,0,3.841,2.93,"predictedExposure","9_120_12"
"8167","2019-11-03",3872465.58,35000,0,3.812,2.948,"predictedExposure","9_120_12"
"8168","2019-11-10",4517212.35,35000,0,3.812,2.948,"predictedExposure","9_120_12"
"8169","2019-11-17",4572212.35,5000,0,3.812,2.948,"predictedExposure","9_120_12"
"8170","2019-11-24",4622212.35,0,0,3.812,2.948,"predictedExposure","9_120_12"
"8171","2019-12-01",4622212.35,0,0,3.812,2.94,"predictedExposure","9_120_12"
"8172","2019-12-08",4655412.35,0,0,3.862,2.94,"predictedExposure","9_120_12"
"8173","2019-12-15",4655412.35,15000,0,3.862,2.94,"predictedExposure","9_120_12"
"8174","2019-12-22",4645412.35,15000,0,3.862,2.94,"predictedExposure","9_120_12"
"8175","2019-12-29",4571012.35,0,0,3.862,2.94,"predictedExposure","9_120_12"
"8176","2020-01-05",5040559.92,0,0,3.886,3.113,"predictedExposure","9_120_12"
"8177","2020-01-12",1031847.57,12500,0,3.886,3.113,"predictedExposure","9_120_12"
"8178","2020-01-19",1216447.57,12500,0,3.886,3.113,"predictedExposure","9_120_12"
"8179","2020-01-26",1238447.57,12500,0,3.886,3.113,"predictedExposure","9_120_12"
"8180","2020-02-02",1238447.57,12500,0,3.865,3.059,"predictedExposure","9_120_12"
"8181","2020-02-09",1235977.57,15000,0,3.865,3.059,"predictedExposure","9_120_12"
"8182","2020-02-16",381000,15000,0,3.865,3.059,"predictedExposure","9_120_12"
"8183","2020-02-23",341000,15000,0,3.865,3.059,"predictedExposure","9_120_12"
"8184","2020-03-01",275638.66,40000,0,3.865,3.013,"predictedExposure","9_120_12"
"8185","2020-03-08",375735.12,25000,0,3.881,3.013,"predictedExposure","9_120_12"
"8186","2020-03-15",315735.12,25000,0,3.881,3.013,"predictedExposure","9_120_12"
"8187","2020-03-22",246335.12,25000,0,3.881,3.013,"predictedExposure","9_120_12"
"8188","2020-03-29",206000,25000,0,3.881,3.013,"predictedExposure","9_120_12"
"8189","2020-04-05",206000,15000,0,4.052,2.956,"predictedExposure","9_120_12"
