client_name,brand_name,week,campaign_type,primary_search_strategy,spend,impressions,clicks,attributed_sales,sales
KIND,KIND,1/26/2020,sponsoredProducts,Competitive,1016.24,294174,342,932.14,910210.7
KIND,KIND,10/11/2020,sponsoredBrands,Branded,12534.3,200327,1622,14313,1121802.96
KIND,KIND,10/11/2020,sponsoredBrands,Category,22117.02,3135522,3338,6830.23,1121802.96
KIND,KIND,10/11/2020,sponsoredBrands,Competitive,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrands,Uncategorized,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrandsVideo,Branded,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrandsVideo,Category,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredDisplay,Branded,NULL,NULL,NULL,NULL,1121802.96
KIND,KIND,10/11/2020,sponsoredDisplay,Category,0,1,0,0,1121802.96
KIND,KIND,10/11/2020,sponsoredDisplay,Competitive,NULL,NULL,NULL,NULL,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Auto,1263.86,1426751,764,3320.98,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Branded,12829.39,1853568,4186,30993.03,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Category,63252.07,10574438,9763,44626.5,1121802.96
KIND,KIND,10/11/2020,sponsoredProducts,Competitive,5246.58,396188,453,2878.91,1121802.96
KIND,KIND,11/21/2021,sponsoredBrands,Branded,474.29,16480,263,2154.29,1242642.27
KIND,KIND,11/21/2021,sponsoredBrands,Category,1023.46,217280,292,605.13,1242642.27
KIND,KIND,11/21/2021,sponsoredBrands,Competitive,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredBrands,Uncategorized,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredBrandsVideo,Category,440.8,61727,235,674.81,1242642.27
KIND,KIND,11/21/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1242642.27
KIND,KIND,11/21/2021,sponsoredDisplay,Category,394.63,63657,114,293,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Auto,4898.39,1827135,1567,4494.1,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Branded,13350.07,887126,6022,69295.63,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Category,5271.11,1170792,1440,6408.75,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Competitive,10.89,5368,7,0,1242642.27
KIND,KIND,11/21/2021,sponsoredProducts,Uncategorized,0,0,0,0,1242642.27
KIND,KIND,1/24/2021,sponsoredBrands,Branded,4757.88,267819,2063,16632.54,951847.32
KIND,KIND,1/24/2021,sponsoredBrands,Category,1853.42,129873,171,881.04,951847.32
KIND,KIND,1/24/2021,sponsoredBrands,Competitive,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrands,Uncategorized,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrandsVideo,Branded,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrandsVideo,Category,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Auto,3746.96,2418287,1635,7168.53,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Branded,11838.24,1487641,4241,34381.33,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Category,7578.02,1213132,2053,7245.53,951847.32
KIND,KIND,1/24/2021,sponsoredProducts,Competitive,6.54,6276,8,28.96,951847.32
KIND,KIND,4/25/2021,sponsoredBrands,Branded,3686.64,138773,1663,18799.52,1743006
KIND,KIND,4/25/2021,sponsoredBrands,Category,2561.45,155668,321,1353.37,1743006
KIND,KIND,4/25/2021,sponsoredBrands,Competitive,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrands,Uncategorized,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrandsVideo,Category,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1743006
KIND,KIND,4/25/2021,sponsoredDisplay,Category,1800.96,359711,513,1979,1743006
KIND,KIND,4/25/2021,sponsoredProducts,Branded,347.98,43221,244,1428.74,1743006
KIND,KIND,4/25/2021,sponsoredProducts,Category,142.14,29324,71,260.57,1743006
KIND,KIND,4/25/2021,sponsoredProducts,Competitive,12.21,6169,11,80.56,1743006
KIND,KIND,10/20/2019,sponsoredBrands,Branded,1498.04,48129,393,4532.69,847244.65
KIND,KIND,10/20/2019,sponsoredBrands,Category,1401.17,123962,440,2879.62,847244.65
KIND,KIND,10/20/2019,sponsoredBrands,Competitive,0,0,0,0,847244.65
KIND,KIND,10/20/2019,sponsoredBrands,Uncategorized,0,0,0,0,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Auto,731.16,280369,520,2965.69,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Branded,10717,883618,4503,46997.77,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Category,27113.8,3592981,7389,53719.7,847244.65
KIND,KIND,10/20/2019,sponsoredProducts,Competitive,460.74,246366,228,795.8,847244.65
KIND,KIND,6/28/2020,sponsoredBrands,Branded,2053.66,63737,984,12249.15,883942.06
KIND,KIND,6/28/2020,sponsoredBrands,Category,501.45,195588,231,848.89,883942.06
KIND,KIND,6/28/2020,sponsoredBrands,Competitive,111.99,37696,51,160.33,883942.06
KIND,KIND,6/28/2020,sponsoredBrands,Uncategorized,0,0,0,0,883942.06
KIND,KIND,6/28/2020,sponsoredBrandsVideo,Branded,152.22,13837,163,2496.29,883942.06
KIND,KIND,6/28/2020,sponsoredBrandsVideo,Category,88.79,5752,24,125.63,883942.06
KIND,KIND,6/28/2020,sponsoredBrandsVideo,Competitive,0,33,0,0,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Auto,3037.31,1919991,1862,6051.45,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Branded,5727.81,657981,2863,33346.8,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Category,16359.98,1992084,3395,16574.47,883942.06
KIND,KIND,6/28/2020,sponsoredProducts,Competitive,889.29,364357,311,1231.73,883942.06
KIND,KIND,9/8/2019,sponsoredBrands,Branded,5496.74,149718,1643,14342.41,869755.27
KIND,KIND,9/8/2019,sponsoredBrands,Category,5720.47,887808,2000,4838.58,869755.27
KIND,KIND,9/8/2019,sponsoredBrands,Competitive,74.86,51486,89,44.2,869755.27
KIND,KIND,9/8/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Auto,6319.7,2619654,3395,14046.14,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Branded,25982.64,2537806,13340,141284.18,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Category,34083.17,3752438,9367,53227.59,869755.27
KIND,KIND,9/8/2019,sponsoredProducts,Competitive,1562.42,611128,620,1671.81,869755.27
KIND,KIND,2/23/2020,sponsoredBrands,Branded,1808.63,77350,1529,20194.08,1069951.04
KIND,KIND,2/23/2020,sponsoredBrands,Category,312.78,101890,237,1390.96,1069951.04
KIND,KIND,2/23/2020,sponsoredBrands,Competitive,25.63,9772,22,23.99,1069951.04
KIND,KIND,2/23/2020,sponsoredBrands,Uncategorized,0,0,0,0,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Auto,311.59,493514,1222,9460.77,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Branded,11302.94,823714,6157,81099.71,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Category,23497.42,2118898,5819,47036.92,1069951.04
KIND,KIND,2/23/2020,sponsoredProducts,Competitive,2420.94,660705,705,3901.38,1069951.04
KIND,KIND,7/11/2021,sponsoredBrands,Branded,3558.59,157429,1688,18808.53,1409161.55
KIND,KIND,7/11/2021,sponsoredBrands,Category,1951.03,530071,788,1051.79,1409161.55
KIND,KIND,7/11/2021,sponsoredBrands,Competitive,0,0,0,0,1409161.55
KIND,KIND,7/11/2021,sponsoredBrands,Uncategorized,0,0,0,0,1409161.55
KIND,KIND,7/11/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1409161.55
KIND,KIND,7/11/2021,sponsoredBrandsVideo,Category,538.94,121494,275,697.93,1409161.55
KIND,KIND,7/11/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1409161.55
KIND,KIND,7/11/2021,sponsoredDisplay,Category,896.67,163535,307,1227,1409161.55
KIND,KIND,7/11/2021,sponsoredProducts,Auto,43.51,24548,58,57.83,1409161.55
KIND,KIND,7/11/2021,sponsoredProducts,Branded,4302.3,398594,2602,29049.14,1409161.55
KIND,KIND,7/11/2021,sponsoredProducts,Category,8455.9,1449556,2430,9037.42,1409161.55
KIND,KIND,7/11/2021,sponsoredProducts,Competitive,20.67,10780,22,7.47,1409161.55
KIND,KIND,8/16/2020,sponsoredBrands,Branded,2378.38,127980,2040,21555.59,827635.39
KIND,KIND,8/16/2020,sponsoredBrands,Category,794.96,214168,231,547.97,827635.39
KIND,KIND,8/16/2020,sponsoredBrands,Competitive,80.84,36000,33,100.44,827635.39
KIND,KIND,8/16/2020,sponsoredBrands,Uncategorized,0,0,0,0,827635.39
KIND,KIND,8/16/2020,sponsoredBrandsVideo,Branded,292.73,21947,314,2977.49,827635.39
KIND,KIND,8/16/2020,sponsoredBrandsVideo,Category,33.19,308,6,51.84,827635.39
KIND,KIND,8/16/2020,sponsoredBrandsVideo,Competitive,0,0,0,0,827635.39
KIND,KIND,8/16/2020,sponsoredProducts,Auto,8428.61,5051207,4429,16641.54,827635.39
KIND,KIND,8/16/2020,sponsoredProducts,Branded,15714.09,1668876,8439,82373.84,827635.39
KIND,KIND,8/16/2020,sponsoredProducts,Category,17008.23,3005364,4793,26678.52,827635.39
KIND,KIND,8/16/2020,sponsoredProducts,Competitive,1248.72,903196,471,1869.62,827635.39
KIND,KIND,5/23/2021,sponsoredBrands,Branded,1286.84,71015,809,11034.37,1684221.42
KIND,KIND,5/23/2021,sponsoredBrands,Category,1496.42,383443,589,1124.89,1684221.42
KIND,KIND,5/23/2021,sponsoredBrands,Competitive,0,0,0,0,1684221.42
KIND,KIND,5/23/2021,sponsoredBrands,Uncategorized,0,0,0,0,1684221.42
KIND,KIND,5/23/2021,sponsoredBrandsVideo,Branded,0,0,0,0,1684221.42
KIND,KIND,5/23/2021,sponsoredBrandsVideo,Category,0,0,0,0,1684221.42
KIND,KIND,5/23/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1684221.42
KIND,KIND,5/23/2021,sponsoredDisplay,Category,1257.71,145621,402,2367,1684221.42
KIND,KIND,5/23/2021,sponsoredProducts,Auto,44.47,20933,56,54.95,1684221.42
KIND,KIND,5/23/2021,sponsoredProducts,Branded,389.8,28162,352,2299.32,1684221.42
KIND,KIND,5/23/2021,sponsoredProducts,Category,7162.32,1158361,2208,9088.61,1684221.42
KIND,KIND,5/23/2021,sponsoredProducts,Competitive,11.63,5972,11,17.64,1684221.42
KIND,KIND,11/10/2019,sponsoredBrands,Branded,2161.08,82654,604,7455.97,854255.66
KIND,KIND,11/10/2019,sponsoredBrands,Category,1514.8,155476,420,1822.63,854255.66
KIND,KIND,11/10/2019,sponsoredBrands,Competitive,31.9,34562,40,26.57,854255.66
KIND,KIND,11/10/2019,sponsoredBrands,Uncategorized,0,0,0,0,854255.66
KIND,KIND,11/10/2019,sponsoredProducts,Auto,2054.84,951101,1503,7201.81,854255.66
KIND,KIND,11/10/2019,sponsoredProducts,Branded,9390.61,1113895,4439,57266.86,854255.66
KIND,KIND,11/10/2019,sponsoredProducts,Category,6660.68,1109382,2280,10116.82,854255.66
KIND,KIND,11/10/2019,sponsoredProducts,Competitive,315.24,193877,222,1037.3,854255.66
KIND,KIND,1/5/2020,sponsoredBrands,Branded,3395.4,126782,1286,13794.01,912417.3
KIND,KIND,1/5/2020,sponsoredBrands,Category,2007.63,792422,1164,1756.56,912417.3
KIND,KIND,1/5/2020,sponsoredBrands,Competitive,668.14,221933,302,440.78,912417.3
KIND,KIND,1/5/2020,sponsoredBrands,Uncategorized,0,0,0,0,912417.3
KIND,KIND,1/5/2020,sponsoredProducts,Auto,3828.97,2456648,3196,10769.79,912417.3
KIND,KIND,1/5/2020,sponsoredProducts,Branded,22177.34,2141801,11119,109932.87,912417.3
KIND,KIND,1/5/2020,sponsoredProducts,Category,38431.22,9490898,13554,38167.37,912417.3
KIND,KIND,1/5/2020,sponsoredProducts,Competitive,2924.62,1567349,1190,3133.61,912417.3
KIND,KIND,10/13/2019,sponsoredBrands,Branded,655.76,47272,254,3186.62,808041.33
KIND,KIND,10/13/2019,sponsoredBrands,Category,1340.03,136956,460,4411.46,808041.33
KIND,KIND,10/13/2019,sponsoredBrands,Competitive,3.11,5707,9,0,808041.33
KIND,KIND,10/13/2019,sponsoredBrands,Uncategorized,0,0,0,0,808041.33
KIND,KIND,10/13/2019,sponsoredProducts,Auto,735.83,250831,548,2994.9,808041.33
KIND,KIND,10/13/2019,sponsoredProducts,Branded,10472.23,966670,4636,47914.8,808041.33
KIND,KIND,10/13/2019,sponsoredProducts,Category,26090.4,3627251,7663,56712.34,808041.33
KIND,KIND,10/13/2019,sponsoredProducts,Competitive,466.27,311969,236,1593.44,808041.33
KIND,KIND,1/19/2020,sponsoredBrands,Branded,1344.36,47438,698,10897.29,970087.09
KIND,KIND,1/19/2020,sponsoredBrands,Category,2337.04,642172,1114,2869.96,970087.09
KIND,KIND,1/19/2020,sponsoredBrands,Competitive,389.35,82856,169,479.88,970087.09
KIND,KIND,1/19/2020,sponsoredBrands,Uncategorized,0,0,0,0,970087.09
KIND,KIND,1/19/2020,sponsoredProducts,Auto,3435.62,1785621,2451,14972.2,970087.09
KIND,KIND,1/19/2020,sponsoredProducts,Branded,5060.95,515706,2585,26172.13,970087.09
KIND,KIND,1/19/2020,sponsoredProducts,Category,14441.29,1607591,4034,19086.54,970087.09
KIND,KIND,1/19/2020,sponsoredProducts,Competitive,569.74,179484,206,908.99,970087.09
KIND,KIND,2/13/2022,sponsoredBrands,Branded,883.41,25531,382,3807.42,1581863.69
KIND,KIND,2/13/2022,sponsoredBrands,Category,964.73,200926,299,783.87,1581863.69
KIND,KIND,2/13/2022,sponsoredBrands,Competitive,0,0,0,0,1581863.69
KIND,KIND,2/13/2022,sponsoredBrands,Uncategorized,0,0,0,0,1581863.69
KIND,KIND,2/13/2022,sponsoredBrandsVideo,Branded,0,0,0,0,1581863.69
KIND,KIND,2/13/2022,sponsoredBrandsVideo,Category,943.31,146104,460,933.84,1581863.69
KIND,KIND,2/13/2022,sponsoredBrandsVideo,Competitive,0,0,0,0,1581863.69
KIND,KIND,2/13/2022,sponsoredDisplay,Category,0,21,0,0,1581863.69
KIND,KIND,2/13/2022,sponsoredProducts,Auto,1064.03,728920,546,3229.24,1581863.69
KIND,KIND,2/13/2022,sponsoredProducts,Branded,9499.32,778545,4037,48215.25,1581863.69
KIND,KIND,2/13/2022,sponsoredProducts,Category,4828.78,992922,1485,9014.9,1581863.69
KIND,KIND,2/13/2022,sponsoredProducts,Competitive,930.16,282114,212,723.28,1581863.69
KIND,KIND,2/13/2022,sponsoredProducts,Uncategorized,0,0,0,0,1581863.69
KIND,KIND,3/24/2019,sponsoredBrands,Branded,1291.75,42119,516,6019.57,765514.83
KIND,KIND,3/24/2019,sponsoredBrands,Category,2423.82,211685,662,3194.9,765514.83
KIND,KIND,3/24/2019,sponsoredBrands,Competitive,507.79,92470,164,395.59,765514.83
KIND,KIND,3/24/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,765514.83
KIND,KIND,3/24/2019,sponsoredProducts,Auto,1731.31,268318,1265,16268.02,765514.83
KIND,KIND,3/24/2019,sponsoredProducts,Branded,2247.52,185547,1052,12710.12,765514.83
KIND,KIND,3/24/2019,sponsoredProducts,Category,6601.26,866668,2329,21203.52,765514.83
KIND,KIND,3/24/2019,sponsoredProducts,Competitive,2563.28,795578,686,3709.24,765514.83
KIND,KIND,6/24/2018,sponsoredBrands,Branded,2712.99,29718,932,10868.49,697074.12
KIND,KIND,6/24/2018,sponsoredBrands,Category,1086.46,20086,297,1705.84,697074.12
KIND,KIND,6/24/2018,sponsoredBrands,Competitive,15.89,5283,27,61.29,697074.12
KIND,KIND,6/24/2018,sponsoredProducts,Auto,1050.54,964507,1397,6431.63,697074.12
KIND,KIND,6/24/2018,sponsoredProducts,Branded,10905.12,542051,6400,64299.49,697074.12
KIND,KIND,6/24/2018,sponsoredProducts,Category,6879.01,970468,2314,12462.45,697074.12
KIND,KIND,6/24/2018,sponsoredProducts,Competitive,1270.05,353753,474,1370.53,697074.12
KIND,KIND,10/14/2018,sponsoredBrands,Branded,2811.55,74645,914,10292.2,647229.53
KIND,KIND,10/14/2018,sponsoredBrands,Category,4621.6,257896,1045,5483.37,647229.53
KIND,KIND,10/14/2018,sponsoredBrands,Competitive,554.55,69961,182,466.25,647229.53
KIND,KIND,10/14/2018,sponsoredBrands,Uncategorized,0,0,0,46.56,647229.53
KIND,KIND,10/14/2018,sponsoredProducts,Auto,1681.08,1040371,1323,5663.8,647229.53
KIND,KIND,10/14/2018,sponsoredProducts,Branded,7068.39,1096120,3924,37641.47,647229.53
KIND,KIND,10/14/2018,sponsoredProducts,Category,10152.35,2393282,3820,18770.25,647229.53
KIND,KIND,10/14/2018,sponsoredProducts,Competitive,728.19,261414,297,744.46,647229.53
KIND,KIND,10/14/2018,sponsoredProducts,Uncategorized,0,0,0,0,647229.53
KIND,KIND,5/24/2020,sponsoredBrands,Branded,2939.47,90122,1852,29091.03,922087.14
KIND,KIND,5/24/2020,sponsoredBrands,Category,690.33,198870,287,1958.39,922087.14
KIND,KIND,5/24/2020,sponsoredBrands,Competitive,76.06,20963,31,71.1,922087.14
KIND,KIND,5/24/2020,sponsoredBrands,Uncategorized,0,0,0,0,922087.14
KIND,KIND,5/24/2020,sponsoredProducts,Auto,887.9,374542,433,1484.93,922087.14
KIND,KIND,5/24/2020,sponsoredProducts,Branded,6724.59,647837,2782,36165.51,922087.14
KIND,KIND,5/24/2020,sponsoredProducts,Category,15037.63,3079584,4531,21430.7,922087.14
KIND,KIND,5/24/2020,sponsoredProducts,Competitive,155.42,65347,54,169.54,922087.14
KIND,KIND,6/6/2021,sponsoredBrands,Branded,5332.16,206227,2453,27459.56,1641953.65
KIND,KIND,6/6/2021,sponsoredBrands,Category,2498.92,468128,762,1632.53,1641953.65
KIND,KIND,6/6/2021,sponsoredBrands,Competitive,0,0,0,0,1641953.65
KIND,KIND,6/6/2021,sponsoredBrands,Uncategorized,0,0,0,0,1641953.65
KIND,KIND,6/6/2021,sponsoredBrandsVideo,Branded,121.45,8420,86,1081.99,1641953.65
KIND,KIND,6/6/2021,sponsoredBrandsVideo,Category,1097.76,220192,687,1185.74,1641953.65
KIND,KIND,6/6/2021,sponsoredBrandsVideo,Competitive,0,0,0,0,1641953.65
KIND,KIND,6/6/2021,sponsoredDisplay,Category,3744.88,620823,985,2688,1641953.65
KIND,KIND,6/6/2021,sponsoredProducts,Auto,74.16,49878,94,109.63,1641953.65
KIND,KIND,6/6/2021,sponsoredProducts,Branded,721.12,38984,567,4007.94,1641953.65
KIND,KIND,6/6/2021,sponsoredProducts,Category,16702.19,3435489,4604,16311.31,1641953.65
KIND,KIND,6/6/2021,sponsoredProducts,Competitive,31.07,13708,26,70.91,1641953.65
KIND,KIND,10/21/2018,sponsoredBrands,Branded,2736.12,90906,986,10276.73,734937.99
KIND,KIND,10/21/2018,sponsoredBrands,Category,4717.39,300223,1151,5628.62,734937.99
KIND,KIND,10/21/2018,sponsoredBrands,Competitive,440.46,80714,152,274.19,734937.99
KIND,KIND,10/21/2018,sponsoredBrands,Uncategorized,0,0,0,30.59,734937.99
KIND,KIND,10/21/2018,sponsoredProducts,Auto,1550.65,1257678,1266,7413.84,734937.99
KIND,KIND,10/21/2018,sponsoredProducts,Branded,13813.42,1483660,7414,79697.68,734937.99
KIND,KIND,10/21/2018,sponsoredProducts,Category,17282.75,4320683,6360,30890.73,734937.99
KIND,KIND,10/21/2018,sponsoredProducts,Competitive,2052.28,924742,777,2412.14,734937.99
KIND,KIND,10/21/2018,sponsoredProducts,Uncategorized,0,0,0,0,734937.99
KIND,KIND,9/2/2018,sponsoredBrands,Branded,2374.68,72902,1093,12231.27,656014.98
KIND,KIND,9/2/2018,sponsoredBrands,Category,3033.27,97280,727,4366.23,656014.98
KIND,KIND,9/2/2018,sponsoredBrands,Competitive,643.85,58517,268,432.44,656014.98
KIND,KIND,9/2/2018,sponsoredBrands,Uncategorized,603.53,97462,461,1169.56,656014.98
KIND,KIND,9/2/2018,sponsoredProducts,Auto,1652.87,1523556,1337,4011.41,656014.98
KIND,KIND,9/2/2018,sponsoredProducts,Branded,12781.15,813699,8043,89294.61,656014.98
KIND,KIND,9/2/2018,sponsoredProducts,Category,20195.72,3454488,6477,34519.75,656014.98
KIND,KIND,9/2/2018,sponsoredProducts,Competitive,1813.72,829139,611,1933.1,656014.98
KIND,KIND,9/2/2018,sponsoredProducts,Uncategorized,488.88,500956,850,3350.67,656014.98
KIND,KIND,3/17/2019,sponsoredBrands,Branded,1605.88,54256,615,7288.24,691212.43
KIND,KIND,3/17/2019,sponsoredBrands,Category,3178.19,211935,681,3028.72,691212.43
KIND,KIND,3/17/2019,sponsoredBrands,Competitive,558.35,107058,177,568.71,691212.43
KIND,KIND,3/17/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,691212.43
KIND,KIND,3/17/2019,sponsoredProducts,Auto,2313.64,374181,1518,16779.44,691212.43
KIND,KIND,3/17/2019,sponsoredProducts,Branded,2505.59,202827,1196,12973.41,691212.43
KIND,KIND,3/17/2019,sponsoredProducts,Category,12397.59,1627711,4254,39050.82,691212.43
KIND,KIND,3/17/2019,sponsoredProducts,Competitive,2325.66,728486,609,2725.79,691212.43
KIND,KIND,7/7/2019,sponsoredBrands,Branded,1976.61,61594,652,6893.89,839096.67
KIND,KIND,7/7/2019,sponsoredBrands,Category,3129.35,509361,1212,3992.31,839096.67
KIND,KIND,7/7/2019,sponsoredBrands,Competitive,216.08,40191,72,217.34,839096.67
KIND,KIND,7/7/2019,sponsoredBrands,Uncategorized,NULL,NULL,NULL,NULL,839096.67
KIND,KIND,7/7/2019,sponsoredProducts,Auto,4670.81,1625311,2288,12964.63,839096.67
KIND,KIND,7/7/2019,sponsoredProducts,Branded,15223.06,1384451,5861,56109.49,839096.67
KIND,KIND,7/7/2019,sponsoredProducts,Category,21864.68,2607125,6970,51424.74,839096.67
KIND,KIND,7/7/2019,sponsoredProducts,Competitive,1853.18,593825,508,1963.31,839096.67
KIND,KIND,8/9/2020,sponsoredBrands,Branded,3909.87,138010,2175,24762.03,888313.23
KIND,KIND,8/9/2020,sponsoredBrands,Category,857.9,263206,269,584.92,888313.23
KIND,KIND,8/9/2020,sponsoredBrands,Competitive,120.86,49863,48,171.45,888313.23
KIND,KIND,8/9/2020,sponsoredBrands,Uncategorized,0,0,0,0,888313.23
KIND,KIND,8/9/2020,sponsoredBrandsVideo,Branded,342.83,23186,379,4259.52,888313.23
KIND,KIND,8/9/2020,sponsoredBrandsVideo,Category,27.09,314,4,59.92,888313.23
KIND,KIND,8/9/2020,sponsoredBrandsVideo,Competitive,0,3,0,0,888313.23
KIND,KIND,8/9/2020,sponsoredProducts,Auto,8550.76,4806609,4217,14338.94,888313.23
KIND,KIND,8/9/2020,sponsoredProducts,Branded,18123.57,1839608,9432,96166.99,888313.23
KIND,KIND,8/9/2020,sponsoredProducts,Category,15583.91,2818436,4339,23241.9,888313.23
KIND,KIND,8/9/2020,sponsoredProducts,Competitive,1405.64,949550,555,1975.61,888313.23
KIND,KIND,7/15/2018,sponsoredBrands,Branded,745.35,24695,603,7453.89,775111.93
KIND,KIND,7/15/2018,sponsoredBrands,Category,1549.32,30946,306,1456.3,775111.93
KIND,KIND,7/15/2018,sponsoredBrands,Competitive,14,4001,12,0,775111.93
KIND,KIND,7/15/2018,sponsoredProducts,Auto,940.69,869005,1321,4209.56,775111.93
KIND,KIND,7/15/2018,sponsoredProducts,Branded,8562.17,685729,6009,63788.27,775111.93
KIND,KIND,7/15/2018,sponsoredProducts,Category,24800.8,4123915,8160,56675.41,775111.93
KIND,KIND,7/15/2018,sponsoredProducts,Competitive,1551.77,735034,537,1919.64,775111.93
KIND,KIND,5/22/2022,sponsoredBrands,Branded,276.29,18520,212,3454.33,1709048.56
KIND,KIND,5/22/2022,sponsoredBrands,Category,274.67,21517,71,218.98,1709048.56
KIND,KIND,5/22/2022,sponsoredBrands,Competitive,0,0,0,0,1709048.56
KIND,KIND,5/22/2022,sponsoredBrands,Uncategorized,0,0,0,0,1709048.56
KIND,KIND,5/22/2022,sponsoredBrandsVideo,Branded,0,0,0,0,1709048.56
KIND,KIND,5/22/2022,sponsoredBrandsVideo,Category,1377.71,162923,634,2514.53,1709048.56
KIND,KIND,5/22/2022,sponsoredBrandsVideo,Competitive,0,0,0,0,1709048.56
KIND,KIND,5/22/2022,sponsoredDisplay,Category,0,76,0,0,1709048.56
KIND,KIND,5/22/2022,sponsoredProducts,Auto,439.42,254569,280,478.63,1709048.56
KIND,KIND,5/22/2022,sponsoredProducts,Branded,1025.37,73746,596,6549.99,1709048.56
KIND,KIND,5/22/2022,sponsoredProducts,Category,6336.96,1710788,1916,13103.22,1709048.56
KIND,KIND,5/22/2022,sponsoredProducts,Competitive,404.11,105757,92,523.1,1709048.56
KIND,KIND,3/13/2022,sponsoredBrands,Branded,637.82,44494,474,4762.14,1783188.64
KIND,KIND,3/13/2022,sponsoredBrands,Category,6023.18,401998,1022,3784.46,1783188.64
KIND,KIND,3/13/2022,sponsoredBrands,Competitive,0,0,0,0,1783188.64
KIND,KIND,3/13/2022,sponsoredBrands,Uncategorized,0,0,0,0,1783188.64
KIND,KIND,3/13/2022,sponsoredBrandsVideo,Branded,0,0,0,0,1783188.64
KIND,KIND,3/13/2022,sponsoredBrandsVideo,Category,938.75,129410,465,1288.98,1783188.64
KIND,KIND,3/13/2022,sponsoredBrandsVideo,Competitive,0,0,0,0,1783188.64
KIND,KIND,3/13/2022,sponsoredDisplay,Category,0,57,0,0,1783188.64
KIND,KIND,3/13/2022,sponsoredProducts,Auto,1057.89,682010,669,3377.22,1783188.64
KIND,KIND,3/13/2022,sponsoredProducts,Branded,8150.68,754856,3618,45125.75,1783188.64
KIND,KIND,3/13/2022,sponsoredProducts,Category,3548.79,1230702,1324,7766.91,1783188.64
KIND,KIND,3/13/2022,sponsoredProducts,Competitive,134.35,21177,46,127,1783188.64
KIND,KIND,3/13/2022,sponsoredProducts,Uncategorized,0,0,0,0,1783188.64
KIND,KIND,7/19/2020,sponsoredBrands,Branded,2647.35,124788,2090,24217.37,854631.01
KIND,KIND,7/19/2020,sponsoredBrands,Category,715.87,291596,289,991.71,854631.01
KIND,KIND,7/19/2020,sponsoredBrands,Competitive,204.17,63168,88,430.53,854631.01
KIND,KIND,7/19/2020,sponsoredBrands,Uncategorized,0,0,0,0,854631.01
KIND,KIND,7/19/2020,sponsoredBrandsVideo,Branded,340.97,18252,314,3200.19,854631.01
KIND,KIND,7/19/2020,sponsoredBrandsVideo,Category,17.37,404,5,0,854631.01
KIND,KIND,7/19/2020,sponsoredBrandsVideo,Competitive,0,15,0,0,854631.01
