"","ds","dep_var","trend","season","holiday","cag_V","Influencer_S","Social_Media_S","Radio_S","chicken","intercept","depVarHat","solID"
"257","2019-12-01",58638124.42,1501025.07110489,-2346629.27074948,0,8445752.98792503,151006.650010408,8158.2685541276,2343.17448955027,13794089.9057859,105006370.382586,21555746.7871204,"9_85_10"
"258","2019-12-08",34595451,1508294.41782957,-2212706.00750282,0,8405819.78056663,153379.883911311,11598.3135037584,2343.17448955027,13775835.3465776,105006370.382586,21644564.9093756,"9_85_10"
"259","2019-12-15",38934322.21,1515563.76455425,-2102125.59972608,0,10031648.2830857,154246.551775556,3346.53853899729,2343.17448955027,13769115.799411,105006370.382586,23374138.512129,"9_85_10"
"260","2019-12-22",45290872.74,1522833.11127893,-1998962.21827203,-266549.197320845,10151446.7642285,153559.169057273,331.290299989303,2343.17448955027,13768944.6963704,105006370.382586,23333946.7901317,"9_85_10"
"261","2019-12-29",64776493.72,1530102.45328451,-1783821.70529838,-357517.498201969,9814871.68185169,148089.412150644,2361.45929775325,2343.17448955027,13768944.6796779,105006370.382586,23125373.6572517,"9_85_10"
"262","2020-01-05",64894467.84,1537371.79529009,-1481992.44521295,0,9646584.1406633,180791.064075699,8306.41396758584,2343.17448955027,14204444.4789498,105006370.382586,24097848.622223,"9_85_10"
"263","2020-01-12",24732351.93,1544641.13911599,-1291290.04996127,0,9518228.95113395,14990.1840380613,3199.37757712127,2343.17448955027,14587034.7510959,105006370.382586,24379147.5274893,"9_85_10"
"264","2020-01-19",26557621.63,1551910.48294188,-1333428.76477851,70151.7734889769,9484001.26188808,2667.70930444663,294.426304759595,2343.17448955027,14725792.5245366,105006370.382586,24503732.5881758,"9_85_10"
"265","2020-01-26",26292907.18,1559179.82676778,-1482191.99851935,0,9546752.83366602,2926.33638470841,22.6694302838329,2343.17448955027,14729311.1107274,105006370.382586,24358343.9529464,"9_85_10"
"266","2020-02-02",28287255.18,1566449.16686956,-1527964.97504222,0,9489705.92430124,2977.36780861863,18.5922680867948,2343.17448955027,14598167.4519627,105006370.382586,24131696.7026576,"9_85_10"
"267","2020-02-09",32890363.52,1573718.50697133,-1468211.3420785,0,9418397.64413667,2965.59463320624,22.7586967922324,2343.17448955027,14479664.1675236,105006370.382586,24008900.5043726,"9_85_10"
"268","2020-02-16",5841619.91,1580987.84707311,-1520400.92013637,-155370.491250597,8964876.98228999,368.009543446921,26.7928041268806,2343.17448955027,14435875.4097301,105006370.382586,23308706.8045433,"9_85_10"
"269","2020-02-23",5115095.26,1588257.18286131,-1820018.05191202,0,8371592.09132075,72.832404864013,28.3720378520205,2343.17448955027,14434759.2243798,105006370.382586,22577034.8255821,"9_85_10"
"270","2020-03-01",3178917.26,1595526.51864952,-2205278.42234654,0,8263203.22023748,40.3913286583268,105.608406901697,2343.17448955027,14321280.8246222,105006370.382586,21977221.3153878,"9_85_10"
"271","2020-03-08",36760762.07,1602795.85122421,-2395229.25847394,0,8052130.99618347,67.4238531256108,136.722872294492,2343.17448955027,14218862.7846942,105006370.382586,21481107.694843,"9_85_10"
"272","2020-03-15",44275947.01,1610065.1837989,-2343035.61416448,0,9110346.15905884,57.9219413988065,113.143624018593,2343.17448955027,14181046.5718783,105006370.382586,22560936.5406266,"9_85_10"
"273","2020-03-22",52300359.72,1617334.5163736,-2292943.55517872,0,8020755.63814418,29.9204693957115,94.3443370517241,2343.17448955027,14180082.8289441,105006370.382586,21527696.8675791,"9_85_10"
"274","2020-03-29",31399641.03,1624603.02591422,-2451185.37402578,0,9113198.49026542,16.4420597544346,93.5688547714348,2343.17448955027,14180082.734921,105006370.382586,22469152.062479,"9_85_10"
"275","2020-04-05",32570266.98,1631871.53545484,-2707701.05096319,0,9375612.39080481,14.0279127803798,58.6900161351528,2343.17448955027,14037469.9579971,105006370.382586,22339668.725712,"9_85_10"
"276","2020-04-12",928.58,1639140.04499546,-2797836.61850093,0,9620913.15980405,0.885052037780808,2384.48554549152,2343.17448955027,13908608.8187541,105006370.382586,22375553.9501398,"9_85_10"
"277","2020-04-19",1324.52,1646402.15014714,-2696310.48596831,0,9886179.96201626,0.0771097870608157,8312.92944710305,2343.17448955027,13860994.5032849,105006370.382586,22707922.3105264,"9_85_10"
"278","2020-04-26",1688.79,1653664.25529883,-2677339.68190909,0,10111514.4125694,0.0698124004308682,11606.2358108248,2343.17448955027,13859780.8185125,105006370.382586,22961569.2845845,"9_85_10"
"279","2020-05-03",14732596.16,1660919.07979223,-2883534.03658436,0,9680811.82990917,69.6808187723281,11753.4278022519,2343.17448955027,14365031.4550476,105006370.382586,22837394.6112752,"9_85_10"
"280","2020-05-10",15541169.5,1668173.90428564,-2943037.00473862,0,9860508.98115702,163.944686287526,11753.5264733454,2343.17448955027,14807130.8472864,105006370.382586,23407037.3736396,"9_85_10"
"281","2020-05-17",16024383.67,1675428.72877904,-2227563.63366557,0,9829133.05265149,167.12618600739,11753.5264734387,2343.17448955027,14967033.1029388,105006370.382586,24258295.0778527,"9_85_10"
"282","2020-05-24",298070926.3,1682664.93593423,-583589.933424135,3157449.63313068,9943226.87138104,167.12750565027,11753.5264734387,488937.582932402,14971084.7236613,105006370.382586,29671694.4675946,"9_85_10"
"283","2020-05-31",308051668.1,1689901.14308942,1304009.75745712,0,10034501.1847586,18981.8699294501,11753.5264734387,2172929.14424525,14971085.1188817,105006370.382586,30203161.7448349,"9_85_10"
"284","2020-06-07",314923043.7,1697137.35024461,2447258.97495417,0,9720745.3225007,40796.6044769645,3051.09918809956,4150710.51051897,15418397.9157075,105006370.382586,33478097.777591,"9_85_10"
"285","2020-06-14",327659351.5,1704355.73460889,2502110.12605211,0,9946078.63212138,41513.5778727164,341.788297547037,4826326.04308933,15809420.8368855,105006370.382586,34830146.7389274,"9_85_10"
"286","2020-06-21",323526762.1,1711574.11897316,2104949.15984163,0,9900441.33281606,43118.6279454643,78.0368089386814,4836768.41391896,15950786.3172799,105006370.382586,34547716.0075841,"9_85_10"
"287","2020-06-28",276481175.9,1718792.50333744,2207984.19855669,-941317.937209876,10282653.7144982,31480.4119682249,92.5449005968779,4843056.47234236,15954367.9068507,105006370.382586,34097109.8152443,"9_85_10"
"288","2020-07-05",430608370.9,1725993.31510619,3125803.15061054,0,10408157.1432872,804077.55533627,661.632048094774,4848729.72638664,15956610.6537602,105006370.382586,36870033.1765351,"9_85_10"
"289","2020-07-12",434401710.2,1733194.12687495,4303224.0287209,0,10587853.1536025,2552522.17931443,1793.07014928538,4850815.57487861,15958622.6326346,105006370.382586,39988024.7661754,"9_85_10"
"290","2020-07-19",432281508.5,1740380.8056795,4975179.04868274,0,10610672.3737214,3028406.97732071,2833.77828178147,4859024.28060827,15959362.7293722,105006370.382586,41175859.9936666,"9_85_10"
"291","2020-07-26",658511352.4,1747567.48448405,4916377.51361873,0,10787516.6232965,4791348.22862405,21018.8937085006,4867192.60129452,15959381.5711796,105006370.382586,43090402.9162059,"9_85_10"
"292","2020-08-02",409350240.6,1754754.1632886,4490283.03268031,0,10858824.903461,5699871.4165993,108026.782484146,2617377.98594091,15669645.0022849,105006370.382586,41198783.2867392,"9_85_10"
"293","2020-08-09",446638042.6,1761927.9617463,4104796.55529508,0,10873086.2742608,5806838.90761269,191018.885175733,732405.108530601,15404909.0186064,105006370.382586,38874982.7112276,"9_85_10"
"294","2020-08-16",439431871.1,1769101.760204,3829619.56206604,0,10941542.793685,5809536.28707679,220059.210925999,39991.4497716588,15306394.8818557,105006370.382586,37916245.9455852,"9_85_10"
"295","2020-08-23",438484282.8,1776275.5586617,3582811.67493521,0,11221070.9666971,5809053.97990394,220849.340354127,1862.7497014599,15303878.9197575,105006370.382586,37915803.190011,"9_85_10"
"296","2020-08-30",426700660.6,1783435.78625029,3483531.57415039,0,11041373.8154492,5808653.45233421,143349.641335705,2339.33494470698,15303878.6742867,105006370.382586,37566562.2787512,"9_85_10"
"297","2020-09-06",467858576.1,1790596.01383887,3770330.21174628,583276.948880422,10576444.6844756,6374448.87679629,83630.0920384046,2343.17448947481,15432005.1725184,105006370.382586,38613075.1747837,"9_85_10"
"298","2020-09-13",454795389.4,1797744.81700955,4335199.59981179,0,10043057.8931452,6561148.78897213,25785.9302817896,2343.17448955027,15546111.651356,105006370.382586,38311391.8550661,"9_85_10"
"299","2020-09-20",476726733.8,1804893.62018023,4539094.64346543,0,10239869.6020988,6562533.0296026,8804.47512021785,2343.17448955027,15587881.4709148,105006370.382586,38745420.0158716,"9_85_10"
"300","2020-09-27",463851577.8,1812042.42335091,3707938.05319802,0,10602114.5244023,6563048.61995299,6118.32826162152,2343.17448955027,15588943.439389,105006370.382586,38282548.5630444,"9_85_10"
"301","2020-10-04",521614117.1,1819179.4978646,1852013.28857907,0,10764698.54411,6810792.09546362,8987.86592591156,2343.17448955027,15588943.5429888,105006370.382586,36846958.0094215,"9_85_10"
"302","2020-10-11",229153894.2,1826316.57237828,-215727.999699622,-412776.113144242,10958655.9252252,3903200.06427996,6638.70561933117,2343.17448955027,15648557.6531098,105006370.382586,31717207.9822582,"9_85_10"
"303","2020-10-18",107775008.9,1833453.64689197,-1562436.62778998,0,10913018.6259199,294004.734704155,3648.53472671252,2343.17448955027,15701858.5035687,105006370.382586,27185890.592511,"9_85_10"
"304","2020-10-25",79028066.41,1840590.38832327,-1921919.43939209,0,10881644.1235799,4645.08146065564,2464.21303691708,2343.17448955027,15721420.2895868,105006370.382586,26531187.831085,"9_85_10"
"305","2020-11-01",80045288.67,1847727.12975456,-1781692.55729594,0,10510839.9257917,772.21486056564,2314.202719244,2343.17448955027,15694563.1648067,105006370.382586,26276867.2551264,"9_85_10"
"306","2020-11-08",3940610.98,1854863.24074477,-1762917.32695684,-638525.781468682,10379632.975522,28.9134574689055,1030.53534849041,2343.17448955027,15669974.0905442,105006370.382586,25506429.8216809,"9_85_10"
"307","2020-11-15",4121432.76,1861999.35173499,-2028713.63849872,0,10425270.2748273,4.42306386819958,362.342609894476,2343.17448955027,15660918.3539204,105006370.382586,25922184.2821473,"9_85_10"
"308","2020-11-22",101570.51,1869135.4627252,-2309534.77326741,48371.1163445163,10288358.6621444,6.48773022501192,2960.72174648051,2343.17448955027,15660687.7323312,105006370.382586,25562328.5842443,"9_85_10"
"309","2020-11-29",8557029.85,1876271.57175167,-2361301.16091712,0,10439531.6456271,6.56358310944004,113043.598179859,2343.17448955027,15660687.7098321,105006370.382586,25730583.1025463,"9_85_10"
"310","2020-12-06",7991773.83,1883407.68077815,-2238008.38260754,0,10254130.9728986,10.0789688979272,272199.546463129,2343.17448955027,15937129.7750967,105006370.382586,26111212.8460875,"9_85_10"
"311","2020-12-13",9361922.85,1890543.78980463,-2118113.5244293,0,10342552.3846033,7.64234811804614,326123.536381127,2343.17448955027,16180892.2858775,105006370.382586,26624349.2890749,"9_85_10"
"312","2020-12-20",9594209.12,1897679.89696338,-2022818.3349241,-266549.197320845,10419565.6124141,6.47112315962477,328224.811211369,2343.17448955027,16269541.4045661,105006370.382586,26627993.8385227,"9_85_10"
"313","2020-12-27",9373672.97,1904816.00412212,-1832426.28549322,-357517.498201969,10547920.8019435,6.44175037779983,328226.212495234,2343.17448955027,16271791.1394351,105006370.382586,26865159.9905407,"9_85_10"
"314","2021-01-03",108552561.5,1911952.11188341,-1534208.0959758,0,10405304.2416143,51901.3603095453,392216.61626199,2343.17448955027,16008310.625398,105006370.382586,27237820.0339811,"9_85_10"
"315","2021-01-10",126812036.4,1919088.21964469,-1308666.73729121,0,9774939.04495953,124339.492919067,433405.178024613,2343.17448955027,15767768.6621772,105006370.382586,26713217.0349235,"9_85_10"
"316","2021-01-17",161617871.4,1926224.32740597,-1311542.26716844,70151.7734889769,9889031.7227566,134754.517940665,462510.584365739,2343.17448955027,15678302.9949051,105006370.382586,26851776.8281842,"9_85_10"
"317","2021-01-24",138491001.1,1933360.43135947,-1458535.6502822,0,10439531.6456271,135799.370390095,411826.549932714,2343.17448955027,15676018.4272721,105006370.382586,27140343.9487889,"9_85_10"
"318","2021-01-31",129906901.8,1940496.53531297,-1531411.49836889,0,9991715.93142671,137362.216084873,352394.985444794,2343.17448955027,15676018.2043781,105006370.382586,26568919.5487681,"9_85_10"
"319","2021-02-07",142642873.6,1947632.63926648,-1477979.46424206,0,10111514.4125694,138191.299269572,326005.030836539,2343.17448955027,15600449.4230923,105006370.382586,26648156.5152818,"9_85_10"
"320","2021-02-14",140125960.3,1954768.74321998,-1493217.85763849,-155370.491250597,9963192.904594,87760.9533838873,324894.00448838,2343.17448955027,15532321.5809096,105006370.382586,26216693.0121963,"9_85_10"
"321","2021-02-21",97489595.67,1961904.84717348,-1751932.85513501,0,10148595.0034881,43130.1843633352,298877.701428365,2343.17448955027,15507183.9800698,105006370.382586,26210102.0358776,"9_85_10"
"322","2021-02-28",86607398.28,1969040.95112698,-2144049.50517382,0,10205640.7719204,34433.8917530121,279533.645122812,2343.17448955027,15506543.4714482,105006370.382586,25853486.4006872,"9_85_10"
"323","2021-03-07",37962702.24,1976177.05508049,-2382523.22886334,0,10607819.4720486,6102.97527892082,151458.897943555,2343.17448955027,15457971.7313751,105006370.382586,25819350.0773529,"9_85_10"
"324","2021-03-14",3438460.58,1983313.15903399,-2361209.42735665,0,10836006.8242746,67.3020122870229,60775.2109230871,2343.17448955027,15414257.750187,105006370.382586,25935553.9935638,"9_85_10"
"325","2021-03-21",2895546.44,1990449.26298749,-2289007.16805642,0,11001441.4637902,0.0653130362252288,36191.9771751881,2343.17448955027,15398146.060461,105006370.382586,26139564.83616,"9_85_10"
"326","2021-03-28",2545133.94,1997585.36694099,-2408322.35087811,0,11118387.0432601,0.0134504043934714,33164.0356570354,2343.17448955027,15397735.6572171,105006370.382586,26140892.940137,"9_85_10"
"327","2021-04-04",3319059.77,2004721.4708945,-2667594.2215247,0,10810335.8434154,0.0131025419724723,18226.7068213625,2343.17448955027,15518192.2510812,105006370.382586,25686225.2382798,"9_85_10"
"328","2021-04-11",2381882.16,2011857.574848,-2800243.47933013,0,10764698.54411,0.013102402293537,8166.12868357261,2343.17448955027,15625507.2308439,105006370.382586,25612329.1867473,"9_85_10"
"329","2021-04-18",2634096.81,2018993.6788015,-2717859.2679578,0,11035669.153036,0.100994024771043,5130.93227383615,2343.17448955027,15664800.4055836,105006370.382586,26009078.1772208,"9_85_10"
"330","2021-04-25",2775396.17,2026129.782755,-2662470.0964205,0,10739027.5632508,0.166527374014033,4756.46853428319,2343.17448955027,15665799.4740479,105006370.382586,25775586.5331844,"9_85_10"
"331","2021-05-02",2606033,2033265.88670851,-2839861.42987404,0,10998589.4178167,0.168522603240925,4744.36586713293,2343.17448955027,15926429.658521,105006370.382586,26125511.2420514,"9_85_10"
"332","2021-05-09",44078.7,2040401.99066201,-2973017.50835061,0,11009997.8869437,0.168523428830627,7490.63552837253,2343.17448955027,16156483.3626971,105006370.382586,26243699.7104936,"9_85_10"
"333","2019-10-13",15703190.71,1430778.87675178,-521549.826409274,-406413.639645429,8014758.2148909,0.889177421107403,189.645119275702,1965.0632677287,16081344.2990109,100109076.507736,24601073.5221633,"9_30_5"
"334","2019-10-20",16903252.55,1437951.17302803,-1670292.17187828,0,7784158.15397123,18.5357002899569,263.534888562683,3045.55729539153,18636816.7816763,100109076.507736,26191961.5646816,"9_30_5"
"335","2019-10-27",17041206.68,1445123.46930427,-1887650.04348216,0,7862899.35696812,75.1816937293896,316.463281669521,3045.72751540452,18757043.1611453,100109076.507736,26180853.3164264,"9_30_5"
"336","2019-11-03",44838814.19,1452295.76728629,-1733806.59748256,0,7938828.9265393,12762.8417596941,358.016278379627,3045.72751540452,18803450.0329828,100109076.507736,26476934.7148793,"9_30_5"
"337","2019-11-10",34654156.8,1459468.06526831,-1770156.88112849,-628683.63403443,8107560.67843174,87352.4671478346,373.97516846304,3045.72751540452,18842981.1082268,100109076.507736,26101941.5065957,"9_30_5"
"338","2019-11-17",36825456.94,1466640.35974704,-2060401.15920148,0,8335348.26226695,227791.751086801,125.845878223124,3045.72751540452,18857501.2694523,100109076.507736,26830052.0567453,"9_30_5"
"339","2019-11-24",39523546.72,1473812.65422577,-2307216.85984118,47625.5306963893,8242545.79872611,324392.165206317,3578.89523483982,3045.72751540452,18858233.1173105,100109076.507736,26646017.0290741,"9_30_5"
"340","2019-12-01",58638124.42,1480984.94870449,-2315725.75761985,0,8326912.2371115,347482.00306393,11091.3929352223,3045.72751540452,18837768.8900071,100109076.507736,26691559.4417178,"9_30_5"
"341","2019-12-08",34595451,1488157.24268773,-2183566.17275891,0,8287540.93256409,354449.313502948,15147.7131135964,3045.72751540452,18820205.3231548,100109076.507736,26784980.0797797,"9_30_5"
"342","2019-12-15",38934322.21,1495329.53667096,-2074442.03382114,0,9890492.29432268,357835.33808387,4678.23222534099,3045.72751540452,18813739.6007056,100109076.507736,28490678.6957028,"9_30_5"
"343","2019-12-22",45290872.74,1502501.83065419,-1972637.24400873,-262440.645129767,10008605.0830866,359011.741367649,583.598355014017,3045.72751540452,18813413.508093,100109076.507736,28452083.5999333,"9_30_5"
"344","2019-12-29",64776493.72,1509674.11998133,-1760329.9854184,-352006.773295082,9676765.97103143,353705.740018216,3792.65567712312,3045.72751540452,18813413.0147154,100109076.507736,28248060.4702254,"9_30_5"
"345","2020-01-05",64894467.84,1516846.40930846,-1462475.61161698,0,9510846.41500387,381866.496560377,11258.1205579425,3045.72751540452,19251251.0021034,100109076.507736,29212638.5594325,"9_30_5"
"346","2020-01-12",24732351.93,1524018.70043161,-1274284.63734217,0,9384297.31986495,168686.256272854,4409.06877234422,3045.72751540452,19617748.4903412,100109076.507736,29427920.9258562,"9_30_5"
"347","2020-01-19",26557621.63,1531190.99155476,-1315868.41391551,69070.463826171,9350551.25070605,56604.9290898842,523.331228036421,3045.72751540452,19750540.4800985,100109076.507736,29445658.7601033,"9_30_5"
"348","2020-01-26",26292907.18,1538363.28267791,-1462672.53694192,0,9412419.84095286,14640.8670490485,56.6843722547946,3045.72751540452,19757207.6033415,100109076.507736,29263061.4689671,"9_30_5"
"349","2020-02-02",28287255.18,1545535.57012666,-1507842.71446343,0,9356175.6424358,7465.84080704232,41.3693428411163,3045.72751540452,19625847.8968679,100109076.507736,29030269.3326322,"9_30_5"
"350","2020-02-09",32890363.52,1552707.85757541,-1448875.99624754,0,9285870.74581395,7438.24549848696,49.9695680225943,3045.72751540452,19512376.9555875,100109076.507736,28912613.5053112,"9_30_5"
"351","2020-02-16",5841619.91,1559880.14502416,-1500378.27302145,-152975.632145138,8838731.60329898,3499.98146003966,57.7717847771775,3045.72751540452,19470435.0244199,100109076.507736,28222296.3483366,"9_30_5"
"352","2020-02-23",5115095.26,1567052.42821693,-1796049.65073996,0,8253794.86340519,1213.33838613877,60.7943638203124,3045.72751540452,19468317.3037154,100109076.507736,27497434.8048629,"9_30_5"
"353","2020-03-01",3178917.26,1574224.7114097,-2176236.40385263,0,8146931.13932039,302.349831650235,209.133433755405,3045.72751540452,19354475.9729573,100109076.507736,26902952.6306156,"9_30_5"
"354","2020-03-08",36760762.07,1581396.99143186,-2363685.71652618,0,7938828.9265393,164.381204380469,254.961375908204,3045.72751540452,19256262.1185662,100109076.507736,26416267.3901068,"9_30_5"
"355","2020-03-15",44275947.01,1588569.27145402,-2312179.42705044,0,8982153.87362714,146.774327705801,215.232045513666,3045.72751540452,19219986.1146663,100109076.507736,27481937.5665856,"9_30_5"
"356","2020-03-22",52300359.72,1595741.55147618,-2262747.04644757,0,7907895.05324527,118.323153175099,184.895075393295,3045.72751540452,19218154.8535812,100109076.507736,26462393.3575991,"9_30_5"
"357","2020-03-29",31399641.03,1602913.01945256,-2418904.92805437,0,8984966.06949201,76.5113019587905,182.43400475622,3045.72751540452,19218152.0827615,100109076.507736,27390430.9164738,"9_30_5"
"358","2020-04-05",32570266.98,1610084.48742894,-2672042.4678105,0,9243687.52662125,49.8149849655472,117.247745328696,3045.72751540452,19074846.9520916,100109076.507736,27259789.2885769,"9_30_5"
"359","2020-04-12",928.58,1617255.95540532,-2760991.01116442,0,9485536.65222,15.8357526344068,3757.29141364351,3045.72751540452,18951029.8196381,100109076.507736,27299650.2707807,"9_30_5"
"360","2020-04-19",1324.52,1624421.1044975,-2660801.90881753,0,9747070.86765328,3.80526551029253,11271.1824728477,3045.72751540452,18905255.192944,100109076.507736,27630265.971531,"9_30_5"
"361","2020-04-26",1688.79,1631586.25358967,-2642080.93735848,0,9969234.62219791,0.628698857998998,15164.6546797703,3045.72751540452,18902943.833413,100109076.507736,27879894.7827362,"9_30_5"
"362","2020-05-03",14732596.16,1638744.21922732,-2845559.85247693,0,9544592.48416277,24.6516197883914,15481.671920699,3045.72751540452,19410445.0899993,100109076.507736,27766773.9919683,"9_30_5"
"363","2020-05-10",15541169.5,1645902.18486497,-2904279.20696859,0,9721761.10486942,135.242319204696,15483.6381193042,3045.72751540452,19833510.8525799,100109076.507736,28315559.5432996,"9_30_5"
"364","2020-05-17",16024383.67,1653060.15050262,-2198228.13407978,0,9690826.66913622,326.618884745761,15483.6384844915,3045.72751540452,19986394.2468913,100109076.507736,29150908.917335,"9_30_5"
"365","2020-05-24",298070926.3,1660199.74736136,-575904.450508407,3108781.14439085,9803315.06617035,427.006259760731,15483.6384844922,1018649.64847485,19994064.3406441,100109076.507736,35025016.1412774,"9_30_5"
"366","2020-05-31",308051668.1,1667339.3442201,1286836.83493243,0,9893305.05262673,8625.42002556436,15483.6384844922,3585426.41887611,19994075.9425485,100109076.507736,36451092.6517139,"9_30_5"
"367","2020-06-07",314923043.7,1674478.94107883,2415030.23699082,0,9583964.06992976,36032.1983051397,4280.21521677434,4503877.18811788,20441149.2964095,100109076.507736,38658812.1460487,"9_30_5"
"368","2020-06-14",327659351.5,1681600.95309799,2469159.03569622,0,9806126.69959605,78317.8443435713,608.025705979262,4503996.38042443,20814217.4511873,100109076.507736,39354026.3900515,"9_30_5"
"369","2020-06-21",323526762.1,1688722.96511714,2077228.40956837,0,9761131.56575807,101233.440506819,167.787123946264,4511746.61011104,20949128.6432997,100109076.507736,39089359.4214851,"9_30_5"
"370","2020-06-28",276481175.9,1695844.97713629,2178906.54682846,-926808.593672931,10137965.8116512,90601.7909572036,179.307789163073,4519303.7913234,20955898.493644,100109076.507736,38651892.1256567,"9_30_5"
"371","2020-07-05",430608370.9,1702949.6511709,3084638.44687586,0,10261703.2733644,514432.642772577,1138.91518509232,4522081.41954159,20958148.6155751,100109076.507736,41045092.9644855,"9_30_5"
"372","2020-07-12",434401710.2,1710054.32520551,4246553.49199448,0,10438870.7691927,1853627.16502046,2757.54161824037,4522081.80418464,20960068.5359302,100109076.507736,43734013.6331462,"9_30_5"
"373","2020-07-19",432281508.5,1717145.05496453,4909659.32088861,0,10461368.8985509,3294412.40525105,4180.42807075727,4532151.16290457,20960774.7712413,100109076.507736,45879692.0418717,"9_30_5"
"374","2020-07-26",658511352.4,1724235.78472354,4851632.16208998,0,10635724.7609535,4556505.41837516,27244.6020454427,4541965.603847,20960810.3817218,100109076.507736,47298118.7137564,"9_30_5"
"375","2020-08-02",409350240.6,1731326.51448256,4431149.05596491,0,10706029.6575753,5202077.90916178,121221.923791757,1731404.27025387,20671335.8477779,100109076.507736,44594545.1790081,"9_30_5"
"376","2020-08-09",446638042.6,1738404.53585969,4050739.17357644,0,10720090.3556801,5555131.92265884,203445.883314533,95135.4921679632,20418606.4256454,100109076.507736,42781553.788903,"9_30_5"
"377","2020-08-16",439431871.1,1745482.55723683,3779186.07438522,0,10787583.6188762,5688000.50204281,232948.661618131,2048.20750712297,20324560.0516384,100109076.507736,42559809.6733047,"9_30_5"
"378","2020-08-23",438484282.8,1752560.57861396,3535628.47943966,0,11063178.5324143,5706821.74333988,234361.877079186,3045.57170417713,20319802.4733937,100109076.507736,42615399.2559849,"9_30_5"
"379","2020-08-30",426700660.6,1759625.21030608,3437655.83012847,0,10886009.9117077,5707515.57619912,153488.765471032,3045.72751540452,20319795.2741341,100109076.507736,42267136.2954619,"9_30_5"
"380","2020-09-06",467858576.1,1766689.8419982,3720677.52452631,574286.399254254,10427622.829392,5810810.52244936,94182.8150774191,3045.72751540452,20447827.5338326,100109076.507736,42845143.1940455,"9_30_5"
"381","2020-09-13",454795389.4,1773743.20179933,4278107.9665392,0,9901741.35900177,5902872.54166986,31315.2857584271,3045.72751540452,20556732.7655647,100109076.507736,42447558.8478487,"9_30_5"
"382","2020-09-20",476726733.8,1780796.56160047,4479317.85099997,0,10095783.7173368,5971189.75590647,11980.3894263505,3045.72751540452,20596599.3304075,100109076.507736,42938713.333193,"9_30_5"
"383","2020-09-27",463851577.8,1787849.9214016,3659107.02831514,0,10452931.4672975,5994635.74193863,8686.40478763601,3045.72751540452,20598606.7666216,100109076.507736,42504863.0578775,"9_30_5"
"384","2020-10-04",521614117.1,1794891.70913455,1827623.53187856,0,10613227.7564736,6035352.90235534,12154.3083569566,3045.72751540452,20598609.8036369,100109076.507736,40884905.7393513,"9_30_5"
"385","2020-10-11",229153894.2,1801933.4968675,-212887.008515268,-406413.639645429,10804455.9504067,5563774.93490441,9023.3367087813,3045.72751540452,20658161.2332781,100109076.507736,38221094.0315203,"9_30_5"
"386","2020-10-18",107775008.9,1808975.28460045,-1541860.39896551,0,10759460.8165687,3643530.04883848,5251.06650402015,3045.72751540452,20709024.3660355,100109076.507736,35387426.9110971,"9_30_5"
"387","2020-10-25",79028066.41,1816016.74369797,-1896609.06618159,0,10728527.7869335,932848.795746718,3720.59877639107,3045.72751540452,20727692.0969813,100109076.507736,32315242.6834697,"9_30_5"
"388","2020-11-01",80045288.67,1823058.2027955,-1758228.87684855,0,10362941.1996215,66351.4369498489,3486.84818550443,3045.72751540452,20701306.9864377,100109076.507736,31201961.5246569,"9_30_5"
"389","2020-11-08",3940610.98,1830099.03986893,-1739700.9035366,-628683.63403443,10233580.4710569,2194.46310073102,1614.94694385235,3045.72751540452,20677842.5510808,100109076.507736,30379992.6619956,"9_30_5"
"390","2020-11-15",4121432.76,1837139.87694236,-2001996.85824498,0,10278575.6048949,193.480385935225,633.451867821031,3045.72751540452,20669200.6122665,100109076.507736,30786791.8956279,"9_30_5"
"391","2020-11-22",101570.51,1844180.71401579,-2279119.76946657,47625.5306963893,10143590.4846005,33.0298338048646,4568.31993940027,3045.72751540452,20668764.7159356,100109076.507736,30432688.7530703,"9_30_5"
"392","2020-11-29",8557029.85,1851221.54915171,-2330204.42896248,0,10292636.3029997,16.0921245875361,128988.226119281,3045.72751540452,20668764.0564217,100109076.507736,30614467.5253698,"9_30_5"
"393","2020-12-06",7991773.83,1858262.38428763,-2208535.33277464,0,10109844.4154416,21.286170930699,286836.112447943,3045.72751540452,20944844.4692409,100109076.507736,30994319.0623298,"9_30_5"
"394","2020-12-13",9361922.85,1865303.21942354,-2090219.40841866,0,10197021.643594,21.2726661977337,341741.464662649,3045.72751540452,21177421.5067216,100109076.507736,31494335.4261646,"9_30_5"
"395","2020-12-20",9594209.12,1872344.05271667,-1996179.191813,-262440.645129767,10272951.2131651,20.3150270305813,345708.481717511,3045.72751540452,21262039.4972682,100109076.507736,31497489.4504672,"9_30_5"
"396","2020-12-27",9373672.97,1879384.88600979,-1808294.4763154,-352006.773295082,10399500.308304,18.3462884484642,345732.871173602,3045.72751540452,21266292.952131,100109076.507736,31733673.8418118,"9_30_5"
"397","2021-01-03",108552561.5,1886425.7198974,-1514003.61773607,0,10258890.5150603,14371.3094269591,416212.414154721,3045.72751540452,21003027.4860471,100109076.507736,32067969.5543659,"9_30_5"
"398","2021-01-10",126812036.4,1893466.55378502,-1291432.48550619,0,9637395.2289232,90846.9332019078,459704.148710881,3045.72751540452,20773447.4654013,100109076.507736,31566473.5720315,"9_30_5"
