"","ds","Influencer_S","Social_Media_S","Radio_S","chicken","type","solID"
"1794","2020-05-17",472500,2e+05,693000,3.158,"rawMedia","9_85_10"
"1795","2020-05-24",472500,2e+05,14593572,3.158,"rawMedia","9_85_10"
"1796","2020-05-31",2992500,2e+05,14593572,3.158,"rawMedia","9_85_10"
"1797","2020-06-07",2992500,5000,14593572,3.348,"rawMedia","9_85_10"
"1798","2020-06-14",2992500,25000,14593572,3.348,"rawMedia","9_85_10"
"1799","2020-06-21",3045294.65,25000,14638572,3.348,"rawMedia","9_85_10"
"1800","2020-06-28",2607794.65,25000,14638572,3.348,"rawMedia","9_85_10"
"1801","2020-07-05",10339724.99,97500,14638572,3.349,"rawMedia","9_85_10"
"1802","2020-07-12",13694724.99,102500,14638572,3.349,"rawMedia","9_85_10"
"1803","2020-07-19",13697724.99,117500,14697234,3.349,"rawMedia","9_85_10"
"1804","2020-07-26",18195430.34,432500,14697234,3.349,"rawMedia","9_85_10"
"1805","2020-08-02",18875430.34,795000,58662,3.221,"rawMedia","9_85_10"
"1806","2020-08-09",18863500,805000,693000,3.221,"rawMedia","9_85_10"
"1807","2020-08-16",18868500,817500,693000,3.221,"rawMedia","9_85_10"
"1808","2020-08-23",18865500,802500,693000,3.221,"rawMedia","9_85_10"
"1809","2020-08-30",18865500,427500,693000,3.221,"rawMedia","9_85_10"
"1810","2020-09-06",20386569.66,427500,693000,3.276,"rawMedia","9_85_10"
"1811","2020-09-13",20344069.66,102500,693000,3.276,"rawMedia","9_85_10"
"1812","2020-09-20",20349069.66,157000,693000,3.276,"rawMedia","9_85_10"
"1813","2020-09-27",20349069.66,157000,693000,3.276,"rawMedia","9_85_10"
"1814","2020-10-04",21049399.2,204000,693000,3.276,"rawMedia","9_85_10"
"1815","2020-10-11",13176399.2,114000,693000,3.302,"rawMedia","9_85_10"
"1816","2020-10-18",2936399.2,99000,693000,3.302,"rawMedia","9_85_10"
"1817","2020-10-25",773399.2,99000,693000,3.302,"rawMedia","9_85_10"
"1818","2020-11-01",773399.2,99000,693000,3.29,"rawMedia","9_85_10"
"1819","2020-11-08",70000,35000,693000,3.29,"rawMedia","9_85_10"
"1820","2020-11-15",160000,35000,693000,3.29,"rawMedia","9_85_10"
"1821","2020-11-22",160000,2e+05,693000,3.29,"rawMedia","9_85_10"
"1822","2020-11-29",160000,1053000,693000,3.29,"rawMedia","9_85_10"
"1823","2020-12-06",194000,1053000,693000,3.412,"rawMedia","9_85_10"
"1824","2020-12-13",159000,1053000,693000,3.412,"rawMedia","9_85_10"
"1825","2020-12-20",159000,1053000,693000,3.412,"rawMedia","9_85_10"
"1826","2020-12-27",159000,1053000,693000,3.412,"rawMedia","9_85_10"
"1827","2021-01-03",4382765.2,1413000,693000,3.293,"rawMedia","9_85_10"
"1828","2021-01-10",4347765.2,1360000,693000,3.293,"rawMedia","9_85_10"
"1829","2021-01-17",4484565.2,1495000,693000,3.293,"rawMedia","9_85_10"
"1830","2021-01-24",4450565.2,1045000,693000,3.293,"rawMedia","9_85_10"
"1831","2021-01-31",4485565.2,1045000,693000,3.293,"rawMedia","9_85_10"
"1832","2021-02-07",4485565.2,1045000,693000,3.26,"rawMedia","9_85_10"
"1833","2021-02-14",3608000.2,1045000,693000,3.26,"rawMedia","9_85_10"
"1834","2021-02-21",2805000.2,910000,693000,3.26,"rawMedia","9_85_10"
"1835","2021-02-28",2805000.2,930000,693000,3.26,"rawMedia","9_85_10"
"1836","2021-03-07",1110000.2,325000,693000,3.239,"rawMedia","9_85_10"
"1837","2021-03-14",45000,325000,693000,3.239,"rawMedia","9_85_10"
"1838","2021-03-21",20000,325000,693000,3.239,"rawMedia","9_85_10"
"1839","2021-03-28",20000,305000,693000,3.239,"rawMedia","9_85_10"
"1840","2021-04-04",20000,160000,693000,3.291,"rawMedia","9_85_10"
"1841","2021-04-11",20000,135000,693000,3.291,"rawMedia","9_85_10"
"1842","2021-04-18",47000,135000,693000,3.291,"rawMedia","9_85_10"
"1843","2021-04-25",47000,135000,693000,3.291,"rawMedia","9_85_10"
"1844","2021-05-02",47000,135000,693000,3.406,"rawMedia","9_85_10"
"1845","2021-05-09",47000,2e+05,693000,3.406,"rawMedia","9_85_10"
"1846","2021-05-16",97000,2e+05,693000,3.406,"rawMedia","9_85_10"
"1847","2019-10-06",90003.23,30000,693000,NA,"rawSpend","9_85_10"
"1848","2019-10-13",90003.23,30000,693000,NA,"rawSpend","9_85_10"
"1849","2019-10-20",339515.58,30000,693000,NA,"rawSpend","9_85_10"
"1850","2019-10-27",370265.58,35000,693000,NA,"rawSpend","9_85_10"
"1851","2019-11-03",3872465.58,35000,693000,NA,"rawSpend","9_85_10"
"1852","2019-11-10",4517212.35,35000,693000,NA,"rawSpend","9_85_10"
"1853","2019-11-17",4572212.35,5000,693000,NA,"rawSpend","9_85_10"
"1854","2019-11-24",4622212.35,2e+05,693000,NA,"rawSpend","9_85_10"
"1855","2019-12-01",4622212.35,2e+05,693000,NA,"rawSpend","9_85_10"
"1856","2019-12-08",4655412.35,2e+05,693000,NA,"rawSpend","9_85_10"
"1857","2019-12-15",4655412.35,15000,693000,NA,"rawSpend","9_85_10"
"1858","2019-12-22",4645412.35,15000,693000,NA,"rawSpend","9_85_10"
"1859","2019-12-29",4571012.35,2e+05,693000,NA,"rawSpend","9_85_10"
"1860","2020-01-05",5040559.92,2e+05,693000,NA,"rawSpend","9_85_10"
"1861","2020-01-12",1031847.57,12500,693000,NA,"rawSpend","9_85_10"
"1862","2020-01-19",1216447.57,12500,693000,NA,"rawSpend","9_85_10"
"1863","2020-01-26",1238447.57,12500,693000,NA,"rawSpend","9_85_10"
"1864","2020-02-02",1238447.57,12500,693000,NA,"rawSpend","9_85_10"
"1865","2020-02-09",1235977.57,15000,693000,NA,"rawSpend","9_85_10"
"1866","2020-02-16",381000,15000,693000,NA,"rawSpend","9_85_10"
"1867","2020-02-23",341000,15000,693000,NA,"rawSpend","9_85_10"
"1868","2020-03-01",275638.66,40000,693000,NA,"rawSpend","9_85_10"
"1869","2020-03-08",375735.12,25000,693000,NA,"rawSpend","9_85_10"
"1870","2020-03-15",315735.12,25000,693000,NA,"rawSpend","9_85_10"
"1871","2020-03-22",246335.12,25000,693000,NA,"rawSpend","9_85_10"
"1872","2020-03-29",206000,25000,693000,NA,"rawSpend","9_85_10"
"1873","2020-04-05",206000,15000,693000,NA,"rawSpend","9_85_10"
"1874","2020-04-12",35000,2e+05,693000,NA,"rawSpend","9_85_10"
"1875","2020-04-19",35000,2e+05,693000,NA,"rawSpend","9_85_10"
"1876","2020-04-26",35000,2e+05,693000,NA,"rawSpend","9_85_10"
"1877","2020-05-03",472500,2e+05,693000,NA,"rawSpend","9_85_10"
"1878","2020-05-10",472500,2e+05,693000,NA,"rawSpend","9_85_10"
"1879","2020-05-17",472500,2e+05,693000,NA,"rawSpend","9_85_10"
"1880","2020-05-24",472500,2e+05,14593572,NA,"rawSpend","9_85_10"
"1881","2020-05-31",2992500,2e+05,14593572,NA,"rawSpend","9_85_10"
"1882","2020-06-07",2992500,5000,14593572,NA,"rawSpend","9_85_10"
"1883","2020-06-14",2992500,25000,14593572,NA,"rawSpend","9_85_10"
"1884","2020-06-21",3045294.65,25000,14638572,NA,"rawSpend","9_85_10"
"1885","2020-06-28",2607794.65,25000,14638572,NA,"rawSpend","9_85_10"
"1886","2020-07-05",10339724.99,97500,14638572,NA,"rawSpend","9_85_10"
"1887","2020-07-12",13694724.99,102500,14638572,NA,"rawSpend","9_85_10"
"1888","2020-07-19",13697724.99,117500,14697234,NA,"rawSpend","9_85_10"
"1889","2020-07-26",18195430.34,432500,14697234,NA,"rawSpend","9_85_10"
"1890","2020-08-02",18875430.34,795000,58662,NA,"rawSpend","9_85_10"
"1891","2020-08-09",18863500,805000,693000,NA,"rawSpend","9_85_10"
"1892","2020-08-16",18868500,817500,693000,NA,"rawSpend","9_85_10"
"1893","2020-08-23",18865500,802500,693000,NA,"rawSpend","9_85_10"
"1894","2020-08-30",18865500,427500,693000,NA,"rawSpend","9_85_10"
"1895","2020-09-06",20386569.66,427500,693000,NA,"rawSpend","9_85_10"
"1896","2020-09-13",20344069.66,102500,693000,NA,"rawSpend","9_85_10"
"1897","2020-09-20",20349069.66,157000,693000,NA,"rawSpend","9_85_10"
"1898","2020-09-27",20349069.66,157000,693000,NA,"rawSpend","9_85_10"
"1899","2020-10-04",21049399.2,204000,693000,NA,"rawSpend","9_85_10"
"1900","2020-10-11",13176399.2,114000,693000,NA,"rawSpend","9_85_10"
"1901","2020-10-18",2936399.2,99000,693000,NA,"rawSpend","9_85_10"
"1902","2020-10-25",773399.2,99000,693000,NA,"rawSpend","9_85_10"
"1903","2020-11-01",773399.2,99000,693000,NA,"rawSpend","9_85_10"
"1904","2020-11-08",70000,35000,693000,NA,"rawSpend","9_85_10"
"1905","2020-11-15",160000,35000,693000,NA,"rawSpend","9_85_10"
"1906","2020-11-22",160000,2e+05,693000,NA,"rawSpend","9_85_10"
"1907","2020-11-29",160000,1053000,693000,NA,"rawSpend","9_85_10"
"1908","2020-12-06",194000,1053000,693000,NA,"rawSpend","9_85_10"
"1909","2020-12-13",159000,1053000,693000,NA,"rawSpend","9_85_10"
"1910","2020-12-20",159000,1053000,693000,NA,"rawSpend","9_85_10"
"1911","2020-12-27",159000,1053000,693000,NA,"rawSpend","9_85_10"
"1912","2021-01-03",4382765.2,1413000,693000,NA,"rawSpend","9_85_10"
"1913","2021-01-10",4347765.2,1360000,693000,NA,"rawSpend","9_85_10"
"1914","2021-01-17",4484565.2,1495000,693000,NA,"rawSpend","9_85_10"
"1915","2021-01-24",4450565.2,1045000,693000,NA,"rawSpend","9_85_10"
"1916","2021-01-31",4485565.2,1045000,693000,NA,"rawSpend","9_85_10"
"1917","2021-02-07",4485565.2,1045000,693000,NA,"rawSpend","9_85_10"
"1918","2021-02-14",3608000.2,1045000,693000,NA,"rawSpend","9_85_10"
"1919","2021-02-21",2805000.2,910000,693000,NA,"rawSpend","9_85_10"
"1920","2021-02-28",2805000.2,930000,693000,NA,"rawSpend","9_85_10"
"1921","2021-03-07",1110000.2,325000,693000,NA,"rawSpend","9_85_10"
"1922","2021-03-14",45000,325000,693000,NA,"rawSpend","9_85_10"
"1923","2021-03-21",20000,325000,693000,NA,"rawSpend","9_85_10"
"1924","2021-03-28",20000,305000,693000,NA,"rawSpend","9_85_10"
"1925","2021-04-04",20000,160000,693000,NA,"rawSpend","9_85_10"
"1926","2021-04-11",20000,135000,693000,NA,"rawSpend","9_85_10"
"1927","2021-04-18",47000,135000,693000,NA,"rawSpend","9_85_10"
"1928","2021-04-25",47000,135000,693000,NA,"rawSpend","9_85_10"
"1929","2021-05-02",47000,135000,693000,NA,"rawSpend","9_85_10"
"1930","2021-05-09",47000,2e+05,693000,NA,"rawSpend","9_85_10"
"1931","2021-05-16",97000,2e+05,693000,NA,"rawSpend","9_85_10"
"1932","2019-10-13",90003.23,30000,693000,2.93,"predictedExposure","9_85_10"
"1933","2019-10-20",339515.58,30000,693000,2.93,"predictedExposure","9_85_10"
"1934","2019-10-27",370265.58,35000,693000,2.93,"predictedExposure","9_85_10"
"1935","2019-11-03",3872465.58,35000,693000,2.948,"predictedExposure","9_85_10"
"1936","2019-11-10",4517212.35,35000,693000,2.948,"predictedExposure","9_85_10"
"1937","2019-11-17",4572212.35,5000,693000,2.948,"predictedExposure","9_85_10"
"1938","2019-11-24",4622212.35,2e+05,693000,2.948,"predictedExposure","9_85_10"
"1939","2019-12-01",4622212.35,2e+05,693000,2.94,"predictedExposure","9_85_10"
"1940","2019-12-08",4655412.35,2e+05,693000,2.94,"predictedExposure","9_85_10"
"1941","2019-12-15",4655412.35,15000,693000,2.94,"predictedExposure","9_85_10"
"1942","2019-12-22",4645412.35,15000,693000,2.94,"predictedExposure","9_85_10"
"1943","2019-12-29",4571012.35,2e+05,693000,2.94,"predictedExposure","9_85_10"
"1944","2020-01-05",5040559.92,2e+05,693000,3.113,"predictedExposure","9_85_10"
"1945","2020-01-12",1031847.57,12500,693000,3.113,"predictedExposure","9_85_10"
"1946","2020-01-19",1216447.57,12500,693000,3.113,"predictedExposure","9_85_10"
"1947","2020-01-26",1238447.57,12500,693000,3.113,"predictedExposure","9_85_10"
"1948","2020-02-02",1238447.57,12500,693000,3.059,"predictedExposure","9_85_10"
"1949","2020-02-09",1235977.57,15000,693000,3.059,"predictedExposure","9_85_10"
"1950","2020-02-16",381000,15000,693000,3.059,"predictedExposure","9_85_10"
"1951","2020-02-23",341000,15000,693000,3.059,"predictedExposure","9_85_10"
"1952","2020-03-01",275638.66,40000,693000,3.013,"predictedExposure","9_85_10"
"1953","2020-03-08",375735.12,25000,693000,3.013,"predictedExposure","9_85_10"
"1954","2020-03-15",315735.12,25000,693000,3.013,"predictedExposure","9_85_10"
"1955","2020-03-22",246335.12,25000,693000,3.013,"predictedExposure","9_85_10"
"1956","2020-03-29",206000,25000,693000,3.013,"predictedExposure","9_85_10"
"1957","2020-04-05",206000,15000,693000,2.956,"predictedExposure","9_85_10"
"1958","2020-04-12",35000,2e+05,693000,2.956,"predictedExposure","9_85_10"
"1959","2020-04-19",35000,2e+05,693000,2.956,"predictedExposure","9_85_10"
"1960","2020-04-26",35000,2e+05,693000,2.956,"predictedExposure","9_85_10"
"1961","2020-05-03",472500,2e+05,693000,3.158,"predictedExposure","9_85_10"
"1962","2020-05-10",472500,2e+05,693000,3.158,"predictedExposure","9_85_10"
"1963","2020-05-17",472500,2e+05,693000,3.158,"predictedExposure","9_85_10"
"1964","2020-05-24",472500,2e+05,14593572,3.158,"predictedExposure","9_85_10"
"1965","2020-05-31",2992500,2e+05,14593572,3.158,"predictedExposure","9_85_10"
"1966","2020-06-07",2992500,5000,14593572,3.348,"predictedExposure","9_85_10"
"1967","2020-06-14",2992500,25000,14593572,3.348,"predictedExposure","9_85_10"
"1968","2020-06-21",3045294.65,25000,14638572,3.348,"predictedExposure","9_85_10"
"1969","2020-06-28",2607794.65,25000,14638572,3.348,"predictedExposure","9_85_10"
"1970","2020-07-05",10339724.99,97500,14638572,3.349,"predictedExposure","9_85_10"
"1971","2020-07-12",13694724.99,102500,14638572,3.349,"predictedExposure","9_85_10"
"1972","2020-07-19",13697724.99,117500,14697234,3.349,"predictedExposure","9_85_10"
"1973","2020-07-26",18195430.34,432500,14697234,3.349,"predictedExposure","9_85_10"
"1974","2020-08-02",18875430.34,795000,58662,3.221,"predictedExposure","9_85_10"
"1975","2020-08-09",18863500,805000,693000,3.221,"predictedExposure","9_85_10"
"1976","2020-08-16",18868500,817500,693000,3.221,"predictedExposure","9_85_10"
"1977","2020-08-23",18865500,802500,693000,3.221,"predictedExposure","9_85_10"
"1978","2020-08-30",18865500,427500,693000,3.221,"predictedExposure","9_85_10"
"1979","2020-09-06",20386569.66,427500,693000,3.276,"predictedExposure","9_85_10"
"1980","2020-09-13",20344069.66,102500,693000,3.276,"predictedExposure","9_85_10"
"1981","2020-09-20",20349069.66,157000,693000,3.276,"predictedExposure","9_85_10"
"1982","2020-09-27",20349069.66,157000,693000,3.276,"predictedExposure","9_85_10"
"1983","2020-10-04",21049399.2,204000,693000,3.276,"predictedExposure","9_85_10"
"1984","2020-10-11",13176399.2,114000,693000,3.302,"predictedExposure","9_85_10"
"1985","2020-10-18",2936399.2,99000,693000,3.302,"predictedExposure","9_85_10"
"1986","2020-10-25",773399.2,99000,693000,3.302,"predictedExposure","9_85_10"
"1987","2020-11-01",773399.2,99000,693000,3.29,"predictedExposure","9_85_10"
"1988","2020-11-08",70000,35000,693000,3.29,"predictedExposure","9_85_10"
"1989","2020-11-15",160000,35000,693000,3.29,"predictedExposure","9_85_10"
"1990","2020-11-22",160000,2e+05,693000,3.29,"predictedExposure","9_85_10"
"1991","2020-11-29",160000,1053000,693000,3.29,"predictedExposure","9_85_10"
"1992","2020-12-06",194000,1053000,693000,3.412,"predictedExposure","9_85_10"
"1993","2020-12-13",159000,1053000,693000,3.412,"predictedExposure","9_85_10"
"1994","2020-12-20",159000,1053000,693000,3.412,"predictedExposure","9_85_10"
"1995","2020-12-27",159000,1053000,693000,3.412,"predictedExposure","9_85_10"
"1996","2021-01-03",4382765.2,1413000,693000,3.293,"predictedExposure","9_85_10"
"1997","2021-01-10",4347765.2,1360000,693000,3.293,"predictedExposure","9_85_10"
"1998","2021-01-17",4484565.2,1495000,693000,3.293,"predictedExposure","9_85_10"
"1999","2021-01-24",4450565.2,1045000,693000,3.293,"predictedExposure","9_85_10"
"2000","2021-01-31",4485565.2,1045000,693000,3.293,"predictedExposure","9_85_10"
"2001","2021-02-07",4485565.2,1045000,693000,3.26,"predictedExposure","9_85_10"
"2002","2021-02-14",3608000.2,1045000,693000,3.26,"predictedExposure","9_85_10"
"2003","2021-02-21",2805000.2,910000,693000,3.26,"predictedExposure","9_85_10"
"2004","2021-02-28",2805000.2,930000,693000,3.26,"predictedExposure","9_85_10"
"2005","2021-03-07",1110000.2,325000,693000,3.239,"predictedExposure","9_85_10"
"2006","2021-03-14",45000,325000,693000,3.239,"predictedExposure","9_85_10"
"2007","2021-03-21",20000,325000,693000,3.239,"predictedExposure","9_85_10"
"2008","2021-03-28",20000,305000,693000,3.239,"predictedExposure","9_85_10"
"2009","2021-04-04",20000,160000,693000,3.291,"predictedExposure","9_85_10"
"2010","2021-04-11",20000,135000,693000,3.291,"predictedExposure","9_85_10"
"2011","2021-04-18",47000,135000,693000,3.291,"predictedExposure","9_85_10"
"2012","2021-04-25",47000,135000,693000,3.291,"predictedExposure","9_85_10"
"2013","2021-05-02",47000,135000,693000,3.406,"predictedExposure","9_85_10"
"2014","2021-05-09",47000,2e+05,693000,3.406,"predictedExposure","9_85_10"
"2015","2019-10-06",90003.23,30000,693000,2.93,"adstockedMedia","9_85_10"
"2016","2019-10-13",123113.567956025,56164.9519456199,1384574.64241803,5.55930481605583,"adstockedMedia","9_85_10"
"2017","2019-10-20",373483.964915588,65790.4998456523,2009095.28342037,6.52657200245582,"adstockedMedia","9_85_10"
"2018","2019-10-27",496024.782440237,71182.1339116092,2238843.58783234,6.55119787792572,"adstockedMedia","9_85_10"
"2019","2019-11-03",4011915.804479,75543.2208550515,2240313.41528937,6.56920028037306,"adstockedMedia","9_85_10"
"2020","2019-11-10",5945344.08925866,77147.4788386375,2240313.41531824,6.5853530062055,"adstockedMedia","9_85_10"
"2021","2019-11-17",6270921.56061327,47212.7511829637,2240313.41531824,6.59129526195813,"adstockedMedia","9_85_10"
"2022","2019-11-24",6347315.392432,216047.842840539,2240313.41531824,6.59144654719992,"adstockedMedia","9_85_10"
"2023","2019-12-01",6366236.24106857,376494.482587078,2240313.41531824,6.58344656195898,"adstockedMedia","9_85_10"
"2024","2019-12-08",6399913.13282694,438668.909871331,2240313.41531824,6.57626757270013,"adstockedMedia","9_85_10"
"2025","2019-12-15",6412126.9267345,256214.269680879,2240313.41531824,6.5736265701434,"adstockedMedia","9_85_10"
"2026","2019-12-22",6402443.43936506,94865.4332072615,2240313.41531824,6.57355933225816,"adstockedMedia","9_85_10"
"2027","2019-12-29",6324364.775403,220507.887825337,2240313.41531824,6.57355932569858,"adstockedMedia","9_85_10"
"2028","2020-01-05",6766446.77985046,379443.348083258,2240313.41531824,6.74655932569858,"adstockedMedia","9_85_10"
"2029","2020-01-12",2929761.99484925,251299.280148562,2240313.41531824,6.90180496842133,"adstockedMedia","9_85_10"
"2030","2020-01-19",1644115.28122466,90183.4072269799,2240313.41531824,6.95891664871047,"adstockedMedia","9_85_10"
"2031","2020-01-26",1695810.5598759,30025.3461700071,2240313.41531824,6.96037066797883,"adstockedMedia","9_85_10"
"2032","2020-02-02",1705648.04301826,27577.6332593012,2240313.41531824,6.90637080982982,"adstockedMedia","9_85_10"
"2033","2020-02-09",1703388.50560964,30075.9981394744,2240313.41531824,6.85791263233255,"adstockedMedia","9_85_10"
"2034","2020-02-16",847502.359833655,32256.4108000637,2240313.41531824,6.84008586507466,"adstockedMedia","9_85_10"
"2035","2020-02-23",492950.141391067,33058.539791733,2240313.41531824,6.83963200934928,"adstockedMedia","9_85_10"
"2036","2020-03-01",404722.674295762,58091.1759638961,2240313.41531824,6.79363196507209,"adstockedMedia","9_85_10"
"2037","2020-03-08",480389.341160544,64895.3243868438,2240313.41531824,6.75235277683367,"adstockedMedia","9_85_10"
"2038","2020-03-15",456589.490573029,59834.138330748,2240313.41531824,6.73716701213251,"adstockedMedia","9_85_10"
"2039","2020-03-22",366070.738182856,55347.7261023626,2240313.41531824,6.73678039429237,"adstockedMedia","9_85_10"
"2040","2020-03-29",299633.167487263,55152.127085361,2240313.41531824,6.73678035657477,"adstockedMedia","9_85_10"
"2041","2020-04-05",284132.844530961,45151.996275981,2240313.41531824,6.67978035657477,"adstockedMedia","9_85_10"
"2042","2020-04-12",112748.036454427,221430.345627317,2240313.41531824,6.62863005810542,"adstockedMedia","9_85_10"
"2043","2020-04-19",49840.4935286577,379572.36665863,2240313.41531824,6.60981291488877,"adstockedMedia","9_85_10"
"2044","2020-04-26",48210.2628124032,438799.36735351,2240313.41531824,6.60933384495642,"adstockedMedia","9_85_10"
"2045","2020-05-03",485709.590918092,441214.356887187,2240313.41531824,6.81133379821939,"adstockedMedia","9_85_10"
"2046","2020-05-10",646656.846429522,441215.970205334,2240313.41531824,6.99260327700549,"adstockedMedia","9_85_10"
"2047","2020-05-17",650827.758349114,441215.970206859,2240313.41531824,7.05928859156276,"adstockedMedia","9_85_10"
"2048","2020-05-24",650829.477376956,441215.970206859,16140885.4153182,7.06098634816512,"adstockedMedia","9_85_10"
"2049","2020-05-31",3170829.47737971,441215.970206859,30012866.8154713,7.06098651379459,"adstockedMedia","9_85_10"
"2050","2020-06-07",4097885.66913175,246215.970206859,42539842.4803186,7.25098651379459,"adstockedMedia","9_85_10"
"2051","2020-06-14",4121910.1217886,96143.7825603291,47148259.2874709,7.42148750869241,"adstockedMedia","9_85_10"
"2052","2020-06-21",4174714.67338897,51021.0225071991,47222741.888328,7.4842113194146,"adstockedMedia","9_85_10"
"2053","2020-06-28",3756636.73974368,54892.4330118337,47267649.33322,7.48580821918909,"adstockedMedia","9_85_10"
"2054","2020-07-05",11328123.1427111,127651.821864519,47308202.6215968,7.4868083749792,"adstockedMedia","9_85_10"
"2055","2020-07-12",17523370.6508883,195883.963477607,47323121.3426625,7.48770574863655,"adstockedMedia","9_85_10"
"2056","2020-07-19",18834316.915086,238506.529560454,47381878.7860039,7.48803587395614,"adstockedMedia","9_85_10"
"2057","2020-07-26",23365141.2197354,569139.712509332,47440420.130412,7.4880442786918,"adstockedMedia","9_85_10"
"2058","2020-08-02",25699796.3335225,1211250.38647902,32854713.3971399,7.36004427951175,"adstockedMedia","9_85_10"
"2059","2020-08-09",25980902.9575681,1638674.3360757,18900035.9550372,7.24518045137006,"adstockedMedia","9_85_10"
"2060","2020-08-16",25988014.4919812,1780316.97901847,6341144.07876244,7.20292441046248,"adstockedMedia","9_85_10"
"2061","2020-08-23",25986742.8230248,1784162.55026091,2059715.62040931,7.20184860429861,"adstockedMedia","9_85_10"
"2062","2020-08-30",25985686.8053936,1400224.42516936,2238968.00838451,7.20184849934528,"adstockedMedia","9_85_10"
"2063","2020-09-06",27506727.8845007,1068513.01996929,2240313.41529181,7.25684849934528,"adstockedMedia","9_85_10"
"2064","2020-09-13",28023798.1292167,622997.963193974,2240313.41531824,7.30620405049991,"adstockedMedia","9_85_10"
"2065","2020-09-20",28027664.3902822,389148.76048248,2240313.41531824,7.32436094307738,"adstockedMedia","9_85_10"
"2066","2020-09-27",28029104.5897841,332401.717360229,2240313.41531824,7.32482320353842,"adstockedMedia","9_85_10"
"2067","2020-10-04",28729481.6303672,392645.426994329,2240313.41531824,7.32482324863556,"adstockedMedia","9_85_10"
"2068","2020-10-11",21114118.489824,344345.819387922,2240313.41531824,7.35082324863556,"adstockedMedia","9_85_10"
"2069","2020-10-18",7984480.25022646,265931.463866597,2240313.41531824,7.37415496372684,"adstockedMedia","9_85_10"
"2070","2020-10-25",1979340.17684353,224585.904230805,2240313.41531824,7.38273822203619,"adstockedMedia","9_85_10"
"2071","2020-11-01",1085962.83825051,218598.637952955,2240313.41531824,7.37095674516323,"adstockedMedia","9_85_10"
"2072","2020-11-08",361902.414595949,154402.036062847,2240313.41531824,7.36018828259359,"adstockedMedia","9_85_10"
"2073","2020-11-15",193127.811041383,98583.3411018629,2240313.41531824,7.3562267787585,"adstockedMedia","9_85_10"
"2074","2020-11-22",219531.095344596,243048.838915004,2240313.41531824,7.35612592193064,"adstockedMedia","9_85_10"
"2075","2020-11-29",220386.347710206,1239120.58860854,2240313.41531824,7.35612591209127,"adstockedMedia","9_85_10"
"2076","2020-12-06",254386.701334362,2036017.34425828,2240313.41531824,7.47812591209127,"adstockedMedia","9_85_10"
"2077","2020-12-13",231894.602334757,2311857.7435781,2240313.41531824,7.58760549828881,"adstockedMedia","9_85_10"
"2078","2020-12-20",219342.961334365,2322994.64442559,2240313.41531824,7.62788078727884,"adstockedMedia","9_85_10"
"2079","2020-12-27",219009.421973819,2323002.08313208,2240313.41531824,7.62890616502879,"adstockedMedia","9_85_10"
"2080","2021-01-03",4442774.48445181,2683002.08313911,2240313.41531824,7.50990626506243,"adstockedMedia","9_85_10"
"2081","2021-01-10",5961610.86586697,2943981.50648655,2240313.41531824,7.40311879983695,"adstockedMedia","9_85_10"
"2082","2021-01-17",6125802.40569623,3148263.33284968,2240313.41531824,7.36383388680569,"adstockedMedia","9_85_10"
"2083","2021-01-24",6141811.23634058,2803700.09077306,2240313.41531824,7.36283372326272,"adstockedMedia","9_85_10"
"2084","2021-01-31",6165607.38241792,2453852.02971912,2240313.41531824,7.36283362568892,"adstockedMedia","9_85_10"
"2085","2021-02-07",6178159.56093354,2311230.70232453,2240313.41531824,7.32983362568892,"adstockedMedia","9_85_10"
"2086","2021-02-14",5300928.10029494,2305357.36862102,2240313.41531824,7.30022029499614,"adstockedMedia","9_85_10"
"2087","2021-02-21",4175090.11602534,2170353.44433455,2240313.41531824,7.28932615944965,"adstockedMedia","9_85_10"
"2088","2021-02-28",3871316.64746497,2072611.16057555,2240313.41531824,7.28904880317303,"adstockedMedia","9_85_10"
"2089","2021-03-07",2168657.78842474,1441739.49632248,2240313.41531824,7.26804877611475,"adstockedMedia","9_85_10"
"2090","2021-03-14",480098.780480802,918734.310722362,2240313.41531824,7.24920392931025,"adstockedMedia","9_85_10"
"2091","2021-03-21",47147.7975866524,724879.006829406,2240313.41531824,7.24227129759885,"adstockedMedia","9_85_10"
"2092","2021-03-28",27790.9583442451,696981.227577609,2240313.41531824,7.24209479815009,"adstockedMedia","9_85_10"
"2093","2021-04-04",27548.4359038914,534532.650294053,2240313.41531824,7.29409478093119,"adstockedMedia","9_85_10"
"2094","2021-04-11",27548.3376670235,376651.683951881,2240313.41531824,7.34075821111375,"adstockedMedia","9_85_10"
"2095","2021-04-18",54548.3376668661,308062.986436404,2240313.41531824,7.35792472773245,"adstockedMedia","9_85_10"
"2096","2021-04-25",64481.082578495,298148.62412147,2240313.41531824,7.35836177398653,"adstockedMedia","9_85_10"
"2097","2021-05-02",64738.4874283898,297820.997907008,2240313.41531824,7.47336181662382,"adstockedMedia","9_85_10"
"2098","2021-05-09",64738.5935169652,362820.779889836,2240313.41531824,7.57655978721986,"adstockedMedia","9_85_10"
"2099","2021-05-16",114738.593517135,419511.50910514,2240313.41531824,7.61452419897276,"adstockedMedia","9_85_10"
"2100","2019-10-13",8.57019260212201e-08,0.000127360797938987,6.49901528907303e-05,0.366954503914564,"saturatedMedia","9_85_10"
"2101","2019-10-20",2.36499190893479e-06,0.000184158122145677,0.00017959543779017,0.453635214563823,"saturatedMedia","9_85_10"
