"","ds","Influencer_S","Social_Media_S","Radio_S","chicken","type","solID"
"7195","2021-01-03",4382765.2,1413000,693000,NA,"rawSpend","3_60_12"
"7196","2021-01-10",4347765.2,1360000,693000,NA,"rawSpend","3_60_12"
"7197","2021-01-17",4484565.2,1495000,693000,NA,"rawSpend","3_60_12"
"7198","2021-01-24",4450565.2,1045000,693000,NA,"rawSpend","3_60_12"
"7199","2021-01-31",4485565.2,1045000,693000,NA,"rawSpend","3_60_12"
"7200","2021-02-07",4485565.2,1045000,693000,NA,"rawSpend","3_60_12"
"7201","2021-02-14",3608000.2,1045000,693000,NA,"rawSpend","3_60_12"
"7202","2021-02-21",2805000.2,910000,693000,NA,"rawSpend","3_60_12"
"7203","2021-02-28",2805000.2,930000,693000,NA,"rawSpend","3_60_12"
"7204","2021-03-07",1110000.2,325000,693000,NA,"rawSpend","3_60_12"
"7205","2021-03-14",45000,325000,693000,NA,"rawSpend","3_60_12"
"7206","2021-03-21",20000,325000,693000,NA,"rawSpend","3_60_12"
"7207","2021-03-28",20000,305000,693000,NA,"rawSpend","3_60_12"
"7208","2021-04-04",20000,160000,693000,NA,"rawSpend","3_60_12"
"7209","2021-04-11",20000,135000,693000,NA,"rawSpend","3_60_12"
"7210","2021-04-18",47000,135000,693000,NA,"rawSpend","3_60_12"
"7211","2021-04-25",47000,135000,693000,NA,"rawSpend","3_60_12"
"7212","2021-05-02",47000,135000,693000,NA,"rawSpend","3_60_12"
"7213","2021-05-09",47000,2e+05,693000,NA,"rawSpend","3_60_12"
"7214","2021-05-16",97000,2e+05,693000,NA,"rawSpend","3_60_12"
"7215","2019-10-13",90003.23,30000,693000,2.93,"predictedExposure","3_60_12"
"7216","2019-10-20",339515.58,30000,693000,2.93,"predictedExposure","3_60_12"
"7217","2019-10-27",370265.58,35000,693000,2.93,"predictedExposure","3_60_12"
"7218","2019-11-03",3872465.58,35000,693000,2.948,"predictedExposure","3_60_12"
"7219","2019-11-10",4517212.35,35000,693000,2.948,"predictedExposure","3_60_12"
"7220","2019-11-17",4572212.35,5000,693000,2.948,"predictedExposure","3_60_12"
"7221","2019-11-24",4622212.35,2e+05,693000,2.948,"predictedExposure","3_60_12"
"7222","2019-12-01",4622212.35,2e+05,693000,2.94,"predictedExposure","3_60_12"
"7223","2019-12-08",4655412.35,2e+05,693000,2.94,"predictedExposure","3_60_12"
"7224","2019-12-15",4655412.35,15000,693000,2.94,"predictedExposure","3_60_12"
"7225","2019-12-22",4645412.35,15000,693000,2.94,"predictedExposure","3_60_12"
"7226","2019-12-29",4571012.35,2e+05,693000,2.94,"predictedExposure","3_60_12"
"7227","2020-01-05",5040559.92,2e+05,693000,3.113,"predictedExposure","3_60_12"
"7228","2020-01-12",1031847.57,12500,693000,3.113,"predictedExposure","3_60_12"
"7229","2020-01-19",1216447.57,12500,693000,3.113,"predictedExposure","3_60_12"
"7230","2020-01-26",1238447.57,12500,693000,3.113,"predictedExposure","3_60_12"
"7231","2020-02-02",1238447.57,12500,693000,3.059,"predictedExposure","3_60_12"
"7232","2020-02-09",1235977.57,15000,693000,3.059,"predictedExposure","3_60_12"
"7233","2020-02-16",381000,15000,693000,3.059,"predictedExposure","3_60_12"
"7234","2020-02-23",341000,15000,693000,3.059,"predictedExposure","3_60_12"
"7235","2020-03-01",275638.66,40000,693000,3.013,"predictedExposure","3_60_12"
"7236","2020-03-08",375735.12,25000,693000,3.013,"predictedExposure","3_60_12"
"7237","2020-03-15",315735.12,25000,693000,3.013,"predictedExposure","3_60_12"
"7238","2020-03-22",246335.12,25000,693000,3.013,"predictedExposure","3_60_12"
"7239","2020-03-29",206000,25000,693000,3.013,"predictedExposure","3_60_12"
"7240","2020-04-05",206000,15000,693000,2.956,"predictedExposure","3_60_12"
"7241","2020-04-12",35000,2e+05,693000,2.956,"predictedExposure","3_60_12"
"7242","2020-04-19",35000,2e+05,693000,2.956,"predictedExposure","3_60_12"
"7243","2020-04-26",35000,2e+05,693000,2.956,"predictedExposure","3_60_12"
"7244","2020-05-03",472500,2e+05,693000,3.158,"predictedExposure","3_60_12"
"7245","2020-05-10",472500,2e+05,693000,3.158,"predictedExposure","3_60_12"
"7246","2020-05-17",472500,2e+05,693000,3.158,"predictedExposure","3_60_12"
"7247","2020-05-24",472500,2e+05,14593572,3.158,"predictedExposure","3_60_12"
"7248","2020-05-31",2992500,2e+05,14593572,3.158,"predictedExposure","3_60_12"
"7249","2020-06-07",2992500,5000,14593572,3.348,"predictedExposure","3_60_12"
"7250","2020-06-14",2992500,25000,14593572,3.348,"predictedExposure","3_60_12"
"7251","2020-06-21",3045294.65,25000,14638572,3.348,"predictedExposure","3_60_12"
"7252","2020-06-28",2607794.65,25000,14638572,3.348,"predictedExposure","3_60_12"
"7253","2020-07-05",10339724.99,97500,14638572,3.349,"predictedExposure","3_60_12"
"7254","2020-07-12",13694724.99,102500,14638572,3.349,"predictedExposure","3_60_12"
"7255","2020-07-19",13697724.99,117500,14697234,3.349,"predictedExposure","3_60_12"
"7256","2020-07-26",18195430.34,432500,14697234,3.349,"predictedExposure","3_60_12"
"7257","2020-08-02",18875430.34,795000,58662,3.221,"predictedExposure","3_60_12"
"7258","2020-08-09",18863500,805000,693000,3.221,"predictedExposure","3_60_12"
"7259","2020-08-16",18868500,817500,693000,3.221,"predictedExposure","3_60_12"
"7260","2020-08-23",18865500,802500,693000,3.221,"predictedExposure","3_60_12"
"7261","2020-08-30",18865500,427500,693000,3.221,"predictedExposure","3_60_12"
"7262","2020-09-06",20386569.66,427500,693000,3.276,"predictedExposure","3_60_12"
"7263","2020-09-13",20344069.66,102500,693000,3.276,"predictedExposure","3_60_12"
"7264","2020-09-20",20349069.66,157000,693000,3.276,"predictedExposure","3_60_12"
"7265","2020-09-27",20349069.66,157000,693000,3.276,"predictedExposure","3_60_12"
"7266","2020-10-04",21049399.2,204000,693000,3.276,"predictedExposure","3_60_12"
"7267","2020-10-11",13176399.2,114000,693000,3.302,"predictedExposure","3_60_12"
"7268","2020-10-18",2936399.2,99000,693000,3.302,"predictedExposure","3_60_12"
"7269","2020-10-25",773399.2,99000,693000,3.302,"predictedExposure","3_60_12"
"7270","2020-11-01",773399.2,99000,693000,3.29,"predictedExposure","3_60_12"
"7271","2020-11-08",70000,35000,693000,3.29,"predictedExposure","3_60_12"
"7272","2020-11-15",160000,35000,693000,3.29,"predictedExposure","3_60_12"
"7273","2020-11-22",160000,2e+05,693000,3.29,"predictedExposure","3_60_12"
"7274","2020-11-29",160000,1053000,693000,3.29,"predictedExposure","3_60_12"
"7275","2020-12-06",194000,1053000,693000,3.412,"predictedExposure","3_60_12"
"7276","2020-12-13",159000,1053000,693000,3.412,"predictedExposure","3_60_12"
"7277","2020-12-20",159000,1053000,693000,3.412,"predictedExposure","3_60_12"
"7278","2020-12-27",159000,1053000,693000,3.412,"predictedExposure","3_60_12"
"7279","2021-01-03",4382765.2,1413000,693000,3.293,"predictedExposure","3_60_12"
"7280","2021-01-10",4347765.2,1360000,693000,3.293,"predictedExposure","3_60_12"
"7281","2021-01-17",4484565.2,1495000,693000,3.293,"predictedExposure","3_60_12"
"7282","2021-01-24",4450565.2,1045000,693000,3.293,"predictedExposure","3_60_12"
"7283","2021-01-31",4485565.2,1045000,693000,3.293,"predictedExposure","3_60_12"
"7284","2021-02-07",4485565.2,1045000,693000,3.26,"predictedExposure","3_60_12"
"7285","2021-02-14",3608000.2,1045000,693000,3.26,"predictedExposure","3_60_12"
"7286","2021-02-21",2805000.2,910000,693000,3.26,"predictedExposure","3_60_12"
"7287","2021-02-28",2805000.2,930000,693000,3.26,"predictedExposure","3_60_12"
"7288","2021-03-07",1110000.2,325000,693000,3.239,"predictedExposure","3_60_12"
"7289","2021-03-14",45000,325000,693000,3.239,"predictedExposure","3_60_12"
"7290","2021-03-21",20000,325000,693000,3.239,"predictedExposure","3_60_12"
"7291","2021-03-28",20000,305000,693000,3.239,"predictedExposure","3_60_12"
"7292","2021-04-04",20000,160000,693000,3.291,"predictedExposure","3_60_12"
"7293","2021-04-11",20000,135000,693000,3.291,"predictedExposure","3_60_12"
"7294","2021-04-18",47000,135000,693000,3.291,"predictedExposure","3_60_12"
"7295","2021-04-25",47000,135000,693000,3.291,"predictedExposure","3_60_12"
"7296","2021-05-02",47000,135000,693000,3.406,"predictedExposure","3_60_12"
"7297","2021-05-09",47000,2e+05,693000,3.406,"predictedExposure","3_60_12"
"7298","2019-10-06",90003.23,30000,693000,2.93,"adstockedMedia","3_60_12"
"7299","2019-10-13",152149.513638082,57376.9943716733,1342084.31926209,5.85999546925279,"adstockedMedia","3_60_12"
"7300","2019-10-20",424524.203733741,67448.4277620782,1844635.10949616,8.789458900989,"adstockedMedia","3_60_12"
"7301","2019-10-27",631384.993123675,72623.7481721172,2129426.2426274,11.7102920537952,"adstockedMedia","3_60_12"
"7302","2019-11-03",4218454.93509143,77186.5837089984,2234195.0455343,14.5874925556999,"adstockedMedia","3_60_12"
"7303","2019-11-10",7299855.50343176,78865.1559407325,2256412.51279105,17.1954153344529,"adstockedMedia","3_60_12"
"7304","2019-11-17",8691683.80791197,48894.3760090724,2258826.30252394,19.0449189346116,"adstockedMedia","3_60_12"
"7305","2019-11-24",9092385.88183581,216517.382160999,2258945.79628027,19.736636353089,"adstockedMedia","3_60_12"
"7306","2019-12-01",9178287.23262082,384396.412186471,2258948.19507677,19.8012540569008,"adstockedMedia","3_60_12"
"7307","2019-12-08",9228609.91059778,449685.408814064,2258948.21246407,19.8093625629721,"adstockedMedia","3_60_12"
"7308","2019-12-15",9253862.91336397,265824.988337715,2258948.2125046,19.8126156079913,"adstockedMedia","3_60_12"
"7309","2019-12-22",9252443.24788353,97000.2101328111,2258948.21250463,19.8087798612275,"adstockedMedia","3_60_12"
"7310","2019-12-29",9172552.85306915,219893.037558648,2258948.21250463,19.8013113778406,"adstockedMedia","3_60_12"
"7311","2020-01-05",9588282.68063579,387636.693655393,2258948.21250463,19.9672411308234,"adstockedMedia","3_60_12"
"7312","2020-01-12",5884466.4362845,262243.846856342,2258948.21250463,20.1352401618954,"adstockedMedia","3_60_12"
"7313","2020-01-19",3417175.1945421,92218.7745619577,2258948.21250463,20.3063688253158,"adstockedMedia","3_60_12"
"7314","2020-01-26",2568101.52300528,29272.335245141,2258948.21250463,20.4786772602097,"adstockedMedia","3_60_12"
"7315","2020-02-02",2461149.39905143,28176.5826823974,2258948.21250463,20.5934964087382,"adstockedMedia","3_60_12"
"7316","2020-02-09",2460697.30712123,30676.5630473831,2258948.21250463,20.6924168490746,"adstockedMedia","3_60_12"
"7317","2020-02-16",1605198.56436942,32957.9792450226,2258948.21250463,20.7465669063366,"adstockedMedia","3_60_12"
"7318","2020-02-23",974291.534755296,33797.2653608896,2258948.21250463,20.7325183963222,"adstockedMedia","3_60_12"
"7319","2020-03-01",664028.525207802,58811.8753950596,2258948.21250463,20.63707378242,"adstockedMedia","3_60_12"
"7320","2020-03-08",672489.414388282,66626.0376332542,2258948.21250463,20.5433531612069,"adstockedMedia","3_60_12"
"7321","2020-03-15",660860.178668849,61330.4016060883,2258948.21250463,20.4636068506399,"adstockedMedia","3_60_12"
"7322","2020-03-22",572505.588793415,56440.785252585,2258948.21250463,20.4053330941066,"adstockedMedia","3_60_12"
"7323","2020-03-29",473073.668159477,56353.1276655674,2258948.21250463,20.3594299998532,"adstockedMedia","3_60_12"
"7324","2020-04-05",425325.228735892,46353.1260947662,2258948.21250463,20.2617654520103,"adstockedMedia","3_60_12"
"7325","2020-04-12",240965.48216928,222227.461304208,2258948.21250463,20.1760115069311,"adstockedMedia","3_60_12"
"7326","2020-04-19",120975.231689901,387695.115466059,2258948.21250463,20.1084439276295,"adstockedMedia","3_60_12"
"7327","2020-04-26",77418.3030285947,449743.847903543,2258948.21250463,20.0507579509782,"adstockedMedia","3_60_12"
"7328","2020-05-03",507647.968090077,450824.989384916,2258948.21250463,20.1971321751951,"adstockedMedia","3_60_12"
"7329","2020-05-10",809248.734301993,450825.00875813,2258948.21250463,20.3487476989943,"adstockedMedia","3_60_12"
"7330","2020-05-17",920369.257333416,450825.00875813,2258948.21250463,20.5150807092711,"adstockedMedia","3_60_12"
"7331","2020-05-24",938962.906875825,450825.00875813,16159520.2125046,20.7033411850571,"adstockedMedia","3_60_12"
"7332","2020-05-31",3460212.3645653,450825.00875813,29179207.5342559,20.8993891373988,"adstockedMedia","3_60_12"
"7333","2020-06-07",5200276.21226472,255825.00875813,39259645.4033838,21.2679396963539,"adstockedMedia","3_60_12"
"7334","2020-06-14",5840399.00467659,97874.5453422534,44972141.2923482,21.5842071134685,"adstockedMedia","3_60_12"
"7335","2020-06-21",6000293.623752,50661.557885737,47118651.0876746,21.8206236138825,"adstockedMedia","3_60_12"
"7336","2020-06-28",5606444.6518893,56236.2641474202,47606449.4969486,22.0138246153292,"adstockedMedia","3_60_12"
"7337","2020-07-05",13049871.4134702,128853.124000365,47687499.7762205,22.200247151779,"adstockedMedia","3_60_12"
"7338","2020-07-12",21634800.7715412,200014.19582631,47708389.5778863,22.3691943630694,"adstockedMedia","3_60_12"
"7339","2020-07-19",25899990.8756305,243916.325581734,47773902.8632749,22.4889608387566,"adstockedMedia","3_60_12"
"7340","2020-07-26",31579355.4898998,574707.085990233,47830290.4708599,22.5336495222149,"adstockedMedia","3_60_12"
"7341","2020-08-02",35530374.5597574,1229730.47124855,33234415.8093277,22.4101953255983,"adstockedMedia","3_60_12"
"7342","2020-08-09",37140715.4233548,1676373.53123414,20181948.9797204,22.2830922766961,"adstockedMedia","3_60_12"
"7343","2020-08-16",37501607.183331,1821536.54870164,10169335.6721816,22.1557408050145,"adstockedMedia","3_60_12"
"7344","2020-08-23",37540776.2104986,1823419.26209476,4615446.60684098,22.0283712248692,"adstockedMedia","3_60_12"
"7345","2020-08-30",37541721.8582731,1438985.67358597,2663252.91396487,21.9034829615265,"adstockedMedia","3_60_12"
"7346","2020-09-06",39062257.5723499,1091810.5784629,2289852.98401618,21.8453396435954,"adstockedMedia","3_60_12"
"7347","2020-09-13",40069926.5092004,640830.00218682,2259202.31975232,21.8203283357664,"adstockedMedia","3_60_12"
"7348","2020-09-20",40431949.8561214,396554.389797404,2258887.66118938,21.8458837797416,"adstockedMedia","3_60_12"
"7349","2020-09-27",40489251.8220814,337182.028573195,2258946.3689491,21.8983066753948,"adstockedMedia","3_60_12"
"7350","2020-10-04",41193389.2240249,400579.161457008,2258948.19740888,21.9519690376298,"adstockedMedia","3_60_12"
"7351","2020-10-11",33804156.0608176,353788.250683509,2258948.21246807,22.026585335969,"adstockedMedia","3_60_12"
"7352","2020-10-18",18305840.0748287,272435.852254035,2258948.21250461,22.0869651180534,"adstockedMedia","3_60_12"
"7353","2020-10-25",7102117.17071506,228807.723539378,2258948.21250463,22.125607986508,"adstockedMedia","3_60_12"
"7354","2020-11-01",2674853.19757212,223246.050535902,2258948.21250463,22.1405600539815,"adstockedMedia","3_60_12"
"7355","2020-11-08",964379.662110313,159158.380906075,2258948.21250463,22.1539355287939,"adstockedMedia","3_60_12"
"7356","2020-11-15",446972.146142941,100754.124675705,2258948.21250463,22.1649199765375,"adstockedMedia","3_60_12"
"7357","2020-11-22",323548.783683575,244268.400109507,2258948.21250463,22.1692097995664,"adstockedMedia","3_60_12"
"7358","2020-11-29",316360.078715628,1247467.85227896,2258948.21250463,22.1634786429283,"adstockedMedia","3_60_12"
"7359","2020-12-06",352175.021821616,2081279.93585868,2258948.21250463,22.2753599723511,"adstockedMedia","3_60_12"
"7360","2020-12-13",340859.890859109,2368608.62084774,2258948.21250463,22.389860485943,"adstockedMedia","3_60_12"
"7361","2020-12-20",325335.186544357,2373593.58178533,2258948.21250463,22.5090786613407,"adstockedMedia","3_60_12"
"7362","2020-12-27",317889.644199696,2373593.67111155,2258948.21250463,22.6304714984902,"adstockedMedia","3_60_12"
"7363","2021-01-03",4540264.4454879,2733593.67111155,2258948.21250463,22.6305227233266,"adstockedMedia","3_60_12"
"7364","2021-01-10",7421632.29173149,3009117.60357163,2258948.21250463,22.6193626965489,"adstockedMedia","3_60_12"
"7365","2021-01-17",8607170.42818054,3216608.78086654,2258948.21250463,22.5766451856254,"adstockedMedia","3_60_12"
"7366","2021-01-24",8838248.7471023,2874116.23480315,2258948.21250463,22.4860722335137,"adstockedMedia","3_60_12"
"7367","2021-01-31",8895096.78209548,2508473.0744597,2258948.21250463,22.372240002632,"adstockedMedia","3_60_12"
"7368","2021-02-07",8916634.42589938,2358190.50989864,2258948.21250463,22.2340602436019,"adstockedMedia","3_60_12"
"7369","2021-02-14",8046905.62283177,2355560.71788526,2258948.21250463,22.1266748610253,"adstockedMedia","3_60_12"
"7370","2021-02-21",6639356.09703942,2220560.67076123,2258948.21250463,22.0663160325123,"adstockedMedia","3_60_12"
"7371","2021-02-28",5862074.38945774,2117364.1960887,2258948.21250463,22.0311833501446,"adstockedMedia","3_60_12"
"7372","2021-03-07",3925804.73912945,1485294.07541299,2258948.21250463,21.9779727209729,"adstockedMedia","3_60_12"
"7373","2021-03-14",1653791.15577622,939116.702666008,2258948.21250463,21.9278029743232,"adstockedMedia","3_60_12"
"7374","2021-03-21",460506.924007149,736126.328762325,2258948.21250463,21.8861789266609,"adstockedMedia","3_60_12"
"7375","2021-03-28",100622.975656528,712590.702587607,2258948.21250463,21.8576560497268,"adstockedMedia","3_60_12"
"7376","2021-04-04",44168.854157929,549339.309650846,2258948.21250463,21.8885434394965,"adstockedMedia","3_60_12"
"7377","2021-04-11",39947.2163363269,385302.881260821,2258948.21250463,21.9219785457059,"adstockedMedia","3_60_12"
"7378","2021-04-18",66800.9876123945,313693.244290777,2258948.21250463,21.9608421817351,"adstockedMedia","3_60_12"
"7379","2021-04-25",85441.8752553483,304452.99905585,2258948.21250463,22.0078503986432,"adstockedMedia","3_60_12"
"7380","2021-05-02",92300.3158171801,304306.88352974,2258948.21250463,22.1731993134755,"adstockedMedia","3_60_12"
"7381","2021-05-09",93447.8154448346,369306.880911738,2258948.21250463,22.33416221897,"adstockedMedia","3_60_12"
"7382","2021-05-16",143524.924847877,428623.702050363,2258948.21250463,22.4816457183657,"adstockedMedia","3_60_12"
"7383","2019-10-13",6.62816322059534e-07,0.000101313646278738,9.46155746913403e-05,0.118241144049309,"saturatedMedia","3_60_12"
"7384","2019-10-20",9.88823406158536e-06,0.000147786348040165,0.000229605376906918,0.205726141997364,"saturatedMedia","3_60_12"
"7385","2019-10-27",2.81297408220523e-05,0.000175625323299772,0.000342576104973296,0.292146938226279,"saturatedMedia","3_60_12"
"7386","2019-11-03",0.00416795524552233,0.000202471181530183,0.00039163782862488,0.370930083223703,"saturatedMedia","3_60_12"
"7387","2019-11-10",0.0174333162281833,0.000212899226357067,0.000402587354084684,0.435082742310486,"saturatedMedia","3_60_12"
"7388","2019-11-17",0.0273277223171267,6.97361989559493e-05,0.000403788621044362,0.476203997867717,"saturatedMedia","3_60_12"
"7389","2019-11-24",0.0306665559750324,0.00224583021110736,0.000403848148898166,0.490670194976984,"saturatedMedia","3_60_12"
"7390","2019-12-01",0.0314113975812438,0.00852479876862203,0.000403849343957146,0.491996733222908,"saturatedMedia","3_60_12"
"7391","2019-12-08",0.0318525267529483,0.0122496078040616,0.000403849352619349,0.492162895476123,"saturatedMedia","3_60_12"
"7392","2019-12-15",0.0320752288564387,0.00362093699699321,0.000403849352639544,0.49222953934903,"saturatedMedia","3_60_12"
"7393","2019-12-22",0.0320626853977046,0.000345136807235645,0.000403849352639557,0.492150956764854,"saturatedMedia","3_60_12"
"7394","2019-12-29",0.0313613545128036,0.002328242903074,0.000403849352639557,0.491997908095647,"saturatedMedia","3_60_12"
"7395","2020-01-05",0.0351086967296706,0.00869206011162133,0.000403849352639557,0.495385010389571,"saturatedMedia","3_60_12"
"7396","2020-01-12",0.00995690578903514,0.00350845987147739,0.000403849352639557,0.498786222805605,"saturatedMedia","3_60_12"
"7397","2020-01-19",0.00239736015219909,0.000306725612940125,0.000403849352639557,0.502221856772514,"saturatedMedia","3_60_12"
"7398","2020-01-26",0.00113120461958267,2.1050833070545e-05,0.000403849352639557,0.505651837255786,"saturatedMedia","3_60_12"
"7399","2020-02-02",0.00101142774014008,1.92567801948116e-05,0.000403849352639557,0.507921174896392,"saturatedMedia","3_60_12"
"7400","2020-02-09",0.00101093896289837,2.34844850955766e-05,0.000403849352639557,0.509865904016117,"saturatedMedia","3_60_12"
"7401","2020-02-16",0.000328370431016333,2.77663685095576e-05,0.000403849352639557,0.510926412693229,"saturatedMedia","3_60_12"
"7402","2020-02-23",8.81746634031752e-05,2.944539018009e-05,0.000403849352639557,0.510651553064689,"saturatedMedia","3_60_12"
"7403","2020-03-01",3.21237032329014e-05,0.000107327721638531,0.000403849352639557,0.508779067136149,"saturatedMedia","3_60_12"
"7404","2020-03-08",3.32129881854652e-05,0.000143613863042369,0.000403849352639557,0.506931715912641,"saturatedMedia","3_60_12"
"7405","2020-03-15",3.17215837430612e-05,0.000118365930349869,0.000403849352639557,0.505353015296852,"saturatedMedia","3_60_12"
"7406","2020-03-22",2.17365910878552e-05,9.74961863940621e-05,0.000403849352639557,0.504195431983247,"saturatedMedia","3_60_12"
"7407","2020-03-29",1.31515761254339e-05,9.71430421052652e-05,0.000403849352639557,0.503281224152886,"saturatedMedia","3_60_12"
"7408","2020-04-05",9.93745150008204e-06,6.15658777211456e-05,0.000403849352639557,0.501329190005815,"saturatedMedia","3_60_12"
"7409","2020-04-12",2.22500924338799e-06,0.0023862244153234,0.000403849352639557,0.499607405519492,"saturatedMedia","3_60_12"
"7410","2020-04-19",3.62351128903419e-07,0.00869509249714309,0.000403849352639557,0.498245612470812,"saturatedMedia","3_60_12"
"7411","2020-04-26",1.11827758420081e-07,0.0122532794493129,0.000403849352639557,0.497079372559414,"saturatedMedia","3_60_12"
"7412","2020-05-03",1.58365950316352e-05,0.0123213160121742,0.000403849352639557,0.500032149427183,"saturatedMedia","3_60_12"
"7413","2020-05-10",5.4081878874205e-05,0.0123213172332063,0.000403849352639557,0.503068176010639,"saturatedMedia","3_60_12"
"7414","2020-05-17",7.58965933560707e-05,0.0123213172332063,0.000403849352639557,0.506372735807754,"saturatedMedia","3_60_12"
"7415","2020-05-24",8.00016668151863e-05,0.0123213172332063,0.0887657821080227,0.510080083816959,"saturatedMedia","3_60_12"
"7416","2020-05-31",0.00247750608057591,0.0123213172332063,0.335956086834094,0.513903959716209,"saturatedMedia","3_60_12"
"7417","2020-06-07",0.00721008789214036,0.00331187326823883,0.536405578325645,0.520991698008357,"saturatedMedia","3_60_12"
"7418","2020-06-14",0.00976361780448729,0.000352441662471495,0.628220326195416,0.526970256089148,"saturatedMedia","3_60_12"
"7419","2020-06-21",0.0104759476663704,7.57632016339587e-05,0.658039959824804,0.531377551911845,"saturatedMedia","3_60_12"
"7420","2020-06-28",0.00877566058502027,9.6673375282597e-05,0.664471270509354,0.53494036146363,"saturatedMedia","3_60_12"
"7421","2020-07-05",0.0757379314782314,0.000669561407004194,0.665527709593284,0.538345321919666,"saturatedMedia","3_60_12"
"7422","2020-07-12",0.236812047829745,0.00186701600577316,0.665799435964048,0.541403450600574,"saturatedMedia","3_60_12"
"7423","2020-07-19",0.332632360099743,0.00296407157551443,0.666650123288404,0.54355553942527,"saturatedMedia","3_60_12"
"7424","2020-07-26",0.456581471490083,0.021516862043689,0.667380514206824,0.544355207309235,"saturatedMedia","3_60_12"
"7425","2020-08-02",0.534041652834239,0.114958496506893,0.421018179830902,0.542141671138674,"saturatedMedia","3_60_12"
"7426","2020-08-09",0.562945636466486,0.211211905038154,0.153276215039733,0.539848181235735,"saturatedMedia","3_60_12"
"7427","2020-08-16",0.569201680034287,0.245319788709864,0.0260863447700248,0.537535342449279,"saturatedMedia","3_60_12"
"7428","2020-08-23",0.56987576595242,0.24576662125793,0.00295243222611979,0.535207208655212,"saturatedMedia","3_60_12"
"7429","2020-08-30",0.569892028349216,0.157870915904046,0.000638940900291559,0.532909818217579,"saturatedMedia","3_60_12"
"7430","2020-09-06",0.595315734664153,0.0895768467516664,0.000419434570618464,0.531835281445581,"saturatedMedia","3_60_12"
"7431","2020-09-13",0.611368276543976,0.0275747733544139,0.000403975959435075,0.531372080042207,"saturatedMedia","3_60_12"
"7432","2020-09-20",0.616981752924929,0.00916179015333904,0.000403819187208282,0.531845352170704,"saturatedMedia","3_60_12"
"7433","2020-09-27",0.617862864403094,0.00629177084832422,0.00040384843419645,0.532814284106528,"saturatedMedia","3_60_12"
"7434","2020-10-04",0.628525855051343,0.00937832238872399,0.000403849345118981,0.533803470166714,"saturatedMedia","3_60_12"
"7435","2020-10-11",0.50130014299632,0.00703392779694377,0.000403849352621345,0.535174458367776,"saturatedMedia","3_60_12"
"7436","2020-10-18",0.166545587702383,0.00383387090404561,0.000403849352639545,0.536280085406821,"saturatedMedia","3_60_12"
"7437","2020-10-25",0.0162366389978416,0.00255404052498078,0.000403849352639557,0.536985912271023,"saturatedMedia","3_60_12"
"7438","2020-11-01",0.00125913570441757,0.00241177799890356,0.000403849352639557,0.537258647271078,"saturatedMedia","3_60_12"
"7439","2020-11-08",8.58317920166774e-05,0.00109595396985,0.000403849352639557,0.537502449340764,"saturatedMedia","3_60_12"
"7440","2020-11-15",1.13255296230222e-05,0.000377120008902442,0.000403849352639557,0.537702545409144,"saturatedMedia","3_60_12"
"7441","2020-11-22",4.83531070035411e-06,0.00297404094672786,0.000403849352639557,0.537780659923955,"saturatedMedia","3_60_12"
"7442","2020-11-29",4.55746245630378e-06,0.118404519422878,0.000403849352639557,0.537676295977819,"saturatedMedia","3_60_12"
"7443","2020-12-06",6.04503981797521e-06,0.307360443631309,0.000403849352639557,0.539708179481091,"saturatedMedia","3_60_12"
"7444","2020-12-13",5.54682350059918e-06,0.375065658343834,0.000403849352639557,0.54177573513402,"saturatedMedia","3_60_12"
"7445","2020-12-20",4.90594414962909e-06,0.376216935030493,0.000403849352639557,0.543915756123198,"saturatedMedia","3_60_12"
"7446","2020-12-27",4.61572815989193e-06,0.376216955651276,0.000403849352639557,0.546081546357415,"saturatedMedia","3_60_12"
"7447","2021-01-03",0.00505393319813869,0.45613143767781,0.000403849352639557,0.546082457452832,"saturatedMedia","3_60_12"
"7448","2021-01-10",0.018195651753065,0.51206999636399,0.000403849352639557,0.54588390691577,"saturatedMedia","3_60_12"
"7449","2021-01-17",0.0266519061737778,0.550818793574251,0.000403849352639557,0.545122869318837,"saturatedMedia","3_60_12"
"7450","2021-01-24",0.0285231317160533,0.485283125891812,0.000403849352639557,0.543503787725345,"saturatedMedia","3_60_12"
"7451","2021-01-31",0.0289948024103004,0.40694935091985,0.000403849352639557,0.541458340006783,"saturatedMedia","3_60_12"
"7452","2021-02-07",0.0291746725932717,0.372656346980044,0.000403849352639557,0.538959473347895,"saturatedMedia","3_60_12"
"7453","2021-02-14",0.0224192576076324,0.372047490219099,0.000403849352639557,0.537005379565863,"saturatedMedia","3_60_12"
"7454","2021-02-21",0.0136324142112518,0.340460164291473,0.000403849352639557,0.535902355612394,"saturatedMedia","3_60_12"
"7455","2021-02-28",0.00985840286811001,0.315969931176174,0.000403849352639557,0.535258772445549,"saturatedMedia","3_60_12"
"7456","2021-03-07",0.0034513902724976,0.16795358656245,0.000403849352639557,0.534281845161851,"saturatedMedia","3_60_12"
"7457","2021-03-14",0.000355194159503944,0.0647326982208629,0.000403849352639557,0.533358336679772,"saturatedMedia","3_60_12"
"7458","2021-03-21",1.22512826142815e-05,0.0377171773428106,0.000403849352639557,0.532590355148031,"saturatedMedia","3_60_12"
"7459","2021-03-28",2.23060744240556e-07,0.0350580413016699,0.000403849352639557,0.532063162411592,"saturatedMedia","3_60_12"
