"","ds","dep_var","trend","season","holiday","cag_V","Influencer_S","Social_Media_S","Radio_S","chicken","intercept","depVarHat","solID"
"598","2020-02-02",28287255.18,1572162.26128926,-1528777.13319644,0,9493652.98792708,4725.26800565877,1.78224714852946,21117.6423986896,14591108.0420679,105017302.016658,24153990.8507393,"5_78_5"
"599","2020-02-09",32890363.52,1579458.11385454,-1468991.739426,0,9422315.04843258,4761.45981740132,2.23004595411096,21117.6423986896,14467424.6582426,105017302.016658,24026087.4133657,"5_78_5"
"600","2020-02-16",5841619.91,1586753.96641983,-1521209.05777378,-154616.491695,8968605.75324761,1594.74101318609,2.70968067271558,21117.6423986896,14421632.8430264,105017302.016658,23323882.1063176,"5_78_5"
"601","2020-02-23",5115095.26,1594049.8146558,-1820985.44483388,0,8375074.09665343,332.744375554637,2.90104477690126,21117.6423986896,14421632.8430264,105017302.016658,22591224.5973207,"5_78_5"
"602","2020-03-01",3178917.26,1601345.66289178,-2206450.59244357,0,8266640.14327005,98.6170207108548,12.5424384737318,21117.6423986896,14314889.3349885,105017302.016658,21997653.3505646,"5_78_5"
"603","2020-03-08",36760762.07,1608641.50790253,-2396502.393006,0,8055480.1277181,106.171417048026,17.9416743176656,21117.6423986896,14207417.5203044,105017302.016658,21496278.5184091,"5_78_5"
"604","2020-03-15",44275947.01,1615937.35291327,-2344281.0062453,0,9114135.43516813,108.31643970153,14.337635969907,21117.6423986896,14167670.8815864,105017302.016658,22574702.9598969,"5_78_5"
"605","2020-03-22",52300359.72,1623233.19792402,-2294162.32186247,0,8024091.71969229,74.065791933595,11.3948878227493,21117.6423986896,14167670.8815864,105017302.016658,21542036.5804187,"5_78_5"
"606","2020-03-29",31399641.03,1630528.21689896,-2452488.2508728,0,9116988.95274791,41.2540630422317,11.3778004019372,21117.6423986896,14167670.8815864,105017302.016658,22483870.0746226,"5_78_5"
"607","2020-04-05",32570266.98,1637823.23587389,-2709140.27340851,0,9379511.99938413,29.4566693985948,6.80516718043154,21117.6423986896,14032825.8080471,105017302.016658,22362174.6741319,"5_78_5"
"608","2020-04-12",928.58,1645118.25484883,-2799323.75064141,0,9624914.79659694,6.86945541982504,431.668272115515,21117.6423986896,13896844.5089204,105017302.016658,22389109.989851,"5_78_5"
"609","2020-04-19",1324.52,1652406.84607698,-2697743.65399458,0,9890291.93151645,0.796622507874327,1966.72868212441,21117.6423986896,13846500.9035641,105017302.016658,22714541.1948663,"5_78_5"
"610","2020-04-26",1688.79,1659695.43730513,-2678762.76639716,0,10115720.1056708,0.176795539283598,2937.38299907251,21117.6423986896,13846500.9035641,105017302.016658,22967208.8823362,"5_78_5"
"611","2020-05-03",14732596.16,1666976.72132126,-2885066.71941351,0,9684838.38042056,38.9906654574078,2944.15416990059,21117.6423986896,14324790.7995179,105017302.016658,22815639.9690802,"5_78_5"
"612","2020-05-10",15541169.5,1674258.00533739,-2944601.31513881,0,9864610.27329844,191.198438857273,2944.15417057624,21117.6423986896,14786462.5378728,105017302.016658,23404982.4963779,"5_78_5"
"613","2020-05-17",16024383.67,1681539.28935352,-2228747.64900537,0,9833221.2945691,290.417616261786,2944.15417057624,21117.6423986896,14952215.0564076,105017302.016658,24262580.2055103,"5_78_5"
"614","2020-05-24",298070926.3,1688801.88813098,-583900.128573171,3142126.80315804,9947362.56846381,295.69051217468,2944.15417057624,1964614.97859046,14952215.0564076,105017302.016658,31114461.0108604,"5_78_5"
"615","2020-05-31",308051668.1,1696064.48690844,1304702.87685122,0,10038674.845665,10368.958358507,2944.15417057624,3698041.655949,14952215.0564076,105017302.016658,31703012.0343103,"5_78_5"
"616","2020-06-07",314923043.7,1703327.08568591,2448559.76480503,0,9724788.48259275,41016.8079881907,669.361819375692,4418460.11531801,15366407.4075045,105017302.016658,33703229.0257137,"5_78_5"
"617","2020-06-14",327659351.5,1710571.79666984,2503440.07089694,0,9950215.51534007,59716.6526664645,49.7252172084348,4662371.65053955,15765798.975093,105017302.016658,34652164.386423,"5_78_5"
"618","2020-06-21",323526762.1,1717816.50765377,2106068.00199595,0,9904559.2340636,62106.9834681032,8.22251247474961,4739583.92341707,15909129.2166503,105017302.016658,34439272.0897613,"5_78_5"
"619","2020-06-28",276481175.9,1725061.21863771,2209157.80685305,-936749.802677906,10286930.5897541,52126.779512582,11.3550421559905,4760858.5137238,15909129.2166503,105017302.016658,34006525.6774958,"5_78_5"
"620","2020-07-05",430608370.9,1732288.29293601,3127464.60657238,0,10412486.2193197,477094.86020678,101.613482201556,4766311.68402149,15911167.9002263,105017302.016658,36426915.1767648,"5_78_5"
"621","2020-07-12",434401710.2,1739515.36723432,4305511.31837837,0,10592256.9707905,1978323.50459041,335.890561972116,4767642.1346914,15913204.1155389,105017302.016658,39296789.3017859,"5_78_5"
"622","2020-07-19",432281508.5,1746728.25702321,4977823.50212187,0,10615085.6821323,3118789.19629041,572.326930264269,4777125.01500434,15913953.0982077,105017302.016658,41150077.0777101,"5_78_5"
"623","2020-07-26",658511352.4,1753941.14681209,4918990.71231906,0,10792003.4867268,4385542.81947096,5488.75563261592,4782884.07597969,15913953.0982077,105017302.016658,42552804.095149,"5_78_5"
"624","2020-08-02",409350240.6,1761154.03660098,4492669.74967929,0,10863341.4262213,5357293.93781749,39632.4809179873,2027451.48052944,15649855.5395567,105017302.016658,40191398.6513232,"5_78_5"
"625","2020-08-09",446638042.6,1768353.99906629,4106978.37493641,0,10877608.7287685,5749173.10005522,83766.5325328531,511939.739097132,15379529.0675316,105017302.016658,38477349.541988,"5_78_5"
"626","2020-08-16",439431871.1,1775553.96153161,3831655.11707268,0,10946093.7213867,5801671.343802,100733.874163214,113699.779472217,15278441.2352019,105017302.016658,37847849.0326303,"5_78_5"
"627","2020-08-23",438484282.8,1782753.92399693,3584716.04431827,0,11225738.1588534,5803109.64266684,100849.866412306,38943.5015124853,15278441.2352019,105017302.016658,37814552.3729621,"5_78_5"
"628","2020-08-30",426700660.6,1789940.26609797,3485383.17325093,0,11045966.2659755,5802889.3923408,59267.5469275788,24635.9921743008,15278441.2352019,105017302.016658,37486523.871969,"5_78_5"
"629","2020-09-06",467858576.1,1797126.60819901,3772334.25272602,580446.356296814,10580843.7565267,6083506.45468491,29800.114719299,21752.8689656742,15396545.8904007,105017302.016658,38262356.3025191,"5_78_5"
"630","2020-09-13",454795389.4,1804301.48421544,4337503.88542219,0,10047235.1130526,6308112.03372875,7581.21936918162,21216.2087697902,15513325.394526,105017302.016658,38039275.3390839,"5_78_5"
"631","2020-09-20",476726733.8,1811476.36023187,4541507.30526574,0,10244128.6821127,6385687.38719043,2086.86798187114,21130.5723615543,15555983.5335766,105017302.016658,38562000.7087207,"5_78_5"
"632","2020-09-27",463851577.8,1818651.2362483,3709908.93091737,0,10606524.2733376,6387942.55760644,1344.247522896,21119.0732610182,15555983.5335766,105017302.016658,38101473.8524703,"5_78_5"
"633","2020-10-04",521614117.1,1825814.34083142,1852997.68790668,0,10769175.9167921,6506088.64889982,2142.63847304186,21117.7759085892,15555983.5335766,105017302.016658,36533320.5423883,"5_78_5"
"634","2020-10-11",229153894.2,1832977.44541454,-215842.665452379,-410772.946369352,10963213.9708101,5149272.81888883,1558.51563542528,21117.6528741726,15610616.2423989,105017302.016658,32952141.0342002,"5_78_5"
"635","2020-10-18",107775008.9,1840140.54999766,-1563267.10863767,0,10917557.6895336,1560073.42958834,772.43701329518,21117.6430847645,15664925.0109335,105017302.016658,28441319.6515135,"5_78_5"
"636","2020-10-25",79028066.41,1847303.32028359,-1922940.99588714,0,10886170.1375631,99388.4158803413,480.421896790322,21117.6424355674,15684836.6639966,105017302.016658,26616355.6061688,"5_78_5"
"637","2020-11-01",80045288.67,1854466.09056951,-1782639.57909445,0,10515211.7107847,4049.31112937653,451.219419562908,21117.6424002522,15659824.4033864,105017302.016658,26272480.7985954,"5_78_5"
"638","2020-11-08",3940610.98,1861628.22811503,-1763854.36917031,-635427.071079155,10383950.1874666,287.029347160451,185.657909069988,21117.6423987358,15634780.4848637,105017302.016658,25502667.7898509,"5_78_5"
"639","2020-11-15",4121432.76,1868790.36566054,-2029791.95923971,0,10429606.4687431,31.4623402789515,53.9281394520031,21117.64239869,15625552.9749908,105017302.016658,25915360.8830331,"5_78_5"
"640","2020-11-22",101570.51,1875952.50320606,-2310762.3586697,48136.375500654,10292637.9102654,10.993642064045,557.67826877744,21117.6423986896,15625552.9749908,105017302.016658,25553203.7196028,"5_78_5"
"641","2020-11-29",8557029.85,1883114.63878068,-2362556.26167123,0,10443873.7712902,12.8291167511908,40491.4588710475,21117.6423986896,15625552.9749908,105017302.016658,25651607.053777,"5_78_5"
"642","2020-12-06",7991773.83,1890276.77435531,-2239197.94963744,0,10258395.9846598,16.9333055090931,132899.025051854,21117.6423986896,15877977.5236782,105017302.016658,25941485.9338119,"5_78_5"
"643","2020-12-13",9361922.85,1897438.90992993,-2119239.36382911,0,10346854.1735777,16.2270088562052,170778.126015229,21117.6423986896,16124275.8597197,105017302.016658,26441241.574821,"5_78_5"
"644","2020-12-20",9594209.12,1904601.04363001,-2023893.52213851,-265255.657120858,10423899.4335835,13.9443944643276,171013.703925809,21117.6423986896,16213417.003228,105017302.016658,26444913.5919011,"5_78_5"
"645","2020-12-27",9373672.97,1911763.17733009,-1833400.27375479,-355782.496705916,10552308.0100253,12.7905993244656,171013.703949299,21117.6423986896,16213417.003228,105017302.016658,26680449.55707,"5_78_5"
"646","2021-01-03",108552561.5,1918925.3116349,-1535023.57253173,0,10409632.1310364,21388.062169973,216848.508743106,21117.6423986896,15975093.8220284,105017302.016658,27027981.9054797,"5_78_5"
"647","2021-01-10",126812036.4,1926087.44593971,-1309362.33200654,0,9779004.74590505,113879.468406996,251276.841383516,21117.6423986896,15731445.284349,105017302.016658,26513449.0963765,"5_78_5"
"648","2021-01-17",161617871.4,1933249.58024452,-1312239.39031216,69811.3329998645,9893144.87839272,181143.516245787,274955.134435153,21117.6423986896,15640403.9314595,105017302.016658,26701586.6258641,"5_78_5"
"649","2021-01-24",138491001.1,1940411.71072767,-1459310.90471601,0,10443873.7712902,188454.588136791,235751.885950359,21117.6423986896,15640403.9314595,105017302.016658,27010702.6252472,"5_78_5"
"650","2021-01-31",129906901.8,1947573.84121081,-1532225.48845125,0,9995871.79661654,191129.715613102,188767.955671468,21117.6423986896,15640403.9314595,105017302.016658,26452639.3945189,"5_78_5"
"651","2021-02-07",142642873.6,1954735.97169396,-1478765.0536327,0,10115720.1056708,192315.883923422,168775.965867228,21117.6423986896,15571203.23484,105017302.016658,26545103.7507614,"5_78_5"
"652","2021-02-14",140125960.3,1961898.1021771,-1494011.54668171,-154616.491695,9967336.90617051,147955.065350169,168651.663332588,21117.6423986896,15501640.3166815,105017302.016658,26119971.6577338,"5_78_5"
"653","2021-02-21",97489595.67,1969060.23266025,-1752864.05877985,0,10152816.1195597,85714.7334858351,151248.904594683,21117.6423986896,15475940.6461567,105017302.016658,26103034.220076,"5_78_5"
"654","2021-02-28",86607398.28,1976222.36314339,-2145189.13030734,0,10209885.6151,57264.2528564676,137579.729216545,21117.6423986896,15475940.6461567,105017302.016658,25732821.1185645,"5_78_5"
"655","2021-03-07",37962702.24,1983384.49362654,-2383789.60976837,0,10612231.593849,20106.986046867,64143.3216754067,21117.6423986896,15431301.0391348,105017302.016658,25748495.4669629,"5_78_5"
"656","2021-03-14",3438460.58,1990546.62410968,-2362464.47935168,0,10840513.8562866,1790.01900916567,20319.0700553081,21117.6423986896,15386531.2560906,105017302.016658,25898353.9885983,"5_78_5"
"657","2021-03-21",2895546.44,1997708.75459283,-2290223.84243507,0,11006017.3052103,26.981015700564,10679.0048974908,21117.6423986896,15370017.1943438,105017302.016658,26115343.0400237,"5_78_5"
"658","2021-03-28",2545133.94,2004870.88507598,-2409602.44477242,0,11123011.5259813,0.112917562384567,9896.62742118124,21117.6423986896,15370017.1943438,105017302.016658,26119311.5433661,"5_78_5"
"659","2021-04-04",3319059.77,2012033.01555912,-2669012.12601502,0,10814832.1980686,0.032822803820014,5027.5811587152,21117.6423986896,15480827.0351672,105017302.016658,25664825.3791601,"5_78_5"
"660","2021-04-11",2381882.16,2019195.14604227,-2801731.89078766,0,10769175.9167921,0.0320045412976962,1944.3672393975,21117.6423986896,15590448.2801549,105017302.016658,25600149.4938443,"5_78_5"
"661","2021-04-18",2634096.81,2026357.27652541,-2719303.88979309,0,11040259.2308159,0.127693600268921,1115.12147143703,21117.6423986896,15630505.5194184,105017302.016658,26000051.0285304,"5_78_5"
"662","2021-04-25",2775396.17,2033519.40700856,-2663885.2772882,0,10743494.2585741,0.290127421546554,1033.23394975533,21117.6423986896,15630505.5194184,105017302.016658,25765785.0741888,"5_78_5"
"663","2021-05-02",2606033,2040681.5374917,-2841370.8994331,0,11003164.0729823,0.37309809911636,1032.75631243233,21117.6423986896,15868498.1930722,105017302.016658,26093123.6759223,"5_78_5"
"664","2021-05-09",44078.7,2047843.66797485,-2974597.75426691,0,11014577.2872461,0.377281657170565,1719.04903105125,21117.6423986896,16101032.0473878,105017302.016658,26211692.3170533,"5_78_5"
"665","2019-10-13",15703190.71,1370969.57829573,-494385.697246721,-385837.406079836,7616719.09126116,154.529991961867,108.932464211831,1833.58959140187,17704941.5254599,99144405.9857861,25814504.1437378,"5_125_12"
"666","2019-10-20",16903252.55,1377842.05884533,-1583297.54548088,0,7397571.384074,1551.22724347917,142.13482645297,4826.49526918042,19907167.8383949,99144405.9857861,27105803.5931725,"5_125_12"
"667","2019-10-27",17041206.68,1384714.53939493,-1789334.66305557,0,7472402.04122607,2804.139054708,188.980617761296,6390.24416139806,20222313.5535488,99144405.9857861,27299478.8349481,"5_125_12"
"668","2019-11-03",44838814.19,1391587.021579,-1643503.91886573,0,7544560.69987027,214729.49863752,211.682962368101,6396.55439748297,20286723.6412272,99144405.9857861,27800705.1798082,"5_125_12"
"669","2019-11-10",34654156.8,1398459.50376307,-1677960.95329547,-596854.138095159,7704912.68073892,476841.295701235,219.871642049363,6396.55439748659,20320665.8356784,99144405.9857861,27632680.6505305,"5_125_12"
"670","2019-11-17",36825456.94,1405331.98259029,-1953088.2997561,0,7921387.58765831,524847.827304645,46.5597779789079,6396.55439748659,20333035.0936843,99144405.9857861,28237957.3056569,"5_125_12"
"671","2019-11-24",39523546.72,1412204.46141752,-2187048.98016181,45214.3073817654,7833193.99818054,536699.290357966,3902.5250623441,6396.55439748659,20334938.6959049,99144405.9857861,27985500.8525407,"5_125_12"
"672","2019-12-01",58638124.42,1419076.94024474,-2195114.7049461,0,7913370.52312148,539822.960540199,8887.16917015948,6396.55439748659,20313988.5881478,99144405.9857861,28006428.0306758,"5_125_12"
"673","2019-12-08",34595451,1425949.41859718,-2069838.45097982,0,7875954.52641219,545481.729671053,11328.0536247787,6396.55439748659,20299028.750681,99144405.9857861,28094300.5824038,"5_125_12"
"674","2019-12-15",38934322.21,1432821.89694962,-1966397.8767846,0,9399298.07741112,547570.177214241,2099.61244184629,6396.55439748659,20293521.1528099,99144405.9857861,29715309.5944396,"5_125_12"
"675","2019-12-22",45290872.74,1439694.37530206,-1869895.43455203,-249153.591043673,9511544.99852578,545859.973521471,326.806659614835,6396.55439748659,20292672.9101798,99144405.9857861,29677446.5929906,"5_125_12"
"676","2019-12-29",64776493.72,1446566.84919304,-1668645.87649666,-334185.093908757,9196186.10281742,532590.103373839,4460.89549775539,6396.55439748659,20292627.0672343,99144405.9857861,29475996.6021085,"5_125_12"
"677","2020-01-05",64894467.84,1453439.32308401,-1386304.79456474,0,9038506.65496324,609669.290934026,9115.39574164551,6396.55439748659,20742279.6794877,99144405.9857861,30473102.1040433,"5_125_12"
"678","2020-01-12",24732351.93,1460311.79869593,-1207915.46084962,0,8918242.40205845,109267.706980008,1764.58495402233,6396.55439748659,21053639.1915753,99144405.9857861,30341706.7778116,"5_125_12"
"679","2020-01-19",26557621.63,1467184.27430784,-1247333.40969048,65573.5093504032,8886172.27313802,32018.0280909769,267.387072731403,6396.55439748659,21166573.8987756,99144405.9857861,30376852.5154426,"5_125_12"
"680","2020-01-26",26292907.18,1474056.74991976,-1386491.46333376,0,8944968.26670983,35878.0506784029,58.3629704768936,6396.55439748659,21183887.6284295,99144405.9857861,30258754.1497717,"5_125_12"
"681","2020-02-02",28287255.18,1480929.22201087,-1429309.02088617,0,8891517.33916698,36236.6332792907,27.473092759623,6396.55439748659,21049898.2639952,99144405.9857861,30035696.4650564,"5_125_12"
"682","2020-02-09",32890363.52,1487801.69410198,-1373413.4944698,0,8824704.01380504,36127.0029305111,27.9316843758172,6396.55439748659,20953391.1043258,99144405.9857861,29935034.8067754,"5_125_12"
"683","2020-02-16",5841619.91,1494674.16619309,-1422233.35351944,-145230.659954714,8399771.2645031,8336.65133167888,29.9542796580445,6396.55439748659,20917725.713909,99144405.9857861,29259470.2911399,"5_125_12"
"684","2020-02-23",5115095.26,1501546.63420613,-1702505.13739797,0,7843884.39749176,2641.52829591698,30.970538937468,6396.55439748659,20912226.3627009,99144405.9857861,28564221.3102332,"5_125_12"
"685","2020-03-01",3178917.26,1508419.10221917,-2062890.44193467,0,7742327.87568831,1808.16398546493,147.619751852298,6396.55439748659,20794951.8535877,99144405.9857861,27991160.7276953,"5_125_12"
"686","2020-03-08",36760762.07,1515291.56719413,-2240576.7423646,0,7544560.69987027,2595.72346324693,130.981648470469,6396.55439748659,20711360.8129916,99144405.9857861,27539759.5972006,"5_125_12"
"687","2020-03-15",44275947.01,1522164.0321691,-2191753.0796086,0,8536070.71549476,2340.06948606799,113.779243859172,6396.55439748659,20680495.7508108,99144405.9857861,28555827.8219935,"5_125_12"
"688","2020-03-22",52300359.72,1529036.49714407,-2144895.30933731,0,7515163.10396431,1464.62969592422,105.874085725313,6396.55439748659,20675737.5634126,99144405.9857861,27583008.9133628,"5_125_12"
"689","2020-03-29",31399641.03,1535908.18401833,-2292919.94527721,0,8538743.24850923,964.63307200198,103.248015925218,6396.55439748659,20675480.3742539,99144405.9857861,28464676.2969897,"5_125_12"
"690","2020-04-05",32570266.98,1542779.87089259,-2532873.20142775,0,8784615.75133457,866.8556434146,56.2389913159536,6396.55439748659,20528119.9072922,99144405.9857861,28329961.9771239,"5_125_12"
"691","2020-04-12",928.58,1549651.55776684,-2617188.99523764,0,9014453.85783294,124.039238500578,4007.95866283412,6396.55439748659,20422662.2058718,99144405.9857861,28380107.1785328,"5_125_12"
"692","2020-04-19",1324.52,1556517.18989836,-2522218.08984724,0,9262999.42817936,21.6129147250771,8963.50198079792,6396.55439748659,20383686.5044835,99144405.9857861,28696366.702007,"5_125_12"
"693","2020-04-26",1688.79,1563382.82202988,-2504472.1717024,0,9474129.80357639,21.6129147250771,11356.7405364476,6396.55439748659,20377676.3248255,99144405.9857861,28928491.6865781,"5_125_12"
"694","2020-05-03",14732596.16,1570241.57098904,-2697353.19712316,0,9070576.78388367,2689.92503865691,12117.0735541356,6396.55439748659,20898292.5363348,99144405.9857861,28862961.2470747,"5_125_12"
"695","2020-05-10",15541169.5,1577100.31994819,-2753014.24337852,0,9238946.63104906,4883.05902064025,12304.3881396939,6396.55439748659,21257497.0719377,99144405.9857861,29344113.7811142,"5_125_12"
"696","2020-05-17",16024383.67,1583959.06890735,-2083736.76635369,0,9209548.50063651,4883.05902064025,12342.5842982893,6396.55439748659,21387475.9207174,99144405.9857861,30120868.9216239,"5_125_12"
"697","2020-05-24",298070926.3,1590800.21693775,-545909.343451037,2951387.29563345,9316450.35572222,4883.05902064025,12349.220529951,872994.140288337,21407387.8386544,99144405.9857861,35610342.7833357,"5_125_12"
"698","2020-05-31",308051668.1,1597641.36496815,1219813.89632674,0,9401971.1449322,132272.546444395,12350.2183045337,2783881.22752428,21408463.163569,99144405.9857861,36556393.5620693,"5_125_12"
"699","2020-06-07",314923043.7,1604482.51299854,2289247.06160231,0,9107993.04784627,224113.506130032,1895.96222519583,4170575.81736486,21866517.6890464,99144405.9857861,39264825.5972136,"5_125_12"
"700","2020-06-14",327659351.5,1611306.81126934,2340556.64418492,0,9319122.35423009,224113.506130032,388.885762602493,4528213.22351239,22182848.1326042,99144405.9857861,40206549.5576936,"5_125_12"
"701","2020-06-21",323526762.1,1618131.10954014,1969039.12839055,0,9276361.82599845,230062.655917545,154.242829756451,4532499.89242239,22297416.7705981,99144405.9857861,39923665.625697,"5_125_12"
"702","2020-06-28",276481175.9,1624955.40781094,2065421.51457627,-879885.389740478,9634481.24993845,185062.360001762,111.965467955554,4535581.41549586,22314973.0293955,99144405.9857861,39480701.5529463,"5_125_12"
"703","2020-07-05",430608370.9,1631763.09285817,2923979.74669453,0,9752073.50433537,1640189.76939378,988.327133819481,4538397.06210604,22318217.2717101,99144405.9857861,42805608.7742318,"5_125_12"
"704","2020-07-12",434401710.2,1638570.77790541,4025378.21455952,0,9920442.28248755,3405823.00545444,1973.64315306056,4539431.57171187,22319862.3259055,99144405.9857861,45851481.8211774,"5_125_12"
"705","2020-07-19",432281508.5,1645365.10157448,4653947.18528128,0,9941823.08110997,3767629.84642824,2976.53400944519,4543438.58948365,22320461.8538974,99144405.9857861,46875642.1917844,"5_125_12"
"706","2020-07-26",658511352.4,1652159.42524356,4598942.28275947,0,10107519.8607543,5029996.13339017,29549.8536406857,4547425.67242781,22320554.1580093,99144405.9857861,48286147.3862253,"5_125_12"
"707","2020-08-02",409350240.6,1658953.74891263,4200359.3994455,0,10174333.1861162,5633409.5522452,127893.414717376,3176960.38656538,22023531.9828425,99144405.9857861,46995441.6708448,"5_125_12"
"708","2020-08-09",446638042.6,1665735.89543454,3839762.58698183,0,10187695.5839353,5692604.75649002,188359.558111848,1256366.13061666,21808753.5063278,99144405.9857861,44639278.017898,"5_125_12"
"709","2020-08-16",439431871.1,1672518.04195644,3582352.91778982,0,10251836.9107894,5692756.0115127,213489.199715465,92430.8956419859,21728907.6679982,99144405.9857861,43234291.645404,"5_125_12"
"710","2020-08-23",438484282.8,1679300.18847835,3351480.64960042,0,10513744.8789549,5692468.73239062,217588.127518282,5063.88571870924,21716572.7528455,99144405.9857861,43176219.2155067,"5_125_12"
"711","2020-08-30",426700660.6,1686069.50502972,3258610.75666174,0,10345375.0317895,5692195.54339709,125793.563402585,6390.77817177707,21715905.8306031,99144405.9857861,42830341.0090555,"5_125_12"
"712","2020-09-06",467858576.1,1692838.8215811,3526891.69672867,545210.969859443,9909752.95218954,6059306.22281475,84676.1306973756,6396.55439748327,21847157.8003957,99144405.9857861,43672231.1486641,"5_125_12"
"713","2020-09-13",454795389.4,1699597.33742814,4055289.22230819,0,9409988.47672233,6179761.88528149,21657.9433030084,6396.55439748659,21939597.1060854,99144405.9857861,43312288.525526,"5_125_12"
"714","2020-09-20",476726733.8,1706355.85327517,4246019.39608071,0,9594394.05648119,6177306.76364999,10206.1641689682,6396.55439748659,21973450.4943819,99144405.9857861,43714129.2824354,"5_125_12"
"715","2020-09-27",463851577.8,1713114.36912221,3468528.00613221,0,9933804.68030664,6177731.46619001,7712.95904915961,6396.55439748659,21978656.0089685,99144405.9857861,43285944.0441662,"5_125_12"
"716","2020-10-04",521614117.1,1719861.79663568,1732434.5409776,0,10086140.1311451,6337386.32508379,10319.0215908515,6396.55439748659,21978937.2756132,99144405.9857861,41871475.6454437,"5_125_12"
"717","2020-10-11",229153894.2,1726609.22414915,-201799.112587564,-385837.406079836,10267871.3071163,4394079.74130464,6000.85408200544,6396.55439748659,22039992.3515038,99144405.9857861,37853313.513886,"5_125_12"
"718","2020-10-18",107775008.9,1733356.65166262,-1461554.94604939,0,10225110.7788847,813066.518201722,3583.28040207722,6396.55439748659,22083166.4493642,99144405.9857861,33403125.2868634,"5_125_12"
"719","2020-10-25",79028066.41,1740103.76427826,-1797827.06868899,0,10195713.9847386,43683.6169575033,2776.3978711763,6396.55439748659,22099015.4446572,99144405.9857861,32289862.6942113,"5_125_12"
"720","2020-11-01",80045288.67,1746850.8768939,-1666654.20096981,0,9848283.62384335,13617.170511268,2539.19437778413,6396.55439748659,22073435.2681588,99144405.9857861,32024468.4872128,"5_125_12"
"721","2020-11-08",3940610.98,1753597.39348724,-1649091.22895721,-596854.138095159,9725347.37243069,1398.3669422589,856.453410506539,6396.55439748659,22053643.7329041,99144405.9857861,31295294.50652,"5_125_12"
"722","2020-11-15",4121432.76,1760343.91008059,-1897725.89795189,0,9768107.90066233,363.94143535849,383.714332532163,6396.55439748659,22046309.1827721,99144405.9857861,31684179.3057285,"5_125_12"
"723","2020-11-22",101570.51,1767090.42667393,-2160415.28398921,45214.3073817654,9639826.5832207,512.139582173609,4772.7491091859,6396.55439748659,22045179.1270536,99144405.9857861,31348576.6034296,"5_125_12"
"724","2020-11-29",8557029.85,1773836.94141075,-2208839.27672136,0,9781470.29848141,512.139582173609,157723.586385393,6396.55439748659,22045118.0522473,99144405.9857861,31556218.2957832,"5_125_12"
"725","2020-12-06",7991773.83,1780583.45614757,-2093507.13028709,0,9607756.45430028,691.824165055003,269515.645845797,6396.55439748659,22327923.5355264,99144405.9857861,31899360.3400955,"5_125_12"
"726","2020-12-13",9361922.85,1787329.97088439,-1981353.51083172,0,9690604.17598918,569.820295222504,308004.419170389,6396.55439748659,22525161.9380383,99144405.9857861,32336713.3679432,"5_125_12"
"727","2020-12-20",9594209.12,1794076.48385545,-1892211.23582435,-249153.591043673,9762762.83463337,505.495938955058,318736.144976026,6396.55439748659,22596998.1300779,99144405.9857861,32338110.8170112,"5_125_12"
"728","2020-12-27",9373672.97,1800822.99682651,-1714112.209864,-334185.093908757,9883027.08753816,505.495938955058,321270.003652094,6396.55439748659,22608025.260636,99144405.9857861,32571750.0952165,"5_125_12"
"729","2021-01-03",108552561.5,1807569.51036721,-1435149.04288576,0,9749400.43681428,264720.821942101,395321.052126086,6396.55439748659,22338544.7026023,99144405.9857861,33126804.0353637,"5_125_12"
"730","2021-01-10",126812036.4,1814316.02390791,-1224170.18943272,0,9158770.64061474,479783.011887748,417840.665092785,6396.55439748659,22143516.2426974,99144405.9857861,32796452.9491654,"5_125_12"
"731","2021-01-17",161617871.4,1821062.5374486,-1226860.05527421,65573.5093504032,9265671.42668724,499942.627093926,446367.781868756,6396.55439748659,22071061.9095834,99144405.9857861,32949216.2911556,"5_125_12"
"732","2021-01-24",138491001.1,1827809.04738941,-1364362.53205007,0,9781470.29848141,502626.793679285,381435.017302823,6396.55439748659,22059871.3862302,99144405.9857861,33195246.5654305,"5_125_12"
"733","2021-01-31",129906901.8,1834555.55733021,-1432533.01290299,0,9361882.88246173,506335.507263688,341412.882040687,6396.55439748659,22059266.357997,99144405.9857861,32677316.7285878,"5_125_12"
"734","2021-02-07",142642873.6,1841302.06727102,-1382550.91931497,0,9474129.80357639,508464.191727878,325205.896611973,6396.55439748659,21981831.2043642,99144405.9857861,32754778.798634,"5_125_12"
"735","2021-02-14",140125960.3,1848048.57721182,-1396805.41696451,-145230.659954714,9335157.81957026,372905.237652948,320274.131231756,6396.55439748659,21926608.2566208,99144405.9857861,32267354.4997658,"5_125_12"
"736","2021-02-21",97489595.67,1854795.08715262,-1638815.99037448,0,9508873.0000179,228492.904378903,288103.471882051,6396.55439748659,21906237.8199082,99144405.9857861,32154082.8473627,"5_125_12"
"737","2021-02-28",86607398.28,1861541.59709343,-2005614.88582996,0,9562322.85854755,196307.441872306,276736.868656005,6396.55439748659,21903098.5037245,99144405.9857861,31800788.9384614,"5_125_12"
"738","2021-03-07",37962702.24,1868288.10703423,-2228691.10163414,0,9939150.01358889,58954.7841408613,124785.784554894,6396.55439748659,21853152.3709369,99144405.9857861,31622036.5130192,"5_125_12"
"739","2021-03-14",3438460.58,1875034.61697503,-2208753.46611206,0,10152953.456507,2333.48272529652,61324.9571352119,6396.55439748659,21817708.5215191,99144405.9857861,31706998.1231471,"5_125_12"
