"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","iterPar","iterNG","df.int","trial","iterations","solID","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response"
"64","(Intercept)",114833575.12122,9531186735.0613,0.866393940609765,114833575.12122,0.866592577061885,9531186735.0613,0.866393940609765,114833575.12122,0.866592577061885,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","trend",0.0104817286170779,156586007.733673,0.014233817052988,1886578.4064298,0.0142370804125142,156586007.733673,0.014233817052988,1886578.4064298,0.0142370804125142,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","season",0.0156645457596681,-65578688.2722029,-0.00596116514464742,-790104.677978348,-0.00596253184937529,-65578688.2722029,-0.00596116514464742,-790104.677978348,-0.00596253184937529,FALSE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","holiday",0.0200299326586129,-649502.074918259,-5.90403564387862e-05,-38206.0044069564,-0.000288321945766398,-649502.074918259,-5.90403564387862e-05,-38206.0044069564,-0.000288321945766398,FALSE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","cag_V",300499.977240265,869051941.473893,0.0789976481520788,10470505.3189626,0.0790157597890827,869051941.473893,0.0789976481520788,10470505.3189626,0.0790157597890827,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Influencer_S",9147147.43009546,86237436.820256,0.00783906503897772,1039005.26289465,0.00784086228615859,86237436.820256,0.00783906503897772,1039005.26289465,0.00784086228615859,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,380410712.15,4583261.59216867,0.630155088852325,0.631292733290982,0.00334826121876184,0.226695605738494,4.41120151730492,15345.957044499,0.00961476166776265
"70","Social_Media_S",427734.421152151,5150517.39207328,0.000468186930288782,62054.4264105215,0.000468294270594851,5150517.39207328,0.000468186930288782,62054.4264105215,0.000468294270594851,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,26989500,325174.698795181,0.0447084433412947,0.0377038595092028,0.000626486675570892,0.190834116677719,5.2401531623866,203.717616027959,0.0018752903091297
"71","Radio_S",8791595.99633398,45216559.466599,0.00411022826706066,544777.824898784,0.0041111706110939,45216559.466599,0.00411022826706066,544777.824898784,0.0041111706110939,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,196277706,2364791.63855422,0.32513646780638,0.331003407199815,0.0312298023196841,0.230370327777313,4.34083681543679,73851.9753992901,0.0702079062903067
"72","chicken",7362042.3320918,373783981.229327,0.0339773194499269,4503421.4605943,0.0339851093638121,373783981.229327,0.0339773194499269,4503421.4605943,0.0339851093638121,TRUE,-0.0385632083190224,0.252313649542901,0.00920757337064723,150.985882976592,10781381127.6277,0.671451804121855,16056034913.1787,1e-04,13,80,1,3,1277,"3_80_13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","(Intercept)",116034451.31311,9630859458.9881,0.875454286026835,116034451.31311,0.875647788861879,9630859458.9881,0.875454286026835,116034451.31311,0.875647788861879,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","trend",0.0100303005129617,149842146.37409,0.013620793640409,1805327.06474808,0.0136238042626962,149842146.37409,0.013620793640409,1805327.06474808,0.0136238042626962,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","season",0.014949241918378,-62584111.3245169,-0.00568895525155816,-754025.437644782,-0.00569021268896772,-62584111.3245169,-0.00568895525155816,-754025.437644782,-0.00569021268896772,FALSE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","holiday",0.0193104938765139,-626173.140681974,-5.69197341254231e-05,-36833.7141577632,-0.000277963656421167,-626173.140681974,-5.69197341254231e-05,-36833.7141577632,-0.000277963656421167,FALSE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","cag_V",286983.78160505,829962833.494584,0.0754444110538554,9999552.21077812,0.0754610866332205,829962833.494584,0.0754444110538554,9999552.21077812,0.0754610866332205,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Influencer_S",7967187.65321368,86056115.0950709,0.00782258272167894,1036820.66379604,0.00782431175762996,86056115.0950709,0.00782258272167894,1036820.66379604,0.00782431175762996,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,380410712.15,4583261.59216867,0.630155088852325,0.633666420864575,0.0064736615726589,0.226218958474382,4.42049599531351,29670.4844466658,0.0191758294167812
"79","Social_Media_S",551491.561171406,3634979.62486362,0.000330423105617765,43794.9352393207,0.00033049613947998,3634979.62486362,0.000330423105617765,43794.9352393207,0.00033049613947998,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,26989500,325174.698795181,0.0447084433412947,0.0267658437318293,0.000662648850906236,0.134681251037019,7.4249384550574,215.476640500408,0.00178446280162348
"80","Radio_S",7535907.57919148,46115557.2684348,0.00419194802240516,555609.123716082,0.00419287457429901,46115557.2684348,0.00419194802240516,555609.123716082,0.00419287457429901,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,196277706,2364791.63855422,0.32513646780638,0.339567735403596,0.00224364630784137,0.23495056167222,4.25621455374558,5305.75602865631,0.00595949903890869
"81","chicken",6531422.68858156,317724182.450059,0.0288814304148824,3828002.19819349,0.0288878141161842,317724182.450059,0.0288814304148824,3828002.19819349,0.0288878141161842,TRUE,-0.0389990207951405,0.252366583202654,0.0232922265511111,150.562958882573,11294933564.1293,0.703440012895599,16056034913.1787,1e-04,7,52,1,3,823,"3_52_7",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","(Intercept)",109440852.042357,9083590719.51567,0.82570703702794,109440852.042357,0.825884401262492,9083590719.51567,0.82570703702794,109440852.042357,0.825884401262492,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","trend",0.0095818952184629,143143442.612784,0.0130118750964688,1724619.79051548,0.0130146700844768,143143442.612784,0.0130118750964688,1724619.79051548,0.0130146700844768,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","season",0.0146344929466251,-61266433.4920884,-0.00556917708316993,-738149.801109499,-0.00557037335834519,-61266433.4920884,-0.00556917708316993,-738149.801109499,-0.00557037335834519,FALSE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","holiday",0.0187664570716657,-608531.891477432,-5.53161277917671e-05,-35795.9936163195,-0.000270130871641679,-608531.891477432,-5.53161277917671e-05,-35795.9936163195,-0.000270130871641679,FALSE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","cag_V",280223.137471507,810410915.508339,0.0736671231104488,9763986.93383541,0.0736829470193126,810410915.508339,0.0736671231104488,9763986.93383541,0.0736829470193126,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Influencer_S",8577474.51079544,89966049.7233047,0.0081779994986497,1083928.30991933,0.00817975615634571,89966049.7233047,0.0081779994986497,1083928.30991933,0.00817975615634571,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,380410712.15,4583261.59216867,0.630155088852325,0.666899183814562,0.0184742211630985,0.236497151236451,4.22838074273543,84672.188302059,0.0458283379266504
"88","Social_Media_S",525173.269674768,3481274.53039624,0.000316451166321106,41943.06663128,0.000316519140937248,3481274.53039624,0.000316451166321106,41943.06663128,0.000316519140937248,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,26989500,325174.698795181,0.0447084433412947,0.0258059473556531,0.00181905823484918,0.128986255039784,7.75276404211881,591.511713607974,0.00468399617091109
"89","Radio_S",7168287.25511078,41454699.7804455,0.00376827164317896,499454.214222235,0.00376908107871191,41454699.7804455,0.00376827164317896,499454.214222235,0.00376908107871191,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,196277706,2364791.63855422,0.32513646780638,0.307294868829785,0.0148166159601201,0.211204321801303,4.73475159727452,35038.2095341611,0.039223116087669
"90","chicken",22470790.8037945,890812852.542631,0.0809757356679543,10732684.9703931,0.0809931294877111,890812852.542631,0.0809757356679543,10732684.9703931,0.0809931294877111,TRUE,-0.0390874886166954,0.252377327123565,0.0450083939184981,145.310740971136,11541672903.6197,0.718808939110965,16056034913.1787,1e-04,3,102,1,3,1619,"3_102_3",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","(Intercept)",115382309.684723,9576731703.83199,0.870534021594962,115382309.684723,0.870724658949701,9576731703.83199,0.870534021594962,115382309.684723,0.870724658949701,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","trend",0.00996749112631906,148903840.159355,0.0135355007129404,1794022.17059464,0.0135384648383933,148903840.159355,0.0135355007129404,1794022.17059464,0.0135384648383933,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","season",0.0148069187772619,-61988283.9670966,-0.00563479397799717,-746846.794784296,-0.00563602793576541,-61988283.9670966,-0.00563479397799717,-746846.794784296,-0.00563602793576541,FALSE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","holiday",0.0191321009419024,-620388.469152832,-5.63939019808455e-05,-36493.4393619313,-0.000275395228515923,-620388.469152832,-5.63939019808455e-05,-36493.4393619313,-0.000275395228515923,FALSE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","cag_V",284487.44045753,822743364.9916,0.0747881544995274,9912570.6625494,0.0748045322809649,822743364.9916,0.0747881544995274,9912570.6625494,0.0748045322809649,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Influencer_S",10307678.3163142,84296933.4467833,0.00766267143645549,1015625.70417811,0.00766434947703362,84296933.4467833,0.00766267143645549,1015625.70417811,0.00766434947703362,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,380410712.15,4583261.59216867,0.630155088852325,0.619274446905421,0.0116504369658711,0.221594531264262,4.51274674647748,53397.000277659,0.0305266003269935
"97","Social_Media_S",788937.290473989,5537368.08377983,0.000503352026150592,66715.2781178293,0.000503462254695816,5537368.08377983,0.000503352026150592,66715.2781178293,0.000503462254695816,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,26989500,325174.698795181,0.0447084433412947,0.0406794223369859,0.0140330449620466,0.205167494165503,4.87406645027954,4563.19116871272,0.0325757310547488
"98","Radio_S",7456022.09880999,46287790.8115702,0.00420760421531064,557684.226645424,0.00420852563425292,46287790.8115702,0.00420760421531064,557684.226645424,0.00420852563425292,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,196277706,2364791.63855422,0.32513646780638,0.340046130757593,0.0014466028639665,0.235828060939179,4.24037748526417,3420.91435701656,0.00403096324771468
"99","chicken",8969830.18503195,379092659.941176,0.0344598833946318,4567381.44507441,0.0344674297292402,379092659.941176,0.0344598833946318,4567381.44507441,0.0344674297292402,TRUE,-0.0396268262834296,0.252442816768092,0.0188923113659676,151.508840171018,11407074480.9059,0.710425058244357,16056034913.1787,1e-04,12,60,1,3,956,"3_60_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","(Intercept)",114697804.746054,9519917793.92251,0.865369583140845,114697804.746054,0.865562717793018,9519917793.92251,0.865369583140845,114697804.746054,0.865562717793018,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","trend",0.0102573718709644,153234353.77797,0.013929148520206,1846197.03346952,0.0139322572512117,153234353.77797,0.013929148520206,1846197.03346952,0.0139322572512117,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","season",0.0151460458882227,-63408019.428026,-0.00576384928189686,-763952.041301518,-0.00576513566756136,-63408019.428026,-0.00576384928189686,-763952.041301518,-0.00576513566756136,FALSE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","holiday",0.0194983186780252,-632263.655332319,-5.74733677006465e-05,-37191.9797254305,-0.000280667891792008,-632263.655332319,-5.74733677006465e-05,-37191.9797254305,-0.000280667891792008,FALSE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","cag_V",291287.276759773,842408627.513213,0.0765757455690162,10149501.5363038,0.076592835873868,842408627.513213,0.0765757455690162,10149501.5363038,0.076592835873868,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Influencer_S",10863994.5212662,80936453.4280958,0.00735720060615261,975137.993109588,0.0073588425986697,80936453.4280958,0.00735720060615261,975137.993109588,0.0073588425986697,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,380410712.15,4583261.59216867,0.630155088852325,0.631154964427068,0.00405014974939466,0.212760710576893,4.70011590621472,18562.8957889321,0.0119637258576404
"106","Social_Media_S",337683.920379081,1892952.71629402,0.000172071202552867,22806.659232458,0.000172109605695873,1892952.71629402,0.000172071202552867,22806.659232458,0.000172109605695873,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,26989500,325174.698795181,0.0447084433412947,0.0147615376472616,0.00598850292344049,0.0701366352208828,14.2578838698303,1947.30963436382,0.0174296728641821
"107","Radio_S",9738285.59072977,45406063.7319599,0.00412745438504493,547061.008818794,0.00412837555731924,45406063.7319599,0.00412745438504493,547061.008818794,0.00412837555731924,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,196277706,2364791.63855422,0.32513646780638,0.354083497925671,0.00582579913895883,0.231335818302053,4.32272013620609,13776.8010917062,0.0148229117949086
"108","chicken",6648360.11198614,421229026.823317,0.03829011922578,5075048.51594358,0.0382986648795705,421229026.823317,0.03829011922578,5075048.51594358,0.0382986648795705,TRUE,-0.0398324110892769,0.252467775647905,0.0416623026792734,143.585360703115,11153895105.8817,0.694654994410857,16056034913.1787,1e-04,6,99,1,3,1574,"3_99_6",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","(Intercept)",117153343.161653,9723727482.41722,0.883896077695801,117153343.161653,0.884079458310744,9723727482.41722,0.883896077695801,117153343.161653,0.884079458310744,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","trend",0.00948371527993553,141676737.532432,0.0128785502094845,1706948.64496907,0.0128812221032926,141676737.532432,0.0128785502094845,1706948.64496907,0.0128812221032926,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","season",0.0140978184008818,-59019677.4559485,-0.00536494482229318,-711080.451276488,-0.00536605787947883,-59019677.4559485,-0.00536494482229318,-711080.451276488,-0.00536605787947883,FALSE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","holiday",0.0181258185947976,-587758.181096566,-5.34277777574785e-05,-34574.0106527392,-0.000260907386717313,-587758.181096566,-5.34277777574785e-05,-34574.0106527392,-0.000260907386717313,FALSE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","cag_V",270927.332605076,783527262.002185,0.0712233734340834,9440087.49400222,0.0712381500422709,783527262.002185,0.0712233734340834,9440087.49400222,0.0712381500422709,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Influencer_S",7634136.24155714,83100544.0053252,0.00755391849818016,1001211.37355814,0.00755548569850425,83100544.0053252,0.00755391849818016,1001211.37355814,0.00755548569850425,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,380410712.15,4583261.59216867,0.630155088852325,0.637564443457408,0.0155622776689031,0.218449537174331,4.57771626772531,71325.989526548,0.0446916997025255
"115","Social_Media_S",547285.801308161,5849990.68263661,0.000531769717764043,70481.8154534531,0.000531880043242696,5849990.68263661,0.000531769717764043,70481.8154534531,0.000531880043242696,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,26989500,325174.698795181,0.0447084433412947,0.0448823301754465,0.000890492484564668,0.216750613484377,4.61359709171977,289.565625447688,0.00229441978137856
"116","Radio_S",6801258.15170822,41390083.9868885,0.00376239800607986,498675.710685404,0.00376317858524231,41390083.9868885,0.00376239800607986,498675.710685404,0.00376317858524231,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,196277706,2364791.63855422,0.32513646780638,0.317553226367145,0.00410057057657979,0.210875115826392,4.74214321628766,9696.99501279732,0.0119347178260796
"117","chicken",6087311.2772765,281320323.840353,0.0255722850386575,3389401.49205245,0.0255775904828994,281320323.840353,0.0255722850386575,3389401.49205245,0.0255775904828994,TRUE,-0.0428946714938903,0.252839255560726,0.0106035052233063,142.637379131114,12002960422.518,0.747541665139409,16056034913.1787,1e-04,16,100,1,3,1600,"3_100_16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","(Intercept)",114746967.940421,9523998339.05492,0.865740508574936,114746967.940421,0.865920579347706,9523998339.05492,0.865740508574936,114746967.940421,0.865920579347706,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","trend",0.00948126305504642,141640103.870231,0.0128752201747432,1706507.27554495,0.012877898172161,141640103.870231,0.0128752201747432,1706507.27554495,0.012877898172161,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","season",0.0141514912714368,-59244375.7332429,-0.00538537010943997,-713787.659436661,-0.00538649024618725,-59244375.7332429,-0.00538537010943997,-713787.659436661,-0.00538649024618725,FALSE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","holiday",0.0181719139434573,-589252.895288012,-5.35636486993044e-05,-34661.9350169419,-0.000261571032245201,-589252.895288012,-5.35636486993044e-05,-34661.9350169419,-0.000261571032245201,FALSE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","cag_V",271674.49928374,785688082.973491,0.0714197941158224,9466121.48160833,0.0714346491646392,785688082.973491,0.0714197941158224,9466121.48160833,0.0714346491646392,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Influencer_S",7191026.39008445,88147908.1164837,0.00801272869711084,1062022.98935523,0.00801439531457208,88147908.1164837,0.00801272869711084,1062022.98935523,0.00801439531457208,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,380410712.15,4583261.59216867,0.630155088852325,0.636308448143299,0.00768133592098128,0.231717733757524,4.31559546083956,35205.5719031791,0.0194860698102275
"124","Social_Media_S",676879.413795784,5865624.60020415,0.000533190855742453,70670.1759060741,0.000533301757436987,5865624.60020415,0.000533190855742453,70670.1759060741,0.000533301757436987,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,26989500,325174.698795181,0.0447084433412947,0.0423418611569877,0.0483960598392417,0.217329872735847,4.60130026034408,15737.1741810989,0.113246040265949
"125","Radio_S",5050738.72313522,44516622.5463653,0.00404660333520734,536344.849956209,0.00404744501349598,44516622.5463653,0.00404660333520734,536344.849956209,0.00404744501349598,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,196277706,2364791.63855422,0.32513646780638,0.321349690699713,0.00929211039727985,0.226804273667053,4.40908799394139,21973.9049720101,0.0249285392237653
"126","chicken",10291913.6551019,470961936.296838,0.0428108880045774,5674240.19634745,0.0428197925084208,470961936.296838,0.0428108880045774,5674240.19634745,0.0428197925084208,TRUE,-0.0430184398836337,0.25285425831219,0.00760290882849955,151.445564370866,11958810532.651,0.744791652104667,16056034913.1787,1e-04,12,103,1,3,1644,"3_103_12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","(Intercept)",114775306.987864,9526350479.99267,0.865954320423615,114775306.987864,0.866134451375168,9526350479.99267,0.865954320423615,114775306.987864,0.866134451375168,TRUE,-0.0442486089785377,0.253003326545144,0.00255137494192197,149.852904234476,11958810532.651,0.744791652104667,16056034913.1787,1e-04,2,113,1,3,1794,"3_113_2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
